System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:32:18:085, 12482507074866,    1.215,   42.000, 2700,   6.274,   6.200,   1.722,   4.210,   4.016,   1.116, 51,  0,   0.946,   1.275,   0.354,   0.648,   0.401,   0.111,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.374
14:32:18:188, 12482754961697,    1.319,   33.000, 2700,   7.206,   6.945,   1.929,   5.247,   4.558,   1.266, 51,  0,   0.910,   1.369,   0.380,   0.588,   0.461,   0.128,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:18:301, 12483026277428,    1.432,   24.000,  900,   3.325,   7.321,   2.034,   1.342,   4.710,   1.308, 47,  0,   0.836,   1.463,   0.406,   0.617,   0.531,   0.148,  15.000,  25.000,   0.000,  90.000,  90.000,   19,   0.000
14:32:18:404, 12483273987916,    1.535,   52.000, 2700,   7.311,   8.075,   2.243,   5.103,   5.236,   1.455, 50,  0,   1.150,   1.582,   0.439,   0.674,   0.601,   0.167,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:32:18:517, 12483544258454,    1.647,   21.000, 2300,   5.810,   8.729,   2.425,   3.673,   5.650,   1.569, 48,  0,   0.903,   1.684,   0.468,   0.628,   0.671,   0.186,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:32:18:620, 12483791115995,    1.750,   19.000, 2300,   3.767,   9.117,   2.532,   1.669,   5.821,   1.617, 48,  0,   0.983,   1.785,   0.496,   0.622,   0.735,   0.204,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.000
14:32:18:734, 12484066440521,    1.865,   36.000, 2700,   7.511,   9.979,   2.772,   5.359,   6.436,   1.788, 50,  0,   1.085,   1.909,   0.530,   0.655,   0.810,   0.225,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.024
14:32:18:840, 12484318796254,    1.970,   23.000, 2700,   6.107,  10.621,   2.950,   3.990,   6.856,   1.904, 48,  0,   0.935,   2.007,   0.558,   0.618,   0.875,   0.243,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:18:958, 12484602294346,    2.088,   46.000, 2700,   7.544,  11.512,   3.198,   5.435,   7.498,   2.083, 54,  0,   1.137,   2.142,   0.595,   0.624,   0.949,   0.264,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.583
14:32:19:074, 12484894310070,    2.210,   99.000, 2700,  10.958,  12.845,   3.568,   8.522,   8.535,   2.371, 56,  0,   1.775,   2.358,   0.655,   0.780,   1.044,   0.290,  15.000,  25.000,   0.000,  90.000,  90.000,   50,   9.631
14:32:19:176, 12485126913985,    2.307,   57.000, 2700,   9.201,  13.737,   3.816,   6.814,   9.195,   2.554, 53,  0,   1.494,   2.503,   0.695,   0.697,   1.112,   0.309,  15.000,  25.000,   0.000,  90.000,  90.000,   28,   3.351
14:32:19:287, 12485393577642,    2.418,   44.000, 2700,   8.722,  14.706,   4.085,   6.383,   9.904,   2.751, 53,  0,   1.452,   2.664,   0.740,   0.660,   1.185,   0.329,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   1.181
14:32:19:393, 12485646161330,    2.523,   10.000, 2300,   4.173,  15.145,   4.207,   2.056,  10.121,   2.811, 49,  0,   0.955,   2.764,   0.768,   0.628,   1.251,   0.348,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.166
14:32:19:504, 12485912725463,    2.634,   32.000, 2700,   7.150,  15.939,   4.428,   5.052,  10.682,   2.967, 51,  0,   0.941,   2.869,   0.797,   0.602,   1.318,   0.366,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:19:608, 12486163666897,    2.739,   21.000, 1000,   5.304,  16.494,   4.582,   3.220,  11.018,   3.061, 49,  0,   0.884,   2.961,   0.823,   0.611,   1.382,   0.384,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
14:32:19:719, 12486430407322,    2.850,   15.000, 1300,   3.499,  16.883,   4.690,   1.429,  11.177,   3.105, 47,  0,   0.835,   3.054,   0.848,   0.700,   1.460,   0.405,  15.000,  25.000,   0.000,  90.000,  90.000,   44,   0.000
14:32:19:826, 12486685165142,    2.956,   15.000, 2700,   4.651,  17.376,   4.827,   2.462,  11.439,   3.177, 49,  0,   0.875,   3.147,   0.874,   0.729,   1.537,   0.427,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:32:19:941, 12486961845708,    3.071,   41.000, 2700,   7.901,  18.287,   5.080,   5.729,  12.099,   3.361, 50,  0,   1.110,   3.275,   0.910,   0.629,   1.609,   0.447,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.273
14:32:20:058, 12487257675300,    3.195,   33.000, 2700,   5.781,  19.000,   5.278,   3.659,  12.550,   3.486, 52,  0,   0.952,   3.392,   0.942,   0.640,   1.688,   0.469,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.849
14:32:20:162, 12487492999116,    3.293,   15.000, 1200,   3.470,  19.340,   5.372,   1.330,  12.680,   3.522, 47,  0,   0.871,   3.478,   0.966,   0.626,   1.750,   0.486,  15.000,  25.000,   0.000,  90.000,  90.000,   43,   0.297
14:32:20:259, 12487724446390,    3.389,    1.000, 2700,   3.675,  19.694,   5.471,   1.542,  12.829,   3.564, 47,  0,   0.818,   3.557,   0.988,   0.743,   1.821,   0.506,  15.000,  25.000,   0.000,  90.000,  90.000,  110,   0.000
14:32:20:379, 12488012873670,    3.509,   32.000, 1700,   3.207,  20.080,   5.578,   1.205,  12.974,   3.604, 47,  0,   0.855,   3.659,   1.016,   0.618,   1.896,   0.527,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   0.000
14:32:20:490, 12488280447501,    3.621,   32.000, 2700,   7.225,  20.885,   5.801,   5.013,  13.533,   3.759, 50,  0,   0.988,   3.770,   1.047,   0.664,   1.970,   0.547,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:20:595, 12488532025572,    3.726,   14.000, 1200,   3.561,  21.259,   5.905,   1.528,  13.693,   3.804, 47,  0,   0.858,   3.859,   1.072,   0.614,   2.034,   0.565,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
14:32:20:706, 12488798691471,    3.837,   15.000, 1200,   3.328,  21.628,   6.008,   1.312,  13.839,   3.844, 46,  0,   0.799,   3.948,   1.097,   0.692,   2.111,   0.586,  15.000,  25.000,   0.000,  90.000,  90.000,   43,   0.000
14:32:20:810, 12489048130912,    3.941,   24.000, 1100,   4.059,  22.050,   6.125,   1.884,  14.035,   3.899, 46,  0,   0.855,   4.037,   1.121,   0.720,   2.186,   0.607,  15.000,  25.000,   0.000,  90.000,  90.000,   45,   0.000
14:32:20:925, 12489322895995,    4.055,   53.000, 2700,   7.269,  22.882,   6.356,   5.035,  14.611,   4.059, 51,  0,   1.015,   4.153,   1.154,   0.703,   2.266,   0.629,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.113
14:32:21:070, 12489671899004,    4.201,   55.000, 2700,   7.679,  23.999,   6.666,   5.546,  15.418,   4.283, 52,  0,   1.098,   4.313,   1.198,   0.639,   2.359,   0.655,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.127
14:32:21:135, 12489827739542,    4.266,   21.000, 1000,   3.186,  24.206,   6.724,   1.209,  15.496,   4.305, 48,  0,   0.782,   4.364,   1.212,   0.635,   2.400,   0.667,  15.000,  25.000,   0.000,  90.000,  90.000,   47,   0.160
14:32:21:244, 12490090682095,    4.375,   11.000,  900,   3.364,  24.575,   6.826,   1.348,  15.644,   4.346, 46,  0,   0.828,   4.455,   1.237,   0.718,   2.479,   0.689,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.007
14:32:21:366, 12490381059348,    4.496,   20.000,  800,   2.865,  24.921,   6.923,   0.804,  15.741,   4.373, 46,  0,   0.921,   4.566,   1.268,   0.588,   2.550,   0.708,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   1.089
14:32:21:476, 12490647283672,    4.607,   28.000, 2700,   4.833,  25.457,   7.071,   3.057,  16.080,   4.467, 49,  0,   0.953,   4.672,   1.298,   0.265,   2.579,   0.717,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
14:32:21:582, 12490900646341,    4.713,   33.000, 2700,   6.714,  26.166,   7.268,   5.228,  16.632,   4.620, 50,  0,   0.936,   4.771,   1.325,   0.024,   2.582,   0.717,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
14:32:21:692, 12491165757134,    4.823,   11.000, 1400,   3.988,  26.607,   7.391,   1.852,  16.837,   4.677, 47,  0,   0.890,   4.869,   1.352,   0.627,   2.651,   0.736,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:32:21:798, 12491419471314,    4.929,    7.000, 1400,   2.849,  26.908,   7.474,   0.776,  16.919,   4.700, 46,  0,   0.842,   4.958,   1.377,   0.626,   2.717,   0.755,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:32:21:908, 12491683472754,    5.039,    7.000, 1400,   2.829,  27.219,   7.561,   0.772,  17.004,   4.723, 46,  0,   0.848,   5.051,   1.403,   0.600,   2.783,   0.773,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:32:22:014, 12491937973377,    5.145,   10.000, 1400,   3.014,  27.539,   7.650,   0.860,  17.095,   4.749, 46,  0,   0.902,   5.147,   1.430,   0.647,   2.852,   0.792,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   1.227
14:32:22:124, 12492201261279,    5.255,   26.000, 2200,   4.138,  27.993,   7.776,   1.989,  17.313,   4.809, 46,  0,   0.991,   5.256,   1.460,   0.649,   2.923,   0.812,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   1.341
14:32:22:231, 12492459270147,    5.362,   16.000,  900,   3.004,  28.315,   7.865,   0.908,  17.411,   4.836, 45,  0,   0.859,   5.348,   1.486,   0.621,   2.990,   0.831,  15.000,  25.000,   0.000,  90.000,  90.000,   27,   0.000
14:32:22:341, 12492722261076,    5.472,   22.000,  900,   3.623,  28.713,   7.976,   1.501,  17.575,   4.882, 46,  0,   0.864,   5.443,   1.512,   0.674,   3.064,   0.851,  15.000,  25.000,   0.000,  90.000,  90.000,   38,   0.000
14:32:22:447, 12492977472115,    5.578,    9.000, 1300,   3.886,  29.126,   8.090,   1.697,  17.756,   4.932, 46,  0,   0.906,   5.539,   1.539,   0.678,   3.136,   0.871,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   0.000
14:32:22:568, 12493267026727,    5.699,    8.000, 1300,   2.866,  29.471,   8.187,   0.808,  17.853,   4.959, 45,  0,   0.837,   5.640,   1.567,   0.617,   3.210,   0.892,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.000
14:32:22:672, 12493516488095,    5.803,   10.000,  800,   2.585,  29.740,   8.261,   0.656,  17.922,   4.978, 45,  0,   0.782,   5.721,   1.589,   0.625,   3.275,   0.910,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.000
14:32:22:785, 12493787268868,    5.915,   16.000,  900,   2.930,  30.071,   8.353,   0.838,  18.016,   5.004, 45,  0,   0.865,   5.819,   1.616,   0.619,   3.345,   0.929,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
14:32:22:906, 12494079302815,    6.037,   10.000, 1500,   3.094,  30.447,   8.458,   0.998,  18.138,   5.038, 46,  0,   0.864,   5.924,   1.646,   0.626,   3.421,   0.950,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
14:32:23:016, 12494342223299,    6.147,    7.000, 1500,   2.946,  30.770,   8.547,   0.872,  18.233,   5.065, 45,  0,   0.879,   6.020,   1.672,   0.615,   3.489,   0.969,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.208
14:32:23:127, 12494608182072,    6.257,   24.000, 1500,   4.052,  31.219,   8.672,   1.927,  18.447,   5.124, 46,  0,   0.980,   6.129,   1.702,   0.604,   3.556,   0.988,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.358
14:32:23:233, 12494864120680,    6.364,   12.000,  900,   2.734,  31.511,   8.753,   0.786,  18.530,   5.147, 45,  0,   0.822,   6.217,   1.727,   0.569,   3.616,   1.005,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
14:32:23:343, 12495126425068,    6.473,    6.000, 1700,   2.809,  31.818,   8.838,   0.841,  18.622,   5.173, 45,  0,   0.809,   6.305,   1.751,   0.613,   3.683,   1.023,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.000
14:32:23:448, 12495379992637,    6.579,   18.000, 1700,   3.639,  32.202,   8.945,   1.529,  18.784,   5.218, 46,  0,   1.009,   6.412,   1.781,   0.613,   3.748,   1.041,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:23:560, 12495647678405,    6.691,   41.000, 2700,   5.448,  32.810,   9.114,   3.479,  19.172,   5.326, 51,  0,   1.137,   6.538,   1.816,   0.611,   3.816,   1.060,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.000
14:32:23:672, 12495915964044,    6.802,   41.000, 1000,   7.180,  33.612,   9.337,   5.079,  19.740,   5.483, 48,  0,   1.189,   6.671,   1.853,   0.622,   3.886,   1.079,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.000
14:32:23:777, 12496169439968,    6.908,   24.000,  900,   2.598,  33.887,   9.413,   0.641,  19.807,   5.502, 46,  0,   0.791,   6.755,   1.876,   0.620,   3.951,   1.098,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   0.000
14:32:23:891, 12496443357730,    7.022,   16.000, 2700,   5.873,  34.557,   9.599,   3.660,  20.225,   5.618, 47,  0,   1.108,   6.881,   1.911,   0.665,   4.027,   1.119,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.412
14:32:24:003, 12496712090112,    7.134,   14.000, 1200,   3.112,  34.906,   9.696,   1.034,  20.341,   5.650, 46,  0,   0.889,   6.981,   1.939,   0.605,   4.095,   1.137,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   0.478
14:32:24:113, 12496973947026,    7.243,   18.000, 2300,   5.323,  35.486,   9.857,   3.122,  20.682,   5.745, 47,  0,   0.938,   7.083,   1.968,   0.713,   4.173,   1.159,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   2.611
14:32:24:219, 12497230239978,    7.350,    8.000, 1100,   3.168,  35.825,   9.951,   1.117,  20.801,   5.778, 46,  0,   0.850,   7.174,   1.993,   0.595,   4.236,   1.177,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
14:32:24:329, 12497492474973,    7.459,    7.000, 2700,   3.706,  36.229,  10.064,   1.603,  20.976,   5.827, 46,  0,   0.892,   7.271,   2.020,   0.640,   4.306,   1.196,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:24:436, 12497750703003,    7.567,    8.000, 2700,   3.641,  36.621,  10.173,   1.596,  21.148,   5.874, 46,  0,   0.895,   7.368,   2.047,   0.592,   4.370,   1.214,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:24:549, 12498020564352,    7.679,   26.000, 2100,   3.427,  37.007,  10.280,   1.294,  21.293,   5.915, 46,  0,   0.991,   7.479,   2.077,   0.594,   4.437,   1.232,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
14:32:24:661, 12498290267710,    7.792,   62.000, 2700,   8.754,  37.990,  10.553,   6.533,  22.027,   6.119, 51,  0,   1.474,   7.645,   2.123,   0.585,   4.503,   1.251,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:24:774, 12498562222190,    7.905,   14.000, 1100,   4.158,  38.461,  10.684,   1.995,  22.253,   6.181, 47,  0,   0.957,   7.753,   2.154,   0.604,   4.571,   1.270,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:32:24:896, 12498853810680,    8.026,   17.000, 1500,   3.229,  38.854,  10.793,   1.137,  22.391,   6.220, 47,  0,   0.938,   7.867,   2.185,   0.609,   4.645,   1.290,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:32:25:007, 12499120746722,    8.138,   26.000, 1500,   3.252,  39.216,  10.893,   1.152,  22.519,   6.255, 47,  0,   0.963,   7.974,   2.215,   0.616,   4.713,   1.309,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   0.279
14:32:25:115, 12499381799229,    8.246,   79.000, 2700,   9.534,  40.253,  11.181,   7.156,  23.298,   6.472, 52,  0,   1.556,   8.143,   2.262,   0.669,   4.786,   1.330,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   1.863
14:32:25:221, 12499635159790,    8.352,   46.000, 2300,   7.684,  41.064,  11.407,   5.359,  23.864,   6.629, 49,  0,   1.385,   8.289,   2.303,   0.619,   4.852,   1.348,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:25:322, 12499876369502,    8.453,   12.000,  900,   3.015,  41.367,  11.491,   0.958,  23.960,   6.656, 47,  0,   0.844,   8.374,   2.326,   0.607,   4.913,   1.365,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.000
14:32:25:438, 12500155946243,    8.569,   16.000,  900,   3.507,  41.775,  11.604,   1.370,  24.119,   6.700, 46,  0,   0.883,   8.477,   2.355,   0.650,   4.988,   1.386,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
14:32:25:548, 12500418665400,    8.678,   18.000,  900,   3.568,  42.166,  11.713,   1.436,  24.277,   6.744, 46,  0,   0.851,   8.570,   2.381,   0.679,   5.063,   1.406,  15.000,  25.000,   0.000,  90.000,  90.000,   44,   0.000
14:32:25:660, 12500687314559,    8.790,   18.000, 2700,   4.592,  42.680,  11.856,   2.404,  24.546,   6.818, 47,  0,   0.937,   8.675,   2.410,   0.697,   5.141,   1.428,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
14:32:25:760, 12500927463108,    8.890,   31.000, 1200,   3.648,  43.045,  11.957,   1.566,  24.702,   6.862, 46,  0,   1.025,   8.778,   2.438,   0.619,   5.203,   1.445,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   0.000
14:32:25:880, 12501216048990,    9.011,    7.000, 2300,   3.762,  43.497,  12.083,   1.657,  24.902,   6.917, 46,  0,   0.950,   8.892,   2.470,   0.654,   5.281,   1.467,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.055
14:32:25:977, 12501448488434,    9.108,   14.000, 1000,   2.960,  43.784,  12.162,   0.877,  24.987,   6.941, 45,  0,   0.847,   8.974,   2.493,   0.615,   5.341,   1.484,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.000
14:32:26:088, 12501714270690,    9.218,   20.000, 2700,   5.155,  44.355,  12.321,   2.924,  25.310,   7.031, 47,  0,   0.984,   9.083,   2.523,   0.714,   5.420,   1.506,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   2.957
14:32:26:208, 12502003955576,    9.339,   23.000, 2200,   3.914,  44.827,  12.452,   1.765,  25.524,   7.090, 46,  0,   1.004,   9.204,   2.557,   0.622,   5.495,   1.526,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:26:320, 12502271876840,    9.451,    8.000,  800,   2.559,  45.113,  12.531,   0.655,  25.597,   7.110, 45,  0,   0.777,   9.291,   2.581,   0.613,   5.563,   1.545,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.000
14:32:26:425, 12502524148060,    9.556,   18.000,  800,   3.312,  45.461,  12.628,   1.334,  25.737,   7.149, 45,  0,   0.899,   9.385,   2.607,   0.650,   5.632,   1.564,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
14:32:26:535, 12502787796518,    9.666,   12.000,  900,   3.440,  45.839,  12.733,   1.270,  25.876,   7.188, 45,  0,   0.886,   9.483,   2.634,   0.682,   5.707,   1.585,  15.000,  25.000,   0.000,  90.000,  90.000,   21,   0.000
14:32:26:641, 12503042852266,    9.772,   30.000, 1500,   3.230,  46.182,  12.828,   1.094,  25.993,   7.220, 46,  0,   0.897,   9.578,   2.661,   0.642,   5.775,   1.604,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   0.000
14:32:26:752, 12503308396890,    9.883,    5.000, 2300,   3.725,  46.594,  12.943,   1.593,  26.169,   7.269, 46,  0,   0.944,   9.682,   2.690,   0.650,   5.847,   1.624,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:26:869, 12503588624133,    9.999,    5.000, 2300,   3.153,  46.962,  13.045,   1.076,  26.295,   7.304, 45,  0,   0.854,   9.782,   2.717,   0.615,   5.919,   1.644,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:26:980, 12503855276770,   10.110,   11.000, 1100,   2.943,  47.289,  13.136,   0.886,  26.393,   7.331, 45,  0,   0.855,   9.877,   2.744,   0.598,   5.985,   1.662,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   0.000
14:32:27:090, 12504119663554,   10.221,   20.000, 2700,   5.091,  47.850,  13.292,   2.939,  26.717,   7.421, 47,  0,   0.962,   9.983,   2.773,   0.658,   6.057,   1.683,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   1.702
14:32:27:202, 12504388840386,   10.333,   39.000, 2700,   5.268,  48.441,  13.456,   3.103,  27.065,   7.518, 51,  0,   1.200,  10.118,   2.810,   0.605,   6.125,   1.701,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:27:319, 12504668170218,   10.449,   61.000, 2700,   9.761,  49.577,  13.771,   7.518,  27.940,   7.761, 55,  0,   1.481,  10.290,   2.858,   0.617,   6.197,   1.721,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:27:443, 12504967773316,   10.574,   18.000, 2300,   4.618,  50.154,  13.932,   2.807,  28.290,   7.858, 48,  0,   1.092,  10.426,   2.896,   0.370,   6.243,   1.734,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:32:27:554, 12505233761256,   10.685,   18.000,  600,   1.813,  50.355,  13.987,   0.429,  28.338,   7.872, 46,  0,   0.855,  10.521,   2.923,   0.014,   6.245,   1.735,  15.000,  25.000,   0.000,  90.000,  90.000,   26,   0.000
14:32:27:659, 12505485932502,   10.790,   10.000, 2700,   3.507,  50.723,  14.090,   1.667,  28.513,   7.920, 47,  0,   1.001,  10.626,   2.952,   0.311,   6.278,   1.744,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   0.961
14:32:27:764, 12505737526258,   10.895,    9.000, 2300,   3.131,  51.051,  14.181,   1.442,  28.664,   7.962, 46,  0,   0.955,  10.726,   2.980,   0.265,   6.305,   1.751,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.422
14:32:27:876, 12506005802430,   11.006,    7.000, 2300,   3.434,  51.435,  14.288,   1.306,  28.810,   8.003, 46,  0,   0.917,  10.829,   3.008,   0.635,   6.376,   1.771,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   0.348
14:32:27:981, 12506257622696,   11.111,    8.000, 2300,   3.402,  51.792,  14.387,   1.293,  28.946,   8.040, 46,  0,   0.909,  10.924,   3.035,   0.634,   6.443,   1.790,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   0.420
14:32:28:092, 12506523504547,   11.222,   37.000, 2700,   5.988,  52.456,  14.571,   3.807,  29.367,   8.158, 49,  0,   1.024,  11.038,   3.066,   0.654,   6.515,   1.810,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   1.775
14:32:28:196, 12506774354659,   11.327,   40.000, 2700,   7.675,  53.258,  14.794,   5.572,  29.950,   8.319, 50,  0,   1.065,  11.149,   3.097,   0.621,   6.580,   1.828,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   0.442
14:32:28:308, 12507042029390,   11.438,   18.000, 2300,   4.997,  53.815,  14.949,   2.862,  30.269,   8.408, 47,  0,   1.047,  11.266,   3.129,   0.627,   6.650,   1.847,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.270
