System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:16:49:191, 18893131998443,    1.220,   20.000, 2700,   4.887,   8.181,   2.272,   2.744,   6.066,   1.685, 47,  0,   0.977,   1.691,   0.470,   0.654,   0.148,   0.041,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:49:294, 18893380292877,    1.323,    6.000, 2300,   3.287,   8.521,   2.367,   1.252,   6.195,   1.721, 46,  0,   0.868,   1.781,   0.495,   0.558,   0.206,   0.057,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:49:458, 18893773756505,    1.487,   37.000, 2700,   3.500,   9.094,   2.526,   1.441,   6.432,   1.787, 47,  0,   0.915,   1.931,   0.536,   0.566,   0.299,   0.083,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.794
15:16:49:511, 18893901221054,    1.540,   25.000, 1100,   3.338,   9.272,   2.575,   1.291,   6.500,   1.806, 46,  0,   0.880,   1.977,   0.549,   0.563,   0.329,   0.091,  15.000,  25.000,   0.000,  90.000,  90.000,   44,   0.319
15:16:49:624, 18894172211035,    1.653,   32.000,  900,   3.260,   9.640,   2.678,   1.256,   6.642,   1.845, 46,  0,   0.935,   2.083,   0.579,   0.630,   0.400,   0.111,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   0.000
15:16:49:727, 18894419253172,    1.756,   10.000, 2700,   3.988,  10.050,   2.792,   1.901,   6.838,   1.899, 47,  0,   0.988,   2.185,   0.607,   0.579,   0.460,   0.128,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:49:841, 18894692070866,    1.870,    5.000, 2300,   3.165,  10.410,   2.892,   1.159,   6.969,   1.936, 46,  0,   0.853,   2.282,   0.634,   0.547,   0.522,   0.145,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:49:962, 18894982660997,    1.991,   17.000, 1300,   4.460,  10.950,   3.042,   2.383,   7.258,   2.016, 46,  0,   0.996,   2.402,   0.667,   0.565,   0.590,   0.164,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.000
15:16:50:075, 18895255106867,    2.104,   10.000, 2100,   3.298,  11.324,   3.146,   1.236,   7.398,   2.055, 46,  0,   0.888,   2.503,   0.695,   0.567,   0.654,   0.182,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.095
15:16:50:188, 18895526755508,    2.218,   64.000, 2700,   8.507,  12.287,   3.413,   6.425,   8.125,   2.257, 52,  0,   1.336,   2.654,   0.737,   0.564,   0.718,   0.200,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.188
15:16:50:285, 18895760794000,    2.315,   99.000, 2700,  10.807,  13.341,   3.706,   8.475,   8.952,   2.487, 55,  0,   1.937,   2.843,   0.790,   0.608,   0.778,   0.216,  15.000,  25.000,   0.000,  90.000,  90.000,   45,   8.537
15:16:50:433, 18896112242907,    2.462,   98.000, 2700,  10.078,  14.817,   4.116,   8.208,  10.154,   2.820, 55,  0,   1.837,   3.112,   0.864,   0.198,   0.807,   0.224,  15.000,  25.000,   0.000,  90.000,  90.000,   35,   5.155
15:16:50:516, 18896313286669,    2.545,   75.000, 2700,   9.861,  15.643,   4.345,   7.943,  10.819,   3.005, 54,  0,   1.838,   3.266,   0.907,   0.108,   0.816,   0.227,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   1.176
15:16:50:616, 18896553154393,    2.645,   87.000, 2700,  10.332,  16.675,   4.632,   8.652,  11.684,   3.245, 55,  0,   1.657,   3.432,   0.953,   0.040,   0.820,   0.228,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.189
15:16:50:735, 18896838222016,    2.764,   56.000, 2700,   9.251,  17.774,   4.937,   7.715,  12.600,   3.500, 58,  0,   1.236,   3.578,   0.994,   0.049,   0.826,   0.229,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:50:840, 18897090777319,    2.869,   60.000, 2300,   9.044,  18.726,   5.202,   7.517,  13.391,   3.720, 52,  0,   1.440,   3.730,   1.036,   0.015,   0.827,   0.230,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:50:952, 18897358049988,    2.981,   59.000, 2700,   5.167,  19.301,   5.361,   3.779,  13.812,   3.837, 53,  0,   1.207,   3.864,   1.073,   0.020,   0.829,   0.230,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.038
15:16:51:055, 18897605738920,    3.084,  104.000, 2700,  10.487,  20.384,   5.662,   8.824,  14.723,   4.090, 55,  0,   1.847,   4.055,   1.126,   0.189,   0.849,   0.236,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   5.748
15:16:51:165, 18897870492391,    3.194,   95.000, 2700,  10.387,  21.530,   5.980,   8.591,  15.670,   4.353, 56,  0,   2.038,   4.280,   1.189,   0.199,   0.871,   0.242,  15.000,  25.000,   0.000,  90.000,  90.000,   35,   6.359
15:16:51:273, 18898129008531,    3.302,  100.000, 2700,  10.298,  22.639,   6.289,   8.609,  16.598,   4.610, 56,  0,   2.024,   4.498,   1.249,   0.138,   0.886,   0.246,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   2.831
15:16:51:434, 18898515525236,    3.463,   89.000, 2700,  10.552,  24.338,   6.761,   8.789,  18.013,   5.004, 57,  0,   1.862,   4.798,   1.333,   0.103,   0.902,   0.251,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   1.467
15:16:51:494, 18898660428992,    3.523,   75.000, 2700,  10.074,  24.947,   6.930,   8.467,  18.524,   5.146, 57,  0,   1.695,   4.900,   1.361,   0.075,   0.907,   0.252,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.465
15:16:51:602, 18898918932942,    3.631,   70.000, 2700,   9.749,  25.997,   7.221,   8.200,  19.408,   5.391, 56,  0,   1.603,   5.073,   1.409,   0.064,   0.914,   0.254,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.122
15:16:51:711, 18899180989308,    3.740,   63.000, 2700,   8.854,  26.963,   7.490,   7.442,  20.220,   5.617, 54,  0,   1.514,   5.238,   1.455,   0.015,   0.915,   0.254,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:51:824, 18899451563767,    3.853,   50.000, 2700,   8.610,  27.934,   7.759,   7.017,  21.011,   5.837, 54,  0,   1.552,   5.413,   1.504,   0.027,   0.918,   0.255,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:51:929, 18899704575154,    3.958,   32.000, 2700,   7.140,  28.687,   7.969,   5.663,  21.608,   6.002, 53,  0,   1.155,   5.535,   1.537,   0.016,   0.920,   0.256,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:52:035, 18899959308192,    4.065,   26.000, 2700,   6.560,  29.383,   8.162,   4.962,  22.135,   6.149, 53,  0,   1.289,   5.672,   1.575,   0.018,   0.922,   0.256,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:52:151, 18900237850622,    4.181,   31.000, 2700,   7.086,  30.205,   8.390,   5.291,  22.749,   6.319, 53,  0,   1.542,   5.851,   1.625,   0.075,   0.930,   0.258,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.176
15:16:52:265, 18900510868536,    4.294,   30.000, 2700,   7.002,  31.002,   8.612,   5.251,  23.346,   6.485, 53,  0,   1.604,   6.033,   1.676,   0.016,   0.932,   0.259,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:52:421, 18900887257446,    4.451,   60.000, 2700,   7.768,  32.220,   8.950,   5.997,  24.287,   6.746, 55,  0,   1.608,   6.285,   1.746,   0.040,   0.939,   0.261,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.719
15:16:52:491, 18901051426180,    4.520,   30.000, 2700,   7.380,  32.725,   9.090,   5.733,  24.679,   6.855, 55,  0,   1.305,   6.374,   1.771,   0.058,   0.943,   0.262,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.570
15:16:52:603, 18901322894862,    4.633,   27.000, 2700,   6.846,  33.499,   9.305,   5.204,  25.268,   7.019, 50,  0,   1.247,   6.516,   1.810,   0.014,   0.944,   0.262,  15.000,  25.000,   0.000,  90.000,  90.000,  108,   0.000
15:16:52:723, 18901609750807,    4.752,    9.000, 2700,   3.048,  33.864,   9.407,   1.479,  25.444,   7.068, 48,  0,   1.024,   6.638,   1.844,   0.010,   0.945,   0.263,  15.000,  25.000,   0.000,  90.000,  90.000,    0,   0.000
15:16:52:838, 18901885026064,    4.867,    9.000, 2700,   2.888,  34.195,   9.499,   1.343,  25.598,   7.111, 47,  0,   1.008,   6.754,   1.876,   0.012,   0.947,   0.263,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:52:960, 18902179021075,    4.989,   13.000, 2700,   3.598,  34.636,   9.621,   2.081,  25.853,   7.181, 50,  0,   0.998,   6.876,   1.910,   0.014,   0.949,   0.263,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:53:068, 18902438827728,    5.098,   16.000,  800,   2.697,  34.928,   9.702,   1.378,  26.003,   7.223, 46,  0,   0.812,   6.964,   1.934,   0.015,   0.950,   0.264,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.000
15:16:53:187, 18902724629808,    5.217,   15.000, 1300,   2.928,  35.276,   9.799,   1.179,  26.143,   7.262, 46,  0,   1.006,   7.083,   1.968,   0.209,   0.975,   0.271,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.296
15:16:53:308, 18903012858349,    5.337,    7.000, 2000,   3.085,  35.647,   9.902,   1.032,  26.267,   7.296, 46,  0,   0.863,   7.187,   1.996,   0.598,   1.047,   0.291,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:53:423, 18903304416002,    5.458,   33.000, 2800,   4.088,  36.143,  10.040,   2.000,  26.510,   7.364, 48,  0,   0.941,   7.301,   2.028,   0.586,   1.118,   0.311,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.135
15:16:53:524, 18903533177102,    5.554,    9.000, 2300,   3.718,  36.498,  10.138,   1.641,  26.666,   7.407, 47,  0,   0.901,   7.387,   2.052,   0.581,   1.173,   0.326,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.253
15:16:53:640, 18903809868020,    5.669,   12.000, 1100,   2.944,  36.837,  10.233,   0.914,  26.772,   7.437, 45,  0,   0.861,   7.487,   2.080,   0.562,   1.238,   0.344,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   0.000
15:16:53:749, 18904071258526,    5.778,   18.000, 1100,   3.148,  37.180,  10.328,   1.066,  26.888,   7.469, 46,  0,   0.886,   7.583,   2.106,   0.600,   1.304,   0.362,  15.000,  25.000,   0.000,  90.000,  90.000,   37,   0.000
15:16:53:870, 18904363444716,    5.900,   33.000, 1200,   3.765,  37.638,  10.455,   1.635,  27.087,   7.524, 46,  0,   0.871,   7.689,   2.136,   0.653,   1.383,   0.384,  15.000,  25.000,   0.000,  90.000,  90.000,   39,   0.000
15:16:53:984, 18904634822782,    6.013,   60.000, 2700,   8.170,  38.562,  10.712,   6.073,  27.773,   7.715, 53,  0,   1.243,   7.830,   2.175,   0.657,   1.457,   0.405,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:54:086, 18904880677226,    6.115,   53.000, 2700,   9.135,  39.498,  10.972,   7.220,  28.513,   7.920, 53,  0,   1.267,   7.959,   2.211,   0.590,   1.518,   0.422,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:54:197, 18905146746878,    6.226,   93.000, 2700,  10.985,  40.716,  11.310,   8.880,  29.497,   8.194, 56,  0,   1.882,   8.168,   2.269,   0.581,   1.582,   0.440,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.259
15:16:54:306, 18905409392470,    6.335,   76.000, 2700,  10.011,  41.811,  11.614,   8.458,  30.423,   8.451, 56,  0,   1.558,   8.338,   2.316,   0.103,   1.593,   0.443,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:54:437, 18905722857262,    6.466,   91.000, 2700,   9.871,  43.101,  11.972,   8.369,  31.516,   8.754, 57,  0,   1.479,   8.532,   2.370,   0.059,   1.601,   0.445,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.976
15:16:54:523, 18905930634693,    6.553,   61.000, 2300,   8.485,  43.835,  12.176,   7.128,  32.133,   8.926, 52,  0,   1.337,   8.647,   2.402,   0.042,   1.605,   0.446,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.294
15:16:54:642, 18906215759266,    6.671,   66.000, 2300,   8.002,  44.786,  12.441,   6.602,  32.918,   9.144, 51,  0,   1.096,   8.778,   2.438,   0.064,   1.612,   0.448,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.010
15:16:54:742, 18906455365168,    6.771,   22.000,  900,   2.868,  45.072,  12.520,   1.517,  33.069,   9.186, 48,  0,   0.861,   8.863,   2.462,   0.015,   1.614,   0.448,  15.000,  25.000,   0.000,  90.000,  90.000,   23,   0.000
15:16:54:859, 18906735577466,    6.888,   66.000, 2700,   6.227,  45.799,  12.722,   4.687,  33.616,   9.338, 51,  0,   0.987,   8.979,   2.494,   0.184,   1.635,   0.454,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:54:959, 18906975811822,    6.988,   39.000, 1700,   2.437,  46.043,  12.790,   1.117,  33.728,   9.369, 48,  0,   0.882,   9.067,   2.519,   0.013,   1.637,   0.455,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
15:16:55:077, 18907259594799,    7.106,   65.000, 2700,   8.209,  47.014,  13.059,   6.245,  34.467,   9.574, 54,  0,   1.200,   9.209,   2.558,   0.664,   1.715,   0.476,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:55:176, 18907497263792,    7.205,   46.000, 2700,   6.604,  47.668,  13.241,   4.631,  34.925,   9.701, 52,  0,   1.308,   9.338,   2.594,   0.600,   1.775,   0.493,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.668
15:16:55:312, 18907823470003,    7.341,   54.000, 2300,   8.369,  48.805,  13.557,   6.354,  35.789,   9.941, 50,  0,   1.446,   9.535,   2.649,   0.571,   1.852,   0.515,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:55:431, 18908127851268,    7.468,   38.000, 2300,   5.020,  49.442,  13.734,   2.894,  36.156,  10.043, 49,  0,   1.038,   9.666,   2.685,   0.600,   1.928,   0.536,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   1.127
15:16:55:528, 18908342220700,    7.557,   16.000, 1800,   3.430,  49.748,  13.819,   1.328,  36.274,  10.076, 47,  0,   0.944,   9.751,   2.709,   0.607,   1.983,   0.551,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.435
15:16:55:644, 18908620148656,    7.673,   18.000, 1200,   3.704,  50.177,  13.938,   1.599,  36.460,  10.128, 46,  0,   0.985,   9.865,   2.740,   0.591,   2.051,   0.570,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   0.000
15:16:55:744, 18908860494527,    7.773,   18.000, 1200,   3.185,  50.496,  14.027,   1.061,  36.566,  10.157, 46,  0,   0.885,   9.953,   2.765,   0.652,   2.116,   0.588,  15.000,  25.000,   0.000,  90.000,  90.000,   42,   0.000
15:16:55:861, 18909141626684,    7.891,   14.000, 1200,   3.623,  50.921,  14.145,   1.465,  36.737,  10.205, 46,  0,   0.855,  10.054,   2.793,   0.711,   2.200,   0.611,  15.000,  25.000,   0.000,  90.000,  90.000,   38,   0.000
15:16:55:960, 18909379328478,    7.990,    4.000, 2700,   3.511,  51.269,  14.241,   1.459,  36.882,  10.245, 46,  0,   0.806,  10.133,   2.815,   0.703,   2.269,   0.630,  15.000,  25.000,   0.000,  90.000,  90.000,  108,   0.000
15:16:56:077, 18909660514038,    8.107,   13.000,  900,   2.623,  51.576,  14.327,   0.664,  36.960,  10.267, 46,  0,   0.795,  10.227,   2.841,   0.618,   2.342,   0.650,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
15:16:56:192, 18909935460261,    8.221,   12.000, 2000,   3.527,  51.980,  14.439,   1.410,  37.121,  10.311, 46,  0,   0.898,  10.329,   2.869,   0.692,   2.421,   0.672,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.403
15:16:56:313, 18910226239438,    8.342,    7.000, 2000,   3.059,  52.351,  14.542,   1.001,  37.243,  10.345, 46,  0,   0.860,  10.434,   2.898,   0.600,   2.494,   0.693,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
15:16:56:430, 18910524052998,    8.467,   40.000, 2700,   4.346,  52.890,  14.692,   2.223,  37.518,  10.422, 49,  0,   0.977,  10.555,   2.932,   0.632,   2.572,   0.714,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.838
15:16:56:524, 18910732447270,    8.553,   54.000, 2700,   8.842,  53.658,  14.905,   6.525,  38.085,  10.579, 53,  0,   1.504,  10.685,   2.968,   0.622,   2.626,   0.729,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.388
15:16:56:646, 18911024883052,    8.675,   48.000, 2300,   7.566,  54.580,  15.161,   5.300,  38.731,  10.759, 49,  0,   1.299,  10.844,   3.012,   0.616,   2.701,   0.750,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:56:758, 18911294074584,    8.787,    5.000, 2300,   3.233,  54.942,  15.262,   1.187,  38.864,  10.796, 47,  0,   0.878,  10.942,   3.040,   0.586,   2.767,   0.769,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:56:880, 18911585207995,    8.909,    6.000, 2300,   3.169,  55.327,  15.369,   1.122,  39.000,  10.833, 46,  0,   0.859,  11.047,   3.068,   0.586,   2.838,   0.788,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:56:994, 18911860351004,    9.023,    6.000, 2300,   3.228,  55.697,  15.471,   1.155,  39.132,  10.870, 46,  0,   0.880,  11.147,   3.096,   0.596,   2.906,   0.807,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:57:115, 18912150685646,    9.144,    5.000, 2300,   3.154,  56.078,  15.577,   1.099,  39.265,  10.907, 46,  0,   0.862,  11.252,   3.125,   0.591,   2.978,   0.827,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:57:226, 18912417069822,    9.255,    6.000, 2300,   3.182,  56.432,  15.675,   1.117,  39.389,  10.941, 45,  0,   0.873,  11.349,   3.152,   0.612,   3.046,   0.846,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.326
15:16:57:347, 18912707162176,    9.376,   15.000,  900,   2.707,  56.759,  15.766,   0.730,  39.477,  10.966, 45,  0,   0.840,  11.450,   3.181,   0.591,   3.117,   0.866,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.000
15:16:57:447, 18912948232333,    9.477,   23.000, 2700,   5.292,  57.290,  15.914,   3.111,  39.790,  11.053, 47,  0,   0.947,  11.545,   3.207,   0.690,   3.186,   0.885,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   1.978
15:16:57:563, 18913225774276,    9.592,   53.000, 2700,   6.370,  58.027,  16.119,   4.383,  40.297,  11.194, 55,  0,   1.088,  11.671,   3.242,   0.607,   3.257,   0.905,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:57:662, 18913464746248,    9.692,   51.000, 2700,   9.253,  58.948,  16.375,   7.441,  41.038,  11.399, 56,  0,   1.179,  11.788,   3.275,   0.612,   3.318,   0.922,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:57:776, 18913736466430,    9.805,   91.000, 2700,  10.904,  60.183,  16.717,   8.744,  42.028,  11.674, 56,  0,   1.871,  12.000,   3.333,   0.603,   3.386,   0.941,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:57:883, 18913993488056,    9.912,   86.000, 2700,   9.991,  61.253,  17.015,   8.451,  42.933,  11.926, 54,  0,   1.773,  12.190,   3.386,   0.026,   3.389,   0.941,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:57:991, 18914251685197,   10.020,   52.000, 2700,   8.372,  62.153,  17.265,   7.041,  43.690,  12.136, 54,  0,   1.326,  12.333,   3.426,   0.023,   3.391,   0.942,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:58:098, 18914510620729,   10.128,   54.000, 2700,   8.546,  63.076,  17.521,   7.176,  44.464,  12.351, 56,  0,   1.368,  12.480,   3.467,   0.014,   3.393,   0.942,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.000
15:16:58:209, 18914776107088,   10.238,   55.000, 2700,   8.727,  64.041,  17.789,   7.178,  45.258,  12.572, 54,  0,   1.442,  12.640,   3.511,   0.091,   3.403,   0.945,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.428
15:16:58:329, 18915064083512,   10.358,   45.000, 2700,   6.531,  64.824,  18.007,   4.916,  45.848,  12.736, 52,  0,   1.372,  12.804,   3.557,   0.017,   3.405,   0.946,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:16:58:449, 18915352018524,   10.478,   26.000, 2300,   7.492,  65.723,  18.256,   5.778,  46.542,  12.928, 51,  0,   1.287,  12.959,   3.600,   0.076,   3.414,   0.948,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.744
15:16:58:554, 18915603996300,   10.583,   10.000, 2300,   3.177,  66.057,  18.349,   1.636,  46.713,  12.976, 48,  0,   0.981,  13.062,   3.628,   0.022,   3.416,   0.949,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:58:683, 18915915209119,   10.713,   34.000, 2700,   3.036,  66.451,  18.458,   1.476,  46.905,  13.029, 47,  0,   1.062,  13.200,   3.667,   0.011,   3.418,   0.949,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:58:797, 18916188333573,   10.827,    8.000, 2300,   2.766,  66.765,  18.546,   1.187,  47.040,  13.067, 46,  0,   1.019,  13.316,   3.699,   0.019,   3.420,   0.950,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:58:903, 18916441588956,   10.932,   13.000, 2300,   3.002,  67.082,  18.634,   1.433,  47.191,  13.109, 46,  0,   1.043,  13.426,   3.729,   0.014,   3.421,   0.950,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:59:014, 18916707501520,   11.043,    8.000, 2300,   2.570,  67.367,  18.713,   1.001,  47.302,  13.139, 46,  0,   1.011,  13.538,   3.760,   0.014,   3.423,   0.951,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:59:119, 18916960416114,   11.148,    9.000, 2300,   2.550,  67.635,  18.788,   1.012,  47.409,  13.169, 46,  0,   1.002,  13.643,   3.790,   0.014,   3.424,   0.951,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:59:231, 18917229964338,   11.261,   21.000, 2700,   4.064,  68.092,  18.914,   2.436,  47.682,  13.245, 46,  0,   1.150,  13.773,   3.826,   0.045,   3.429,   0.953,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.331
15:16:59:336, 18917481391617,   11.365,    9.000, 2700,   2.954,  68.401,  19.000,   1.384,  47.827,  13.285, 46,  0,   1.014,  13.879,   3.855,   0.017,   3.431,   0.953,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:16:59:452, 18917758929547,   11.481,   22.000, 2700,   3.764,  68.837,  19.121,   2.286,  48.091,  13.359, 46,  0,   0.942,  13.988,   3.885,   0.060,   3.438,   0.955,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.065
15:16:59:558, 18918014776896,   11.588,   10.000, 2700,   3.066,  69.164,  19.212,   1.590,  48.261,  13.406, 46,  0,   1.021,  14.097,   3.916,   0.019,   3.440,   0.956,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
