System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
23:07:11:427, 86625983430000,    1.248,   17.000, 1200,   4.328,   6.486,   1.802,   2.153,   4.237,   1.177, 48,  0,   0.905,   1.454,   0.404,   0.702,   0.280,   0.078,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.000
23:07:11:537, 86626247828925,    1.359,    4.000, 1000,   2.925,   6.809,   1.891,   0.880,   4.334,   1.204, 47,  0,   0.808,   1.543,   0.429,   0.663,   0.353,   0.098,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.000
23:07:11:643, 86626501978466,    1.464,   12.000, 1000,   2.848,   7.110,   1.975,   0.784,   4.417,   1.227, 46,  0,   0.844,   1.632,   0.453,   0.635,   0.420,   0.117,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
23:07:11:755, 86626768714771,    1.576,   29.000, 2700,   5.964,   7.773,   2.159,   3.947,   4.856,   1.349, 54,  0,   0.864,   1.728,   0.480,   0.664,   0.494,   0.137,  15.000,  25.000,   0.000,  90.000,  90.000,  104,   0.000
23:07:11:860, 86627021122620,    1.681,   30.000, 2700,   6.866,   8.495,   2.360,   4.897,   5.371,   1.492, 49,  0,   1.068,   1.840,   0.511,   0.624,   0.560,   0.155,  15.000,  25.000,   0.000,  90.000,  90.000,    0,   0.000
23:07:11:962, 86627266908635,    1.783,   37.000, 2700,   7.263,   9.239,   2.566,   5.292,   5.913,   1.642, 52,  0,   1.169,   1.960,   0.544,   0.628,   0.624,   0.173,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:12:073, 86627533439746,    1.894,   53.000, 2700,   8.800,  10.216,   2.838,   6.826,   6.671,   1.853, 52,  0,   1.300,   2.104,   0.585,   0.634,   0.694,   0.193,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.274
23:07:12:203, 86627845872188,    2.024,   75.000, 2700,   9.494,  11.452,   3.181,   7.539,   7.652,   2.126, 55,  0,   1.334,   2.278,   0.633,   0.654,   0.780,   0.217,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.273
23:07:12:291, 86628056766523,    2.112,   53.000, 2700,   9.181,  12.259,   3.405,   7.082,   8.275,   2.299, 56,  0,   1.368,   2.398,   0.666,   0.679,   0.839,   0.233,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.594
23:07:12:401, 86628321121812,    2.222,   34.000, 2300,   6.874,  13.016,   3.616,   4.676,   8.790,   2.442, 52,  0,   1.177,   2.528,   0.702,   0.639,   0.910,   0.253,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:12:519, 86628602942876,    2.340,    5.000, 2300,   3.231,  13.396,   3.721,   1.124,   8.922,   2.478, 48,  0,   0.854,   2.628,   0.730,   0.628,   0.983,   0.273,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:12:629, 86628868553356,    2.451,   12.000, 1100,   2.975,  13.725,   3.812,   0.877,   9.019,   2.505, 47,  0,   0.842,   2.721,   0.756,   0.638,   1.054,   0.293,  15.000,  25.000,   0.000,  90.000,  90.000,   19,   0.000
23:07:12:741, 86629135862648,    2.562,   18.000, 1200,   3.546,  14.120,   3.922,   1.387,   9.173,   2.548, 47,  0,   0.895,   2.821,   0.784,   0.692,   1.131,   0.314,  15.000,  25.000,   0.000,  90.000,  90.000,   33,   0.000
23:07:12:846, 86629389602530,    2.668,   33.000, 1200,   3.855,  14.527,   4.035,   1.640,   9.347,   2.596, 47,  0,   0.877,   2.914,   0.809,   0.716,   1.207,   0.335,  15.000,  25.000,   0.000,  90.000,  90.000,   47,   0.000
23:07:12:958, 86629655905398,    2.779,   44.000, 2700,   7.608,  15.371,   4.270,   5.223,   9.926,   2.757, 52,  0,   1.336,   3.062,   0.851,   0.750,   1.290,   0.358,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:13:068, 86629920625130,    2.889,   36.000, 2700,   8.088,  16.264,   4.518,   5.769,  10.563,   2.934, 51,  0,   1.422,   3.219,   0.894,   0.652,   1.362,   0.378,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.078
23:07:13:199, 86630247717510,    3.025,   32.000, 2700,   4.756,  16.912,   4.698,   2.622,  10.920,   3.033, 51,  0,   0.976,   3.352,   0.931,   0.649,   1.451,   0.403,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.328
23:07:13:280, 86630429214586,    3.101,   15.000, 1300,   3.395,  17.168,   4.769,   1.232,  11.013,   3.059, 48,  0,   0.879,   3.418,   0.950,   0.641,   1.499,   0.416,  15.000,  25.000,   0.000,  90.000,  90.000,   40,   0.243
23:07:13:389, 86630691770986,    3.210,   15.000, 1300,   3.742,  17.578,   4.883,   1.571,  11.185,   3.107, 48,  0,   0.849,   3.511,   0.975,   0.705,   1.576,   0.438,  15.000,  25.000,   0.000,  90.000,  90.000,   44,   0.000
23:07:13:496, 86630947922343,    3.317,    5.000, 2700,   3.998,  18.005,   5.001,   1.781,  11.375,   3.160, 48,  0,   0.864,   3.603,   1.001,   0.739,   1.655,   0.460,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:13:605, 86631210682105,    3.426,   14.000, 1100,   3.027,  18.336,   5.093,   0.958,  11.480,   3.189, 47,  0,   0.836,   3.695,   1.026,   0.628,   1.724,   0.479,  15.000,  25.000,   0.000,  90.000,  90.000,   35,   0.000
23:07:13:712, 86631467447138,    3.533,   32.000, 1300,   3.930,  18.756,   5.210,   1.715,  11.663,   3.240, 48,  0,   0.857,   3.787,   1.052,   0.742,   1.803,   0.501,  15.000,  25.000,   0.000,  90.000,  90.000,   53,   0.000
23:07:13:833, 86631756273266,    3.654,    9.000, 1000,   4.305,  19.274,   5.354,   1.981,  11.902,   3.306, 48,  0,   0.982,   3.905,   1.085,   0.748,   1.893,   0.526,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   0.000
23:07:13:944, 86632022447352,    3.765,   16.000, 1000,   3.027,  19.610,   5.447,   0.829,  11.994,   3.332, 47,  0,   0.878,   4.002,   1.112,   0.653,   1.966,   0.546,  15.000,  25.000,   0.000,  90.000,  90.000,   29,   0.000
23:07:14:050, 86632276527390,    3.870,    6.000, 2300,   3.885,  20.021,   5.562,   1.612,  12.164,   3.379, 48,  0,   0.881,   4.095,   1.138,   0.720,   2.042,   0.567,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.327
23:07:14:163, 86632549877226,    3.984,   23.000,  900,   3.148,  20.380,   5.661,   0.967,  12.274,   3.410, 47,  0,   0.898,   4.198,   1.166,   0.633,   2.114,   0.587,  15.000,  25.000,   0.000,  90.000,  90.000,   36,   0.000
23:07:14:267, 86632796958592,    4.087,   50.000, 2700,   6.256,  21.024,   5.840,   3.986,  12.685,   3.524, 55,  0,   0.964,   4.297,   1.194,   0.775,   2.194,   0.609,  15.000,  25.000,   0.000,  90.000,  90.000,   19,   2.701
23:07:14:371, 86633048179432,    4.192,   29.000, 2700,   7.085,  21.766,   6.046,   5.054,  13.214,   3.671, 52,  0,   0.874,   4.388,   1.219,   0.635,   2.260,   0.628,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.201
23:07:14:483, 86633316062554,    4.304,   14.000,  900,   4.296,  22.245,   6.179,   2.250,  13.465,   3.740, 48,  0,   0.938,   4.493,   1.248,   0.630,   2.331,   0.647,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.000
23:07:14:591, 86633575028388,    4.412,   51.000, 2700,   7.036,  23.005,   6.390,   4.901,  13.994,   3.887, 52,  0,   1.208,   4.623,   1.284,   0.650,   2.401,   0.667,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:14:698, 86633833544087,    4.519,   42.000, 2700,   7.980,  23.864,   6.629,   5.933,  14.633,   4.065, 53,  0,   1.170,   4.749,   1.319,   0.619,   2.467,   0.685,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:14:807, 86634095312724,    4.628,   51.000, 2700,   8.957,  24.841,   6.900,   6.933,  15.389,   4.275, 53,  0,   1.340,   4.896,   1.360,   0.650,   2.538,   0.705,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.427
23:07:14:914, 86634351989696,    4.735,   49.000, 2700,   8.809,  25.783,   7.162,   6.812,  16.118,   4.477, 53,  0,   1.256,   5.030,   1.397,   0.627,   2.605,   0.724,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:15:036, 86634644449346,    4.857,   26.000, 2700,   6.485,  26.573,   7.382,   4.350,  16.648,   4.624, 50,  0,   1.123,   5.167,   1.435,   0.639,   2.683,   0.745,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.540
23:07:15:149, 86634914024560,    4.969,   14.000, 2300,   4.170,  27.042,   7.512,   1.984,  16.870,   4.686, 49,  0,   0.996,   5.279,   1.466,   0.645,   2.756,   0.765,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.971
23:07:15:269, 86635202203656,    5.090,   26.000, 1000,   4.427,  27.573,   7.659,   2.287,  17.145,   4.763, 49,  0,   0.920,   5.389,   1.497,   0.653,   2.834,   0.787,  15.000,  25.000,   0.000,  90.000,  90.000,   54,   0.728
23:07:15:379, 86635467014806,    5.200,    7.000, 2700,   4.462,  28.066,   7.796,   2.172,  17.385,   4.829, 48,  0,   0.876,   5.486,   1.524,   0.828,   2.925,   0.813,  15.000,  25.000,   0.000,  90.000,  90.000,  122,   0.000
23:07:15:486, 86635723155090,    5.307,   13.000, 1000,   3.157,  28.403,   7.890,   1.039,  17.496,   4.860, 47,  0,   0.868,   5.579,   1.550,   0.625,   2.992,   0.831,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.000
23:07:15:595, 86635985526075,    5.416,   15.000, 1000,   2.982,  28.729,   7.980,   0.856,  17.589,   4.886, 47,  0,   0.842,   5.671,   1.575,   0.666,   3.065,   0.851,  15.000,  25.000,   0.000,  90.000,  90.000,   27,   0.000
23:07:15:702, 86636241364608,    5.523,    9.000, 1300,   3.587,  29.111,   8.086,   1.425,  17.741,   4.928, 47,  0,   0.850,   5.761,   1.600,   0.696,   3.139,   0.872,  15.000,  25.000,   0.000,  90.000,  90.000,   21,   0.000
23:07:15:822, 86636530348760,    5.643,   12.000, 1200,   3.748,  29.562,   8.212,   1.617,  17.936,   4.982, 47,  0,   0.875,   5.867,   1.630,   0.660,   3.219,   0.894,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
23:07:15:934, 86636799132978,    5.755,    9.000, 1300,   3.405,  29.944,   8.318,   1.215,  18.072,   5.020, 47,  0,   0.848,   5.962,   1.656,   0.664,   3.293,   0.915,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   0.000
23:07:16:054, 86637087672116,    5.875,   16.000, 1200,   4.344,  30.466,   8.463,   2.146,  18.330,   5.092, 47,  0,   0.895,   6.069,   1.686,   0.658,   3.372,   0.937,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   0.088
23:07:16:165, 86637353891334,    5.986,   21.000,  900,   3.315,  30.834,   8.565,   1.096,  18.452,   5.125, 47,  0,   0.919,   6.171,   1.714,   0.654,   3.445,   0.957,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   0.204
23:07:16:287, 86637646090666,    6.108,   41.000, 2700,   7.135,  31.702,   8.806,   4.791,  19.035,   5.287, 51,  0,   1.159,   6.312,   1.753,   0.704,   3.531,   0.981,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   1.756
23:07:16:400, 86637917380148,    6.221,   66.000, 2700,   9.409,  32.766,   9.102,   7.000,  19.826,   5.507, 52,  0,   1.495,   6.481,   1.800,   0.618,   3.600,   1.000,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:16:530, 86638229666145,    6.351,   15.000, 1000,   3.237,  33.187,   9.219,   1.082,  19.967,   5.546, 48,  0,   0.853,   6.592,   1.831,   0.623,   3.681,   1.023,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
23:07:16:639, 86638490540382,    6.460,   12.000, 2700,   4.404,  33.666,   9.352,   2.129,  20.198,   5.611, 48,  0,   0.857,   6.685,   1.857,   0.726,   3.760,   1.045,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:16:751, 86638760595100,    6.572,    6.000, 2300,   3.254,  34.032,   9.453,   1.118,  20.324,   5.646, 47,  0,   0.838,   6.780,   1.883,   0.622,   3.830,   1.064,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:16:855, 86639010277126,    6.676,   15.000,  900,   3.250,  34.370,   9.547,   1.092,  20.438,   5.677, 47,  0,   0.884,   6.872,   1.909,   0.620,   3.895,   1.082,  15.000,  25.000,   0.000,  90.000,  90.000,   19,   0.000
23:07:16:961, 86639264168270,    6.782,   20.000, 2700,   5.100,  34.910,   9.697,   3.113,  20.767,   5.769, 53,  0,   0.843,   6.961,   1.934,   0.668,   3.966,   1.102,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:17:085, 86639561053942,    6.906,   32.000, 2700,   7.115,  35.790,   9.942,   5.256,  21.417,   5.949, 51,  0,   1.078,   7.094,   1.971,   0.611,   4.041,   1.123,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.242
23:07:17:192, 86639817158942,    7.012,   47.000, 2700,   8.435,  36.690,  10.192,   6.452,  22.106,   6.141, 54,  0,   1.247,   7.227,   2.008,   0.622,   4.107,   1.141,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
23:07:17:299, 86640075337635,    7.120,   65.000, 2700,   9.663,  37.729,  10.480,   7.674,  22.931,   6.370, 54,  0,   1.396,   7.377,   2.049,   0.656,   4.178,   1.161,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   1.536
23:07:17:408, 86640336100060,    7.229,   55.000, 2700,   9.086,  38.717,  10.755,   7.082,  23.701,   6.584, 56,  0,   1.367,   7.526,   2.091,   0.640,   4.247,   1.180,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.021
23:07:17:515, 86640594123434,    7.336,   48.000, 2700,   8.827,  39.666,  11.018,   6.863,  24.439,   6.789, 55,  0,   1.279,   7.663,   2.129,   0.621,   4.314,   1.198,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:17:627, 86640862565222,    7.448,   30.000, 2200,   4.253,  40.141,  11.150,   2.259,  24.691,   6.859, 50,  0,   0.954,   7.770,   2.158,   0.620,   4.384,   1.218,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:17:742, 86641138930448,    7.563,   35.000, 2700,   6.967,  40.944,  11.373,   4.865,  25.252,   7.014, 53,  0,   0.948,   7.879,   2.189,   0.616,   4.455,   1.237,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:17:857, 86641414780871,    7.678,   32.000, 1300,   4.422,  41.452,  11.514,   2.286,  25.514,   7.087, 49,  0,   0.898,   7.982,   2.217,   0.621,   4.526,   1.257,  15.000,  25.000,   0.000,  90.000,  90.000,   38,   0.000
23:07:17:981, 86641711141992,    7.802,   32.000, 2700,   6.606,  42.268,  11.741,   4.342,  26.051,   7.236, 53,  0,   0.960,   8.101,   2.250,   0.742,   4.618,   1.283,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:18:093, 86641979623445,    7.913,   32.000, 1300,   4.921,  42.818,  11.894,   2.781,  26.362,   7.323, 49,  0,   0.919,   8.204,   2.279,   0.636,   4.689,   1.302,  15.000,  25.000,   0.000,  90.000,  90.000,   40,   0.409
23:07:18:226, 86642324253248,    8.057,   61.000, 2700,   7.394,  43.880,  12.189,   5.225,  27.112,   7.531, 54,  0,   0.962,   8.342,   2.317,   0.739,   4.795,   1.332,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.659
23:07:18:308, 86642497385618,    8.129,   21.000, 2300,   6.049,  44.316,  12.310,   3.915,  27.394,   7.610, 50,  0,   0.915,   8.408,   2.336,   0.630,   4.840,   1.345,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.281
23:07:18:427, 86642781447034,    8.248,   35.000, 1000,   3.283,  44.705,  12.418,   1.165,  27.532,   7.648, 49,  0,   0.909,   8.516,   2.365,   0.622,   4.914,   1.365,  15.000,  25.000,   0.000,  90.000,  90.000,   36,   0.000
23:07:18:540, 86643053926730,    8.361,   32.000, 2700,   6.136,  45.401,  12.612,   3.914,  27.977,   7.771, 51,  0,   0.943,   8.623,   2.395,   0.743,   4.998,   1.388,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:18:648, 86643312935604,    8.469,   47.000, 2700,   8.811,  46.352,  12.876,   6.440,  28.672,   7.964, 53,  0,   1.610,   8.796,   2.443,   0.622,   5.065,   1.407,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:18:773, 86643611757967,    8.594,   55.000, 2700,   9.122,  47.488,  13.191,   6.727,  29.509,   8.197, 54,  0,   1.651,   9.002,   2.501,   0.619,   5.142,   1.428,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:18:881, 86643871619940,    8.702,   51.000, 2700,   8.892,  48.451,  13.459,   6.638,  30.228,   8.397, 54,  0,   1.480,   9.162,   2.545,   0.617,   5.209,   1.447,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:18:982, 86644113256337,    8.802,   65.000, 2700,   9.754,  49.433,  13.731,   7.285,  30.961,   8.600, 55,  0,   1.730,   9.336,   2.593,   0.637,   5.273,   1.465,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.843
23:07:19:091, 86644375290972,    8.912,   69.000, 2700,  10.298,  50.557,  14.044,   7.856,  31.819,   8.839, 55,  0,   1.660,   9.518,   2.644,   0.628,   5.342,   1.484,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.290
23:07:19:239, 86644733256162,    9.061,   60.000, 2700,   9.015,  51.902,  14.417,   6.586,  32.801,   9.112, 55,  0,   1.560,   9.750,   2.708,   0.641,   5.438,   1.510,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.836
23:07:19:307, 86644894500780,    9.128,   53.000, 2700,   8.920,  52.501,  14.584,   6.537,  33.241,   9.234, 54,  0,   1.453,   9.848,   2.736,   0.638,   5.481,   1.522,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   0.370
23:07:19:419, 86645162677392,    9.240,   66.000, 2700,  10.384,  53.662,  14.906,   7.915,  34.125,   9.479, 56,  0,   1.572,  10.024,   2.784,   0.640,   5.552,   1.542,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:19:528, 86645425355979,    9.349,   39.000, 2700,   8.621,  54.605,  15.168,   6.278,  34.812,   9.670, 57,  0,   1.420,  10.179,   2.828,   0.621,   5.620,   1.561,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:19:660, 86645739848718,    9.480,   37.000, 2700,   7.844,  55.633,  15.454,   5.621,  35.549,   9.875, 56,  0,   1.186,  10.335,   2.871,   0.623,   5.702,   1.584,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:19:781, 86646032301042,    9.602,   62.000, 2700,   9.091,  56.741,  15.761,   7.026,  36.405,  10.112, 55,  0,   1.068,  10.465,   2.907,   0.619,   5.777,   1.605,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:19:893, 86646300874903,    9.714,   41.000,  900,   5.468,  57.353,  15.931,   3.367,  36.782,  10.217, 50,  0,   1.083,  10.586,   2.941,   0.637,   5.848,   1.625,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.837
23:07:20:001, 86646560364626,    9.822,   55.000, 2700,   7.938,  58.211,  16.170,   5.851,  37.414,  10.393, 56,  0,   1.267,  10.723,   2.979,   0.664,   5.920,   1.644,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
23:07:20:109, 86646819506370,    9.930,   77.000, 2700,  10.110,  59.303,  16.473,   7.957,  38.273,  10.632, 56,  0,   1.557,  10.891,   3.025,   0.645,   5.990,   1.664,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.087
23:07:20:265, 86647193446566,   10.086,   86.000, 2700,  10.313,  60.910,  16.919,   8.130,  39.540,  10.983, 58,  0,   1.511,  11.126,   3.091,   0.645,   6.090,   1.692,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.255
23:07:20:321, 86647328324360,   10.142,   78.000, 2700,  10.590,  61.505,  17.085,   8.458,  40.016,  11.115, 58,  0,   1.702,  11.222,   3.117,   0.639,   6.126,   1.702,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.556
23:07:20:431, 86647591648790,   10.252,   83.000, 2700,  10.622,  62.670,  17.408,   8.355,  40.932,  11.370, 57,  0,   1.744,  11.413,   3.170,   0.621,   6.194,   1.721,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:20:544, 86647862031270,   10.364,   41.000, 2700,   8.349,  63.611,  17.670,   6.083,  41.618,  11.560, 56,  0,   1.100,  11.537,   3.205,   0.622,   6.264,   1.740,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:20:662, 86648146662004,   10.483,   22.000, 2700,   6.140,  64.339,  17.872,   3.968,  42.088,  11.691, 51,  0,   0.918,  11.646,   3.235,   0.623,   6.338,   1.761,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:20:775, 86648417427591,   10.596,   52.000, 2700,   8.025,  65.244,  18.123,   5.683,  42.729,  11.869, 55,  0,   1.409,  11.805,   3.279,   0.619,   6.408,   1.780,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:20:898, 86648711435182,   10.718,   29.000, 2300,   5.971,  65.976,  18.327,   3.711,  43.184,  11.996, 50,  0,   1.100,  11.940,   3.317,   0.620,   6.484,   1.801,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:20:999, 86648955680437,   10.820,   16.000, 2300,   4.147,  66.398,  18.444,   1.997,  43.387,  12.052, 50,  0,   0.874,  12.029,   3.341,   0.621,   6.547,   1.819,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:21:113, 86649229289090,   10.934,   35.000, 2700,   7.524,  67.256,  18.682,   5.313,  43.993,  12.220, 52,  0,   0.977,  12.140,   3.372,   0.625,   6.618,   1.838,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.105
23:07:21:283, 86649640995239,   11.106,   35.000, 2800,   4.899,  68.096,  18.916,   2.660,  44.449,  12.347, 53,  0,   0.958,  12.305,   3.418,   0.643,   6.729,   1.869,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.096
23:07:21:345, 86649786050711,   11.166,   11.000, 1300,   3.730,  68.322,  18.978,   1.555,  44.543,  12.373, 49,  0,   0.868,  12.357,   3.432,   0.640,   6.768,   1.880,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.284
23:07:21:463, 86650068172548,   11.284,   14.000, 2300,   3.784,  68.766,  19.102,   1.566,  44.727,  12.424, 49,  0,   0.914,  12.464,   3.462,   0.651,   6.844,   1.901,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:21:577, 86650341263343,   11.397,   29.000, 2700,   6.534,  69.510,  19.308,   4.346,  45.222,  12.562, 52,  0,   0.939,  12.571,   3.492,   0.609,   6.913,   1.920,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:21:683, 86650596099283,   11.504,   25.000, 2700,   6.617,  70.212,  19.503,   4.447,  45.694,  12.693, 50,  0,   0.912,  12.668,   3.519,   0.608,   6.978,   1.938,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
23:07:21:803, 86650885046735,   11.624,    8.000, 1300,   3.481,  70.632,  19.620,   1.336,  45.855,  12.737, 48,  0,   0.870,  12.773,   3.548,   0.614,   7.052,   1.959,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.000
