System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:11:03:018, 35342295017446,    1.219,   33.000, 2700,   7.763,   6.367,   1.769,   5.661,   3.953,   1.098, 53,  0,   1.020,   1.250,   0.347,   0.629,   0.736,   0.204,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:03:169, 35342657762172,    1.370,   53.000, 2700,   4.863,   7.102,   1.973,   2.691,   4.359,   1.211, 50,  0,   1.052,   1.409,   0.391,   0.651,   0.834,   0.232,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.137
17:11:03:243, 35342834599110,    1.443,   22.000, 2700,   5.699,   7.522,   2.089,   3.386,   4.609,   1.280, 48,  0,   1.186,   1.496,   0.416,   0.647,   0.882,   0.245,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.535
17:11:03:351, 35343093370520,    1.551,   67.000, 2700,   9.875,   8.587,   2.385,   7.622,   5.431,   1.509, 54,  0,   1.428,   1.650,   0.458,   0.635,   0.950,   0.264,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.139
17:11:03:457, 35343348885620,    1.658,   85.000, 2700,  10.489,   9.703,   2.695,   8.116,   6.295,   1.749, 54,  0,   1.866,   1.849,   0.514,   0.719,   1.027,   0.285,  15.000,  25.000,   0.000,  90.000,  90.000,   67,  13.296
17:11:03:568, 35343613678808,    1.768,   42.000, 2700,   8.042,  10.591,   2.942,   6.365,   6.997,   1.944, 53,  0,   1.369,   2.000,   0.555,   0.129,   1.041,   0.289,  15.000,  25.000,   0.000,  90.000,  90.000,   21,   2.488
17:11:03:678, 35343879131624,    1.879,   21.000, 1700,   4.056,  11.039,   3.066,   2.613,   7.286,   2.024, 49,  0,   0.987,   2.109,   0.586,   0.058,   1.048,   0.291,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.475
17:11:03:783, 35344130104608,    1.983,   18.000, 2700,   3.157,  11.369,   3.158,   1.764,   7.470,   2.075, 48,  0,   0.930,   2.206,   0.613,   0.051,   1.053,   0.292,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.149
17:11:03:886, 35344380360946,    2.088,   46.000, 2700,   7.799,  12.183,   3.384,   6.277,   8.125,   2.257, 52,  0,   1.348,   2.347,   0.652,   0.018,   1.055,   0.293,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:04:000, 35344652072800,    2.201,   16.000,  700,   3.009,  12.523,   3.479,   1.608,   8.307,   2.308, 47,  0,   0.907,   2.449,   0.680,   0.018,   1.057,   0.294,  15.000,  25.000,   0.000,  90.000,  90.000,   27,   0.000
17:11:04:169, 35345056960020,    2.369,   76.000, 2700,   4.472,  13.278,   3.688,   2.595,   8.745,   2.429, 52,  0,   1.191,   2.650,   0.736,   0.423,   1.128,   0.313,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.912
17:11:04:223, 35345186038224,    2.423,   30.000, 2700,   7.909,  13.703,   3.806,   5.622,   9.047,   2.513, 50,  0,   1.566,   2.734,   0.760,   0.640,   1.163,   0.323,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.490
17:11:04:334, 35345453945706,    2.535,   36.000, 2700,   8.262,  14.625,   4.063,   5.955,   9.712,   2.698, 54,  0,   1.627,   2.916,   0.810,   0.638,   1.234,   0.343,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.268
17:11:04:444, 35345717556194,    2.645,   28.000, 2700,   7.487,  15.448,   4.291,   5.365,  10.301,   2.861, 52,  0,   1.439,   3.074,   0.854,   0.625,   1.302,   0.362,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:04:552, 35345975279090,    2.752,   30.000, 2700,   7.755,  16.281,   4.522,   5.454,  10.887,   3.024, 52,  0,   1.458,   3.231,   0.897,   0.624,   1.369,   0.380,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:04:661, 35346237984909,    2.862,   31.000, 2700,   7.768,  17.131,   4.759,   5.463,  11.485,   3.190, 51,  0,   1.504,   3.395,   0.943,   0.623,   1.438,   0.399,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
17:11:04:778, 35346517817449,    2.978,   32.000, 2700,   8.106,  18.076,   5.021,   5.742,  12.154,   3.376, 52,  0,   1.541,   3.575,   0.993,   0.625,   1.510,   0.420,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:04:902, 35346815250889,    3.102,   40.000, 2700,   8.346,  19.110,   5.308,   6.016,  12.900,   3.583, 53,  0,   1.540,   3.766,   1.046,   0.618,   1.587,   0.441,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
17:11:05:000, 35347051701840,    3.201,   34.000, 2700,   8.350,  19.933,   5.537,   6.033,  13.495,   3.748, 52,  0,   1.525,   3.916,   1.088,   0.644,   1.650,   0.458,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.150
17:11:05:137, 35347379994420,    3.337,   67.000, 2700,   8.806,  21.138,   5.872,   6.461,  14.378,   3.994, 55,  0,   1.513,   4.123,   1.145,   0.645,   1.739,   0.483,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.142
17:11:05:215, 35347567524216,    3.416,   48.000, 2700,   9.019,  21.842,   6.067,   6.664,  14.899,   4.139, 56,  0,   1.569,   4.246,   1.179,   0.631,   1.788,   0.497,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.320
17:11:05:328, 35347837934969,    3.528,   32.000, 2300,   7.614,  22.700,   6.306,   5.338,  15.500,   4.306, 51,  0,   1.217,   4.383,   1.217,   0.636,   1.859,   0.517,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.401
17:11:05:434, 35348092261278,    3.634,    5.000, 2300,   3.334,  23.054,   6.404,   1.259,  15.634,   4.343, 48,  0,   0.859,   4.474,   1.243,   0.615,   1.925,   0.535,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:05:556, 35348384924716,    3.756,    4.000, 2300,   3.071,  23.428,   6.508,   1.038,  15.760,   4.378, 47,  0,   0.833,   4.575,   1.271,   0.611,   1.999,   0.555,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:05:666, 35348649760858,    3.866,    8.000,  900,   2.455,  23.699,   6.583,   0.582,  15.825,   4.396, 46,  0,   0.750,   4.658,   1.294,   0.622,   2.068,   0.574,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
17:11:05:771, 35348903345147,    3.972,   24.000,  900,   2.967,  24.012,   6.670,   0.931,  15.923,   4.423, 46,  0,   0.871,   4.750,   1.319,   0.667,   2.138,   0.594,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
17:11:05:883, 35349171283708,    4.084,   12.000, 1000,   3.520,  24.405,   6.779,   1.402,  16.079,   4.467, 46,  0,   0.871,   4.847,   1.346,   0.685,   2.215,   0.615,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   0.000
17:11:05:988, 35349423739054,    4.189,   26.000,  900,   3.129,  24.735,   6.871,   0.969,  16.181,   4.495, 46,  0,   0.896,   4.942,   1.373,   0.650,   2.283,   0.634,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
17:11:06:121, 35349773309836,    4.335,   31.000, 2800,   6.168,  25.633,   7.120,   4.066,  16.774,   4.659, 50,  0,   1.095,   5.101,   1.417,   0.681,   2.382,   0.662,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.765
17:11:06:204, 35349940565439,    4.404,   18.000, 1200,   4.815,  25.969,   7.213,   2.590,  16.954,   4.709, 48,  0,   1.097,   5.177,   1.438,   0.642,   2.427,   0.674,  15.000,  25.000,   0.000,  90.000,  90.000,   37,   1.693
17:11:06:321, 35350220950618,    4.521,   63.000, 2700,   7.852,  26.886,   7.468,   5.546,  17.602,   4.889, 53,  0,   1.367,   5.337,   1.483,   0.666,   2.505,   0.696,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.765
17:11:06:433, 35350491282504,    4.634,   50.000, 2300,   7.963,  27.783,   7.717,   5.700,  18.244,   5.068, 50,  0,   1.324,   5.486,   1.524,   0.625,   2.575,   0.715,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:06:558, 35350790131080,    4.758,   10.000,  900,   2.995,  28.156,   7.821,   0.966,  18.364,   5.101, 47,  0,   0.818,   5.588,   1.552,   0.624,   2.653,   0.737,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   0.000
17:11:06:667, 35351052696608,    4.868,   16.000,  800,   2.985,  28.482,   7.912,   1.038,  18.478,   5.133, 47,  0,   0.758,   5.671,   1.575,   0.702,   2.730,   0.758,  15.000,  25.000,   0.000,  90.000,  90.000,   46,   0.000
17:11:06:775, 35351311065801,    4.975,   13.000, 1000,   3.915,  28.904,   8.029,   1.737,  18.665,   5.185, 47,  0,   0.859,   5.763,   1.601,   0.732,   2.809,   0.780,  15.000,  25.000,   0.000,  90.000,  90.000,   27,   0.000
17:11:06:885, 35351575162848,    5.085,   15.000,  900,   3.492,  29.288,   8.136,   1.368,  18.815,   5.226, 47,  0,   0.867,   5.859,   1.627,   0.655,   2.881,   0.800,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   0.000
17:11:06:991, 35351829394856,    5.191,   19.000, 1200,   3.877,  29.699,   8.250,   1.709,  18.996,   5.277, 47,  0,   0.875,   5.952,   1.653,   0.700,   2.955,   0.821,  15.000,  25.000,   0.000,  90.000,  90.000,   50,   0.043
17:11:07:143, 35352216627928,    5.353,   31.000, 2700,   4.530,  30.430,   8.453,   2.370,  19.379,   5.383, 49,  0,   0.902,   6.097,   1.694,   0.715,   3.070,   0.853,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.087
17:11:07:222, 35352384361583,    5.423,    9.000, 2500,   4.360,  30.734,   8.537,   2.127,  19.527,   5.424, 47,  0,   0.955,   6.164,   1.712,   0.646,   3.116,   0.865,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.799
17:11:07:332, 35352648043526,    5.532,    7.000, 2300,   3.493,  31.118,   8.644,   1.399,  19.681,   5.467, 46,  0,   0.886,   6.261,   1.739,   0.633,   3.185,   0.885,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.292
17:11:07:438, 35352902689033,    5.638,    5.000, 2300,   3.267,  31.465,   8.740,   1.194,  19.808,   5.502, 46,  0,   0.854,   6.352,   1.764,   0.613,   3.250,   0.903,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:07:560, 35353194467041,    5.760,    5.000, 2300,   3.261,  31.861,   8.850,   1.172,  19.950,   5.542, 46,  0,   0.850,   6.455,   1.793,   0.616,   3.325,   0.924,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:07:670, 35353459017411,    5.870,    6.000, 2300,   3.312,  32.226,   8.952,   1.243,  20.087,   5.580, 46,  0,   0.859,   6.550,   1.819,   0.607,   3.392,   0.942,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:07:792, 35353753073083,    5.993,    5.000, 2300,   3.236,  32.623,   9.062,   1.178,  20.232,   5.620, 45,  0,   0.853,   6.654,   1.848,   0.619,   3.468,   0.963,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:07:887, 35353980860002,    6.088,    5.000, 2300,   3.266,  32.933,   9.148,   1.178,  20.343,   5.651, 46,  0,   0.858,   6.736,   1.871,   0.620,   3.526,   0.980,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:07:999, 35354249656724,    6.200,    5.000, 2300,   3.283,  33.300,   9.250,   1.177,  20.475,   5.688, 46,  0,   0.862,   6.832,   1.898,   0.623,   3.596,   0.999,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:08:145, 35354620103060,    6.354,   30.000, 2800,   4.272,  33.960,   9.433,   2.148,  20.807,   5.780, 49,  0,   0.899,   6.971,   1.936,   0.641,   3.695,   1.026,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.846
17:11:08:224, 35354790044088,    6.425,   11.000, 2700,   4.412,  34.272,   9.520,   2.255,  20.966,   5.824, 47,  0,   0.965,   7.039,   1.955,   0.635,   3.740,   1.039,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.377
17:11:08:325, 35355032270146,    6.526,   31.000, 2000,   3.786,  34.654,   9.626,   1.737,  21.142,   5.873, 47,  0,   1.072,   7.148,   1.985,   0.632,   3.804,   1.057,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.260
17:11:08:441, 35355309465064,    6.641,    6.000, 1800,   3.054,  35.007,   9.724,   0.974,  21.254,   5.904, 46,  0,   0.861,   7.247,   2.013,   0.621,   3.876,   1.077,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:08:546, 35355562194264,    6.747,   47.000, 2700,   6.350,  35.676,   9.910,   4.137,  21.690,   6.025, 50,  0,   1.325,   7.387,   2.052,   0.629,   3.942,   1.095,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.000
17:11:08:667, 35355852277380,    6.867,   45.000, 2300,   7.380,  36.568,  10.158,   5.081,  22.304,   6.196, 48,  0,   1.296,   7.543,   2.095,   0.632,   4.018,   1.116,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:08:762, 35356080455274,    6.963,    7.000, 2300,   3.451,  36.896,  10.249,   1.334,  22.431,   6.231, 47,  0,   0.924,   7.631,   2.120,   0.645,   4.080,   1.133,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.313
17:11:08:885, 35356374621133,    7.085,    7.000, 2300,   3.403,  37.313,  10.365,   1.305,  22.591,   6.275, 46,  0,   0.875,   7.738,   2.150,   0.626,   4.156,   1.155,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:08:995, 35356638887642,    7.195,    7.000, 2300,   3.441,  37.692,  10.470,   1.342,  22.738,   6.316, 46,  0,   0.867,   7.834,   2.176,   0.627,   4.226,   1.174,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
17:11:09:090, 35356867758768,    7.291,    5.000, 2300,   3.224,  37.999,  10.555,   1.169,  22.850,   6.347, 46,  0,   0.851,   7.915,   2.199,   0.611,   4.284,   1.190,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:09:211, 35357158697858,    7.412,   25.000, 1000,   5.081,  38.615,  10.726,   2.894,  23.201,   6.445, 47,  0,   0.996,   8.036,   2.232,   0.654,   4.363,   1.212,  15.000,  25.000,   0.000,  90.000,  90.000,   44,   1.502
17:11:09:320, 35357419958864,    7.521,   16.000, 1200,   4.149,  39.067,  10.852,   1.953,  23.413,   6.504, 47,  0,   0.897,   8.133,   2.259,   0.743,   4.444,   1.234,  15.000,  25.000,   0.000,  90.000,  90.000,   43,   0.336
17:11:09:427, 35357676029392,    7.627,    6.000, 2300,   3.971,  39.491,  10.970,   1.806,  23.606,   6.557, 46,  0,   0.888,   8.228,   2.286,   0.685,   4.517,   1.255,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
17:11:09:536, 35357938433643,    7.737,    9.000,  900,   2.433,  39.757,  11.043,   0.555,  23.667,   6.574, 45,  0,   0.752,   8.310,   2.308,   0.624,   4.585,   1.274,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.000
17:11:09:640, 35358187609220,    7.841,   21.000, 1000,   3.300,  40.099,  11.139,   1.327,  23.805,   6.612, 46,  0,   0.821,   8.396,   2.332,   0.690,   4.657,   1.294,  15.000,  25.000,   0.000,  90.000,  90.000,   36,   0.000
17:11:09:765, 35358488537867,    7.966,   11.000,  900,   3.085,  40.486,  11.246,   1.107,  23.943,   6.651, 45,  0,   0.780,   8.493,   2.359,   0.689,   4.743,   1.318,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
17:11:09:873, 35358747380004,    8.074,   33.000,  800,   3.135,  40.824,  11.340,   1.162,  24.069,   6.686, 45,  0,   0.767,   8.576,   2.382,   0.706,   4.819,   1.339,  15.000,  25.000,   0.000,  90.000,  90.000,   46,   0.000
17:11:09:983, 35359010313755,    8.183,    8.000, 2700,   4.286,  41.294,  11.470,   2.069,  24.295,   6.749, 46,  0,   1.029,   8.689,   2.414,   0.758,   4.903,   1.362,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   1.527
17:11:10:092, 35359271700226,    8.292,    4.000, 2300,   3.320,  41.655,  11.571,   1.235,  24.430,   6.786, 46,  0,   0.847,   8.781,   2.439,   0.624,   4.970,   1.381,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:10:203, 35359537579118,    8.403,   47.000, 2700,   7.124,  42.445,  11.790,   4.866,  24.969,   6.936, 50,  0,   1.221,   8.916,   2.477,   0.654,   5.043,   1.401,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.346
17:11:10:333, 35359849611828,    8.533,   55.000, 2300,   8.483,  43.548,  12.097,   6.182,  25.773,   7.159, 50,  0,   1.414,   9.100,   2.528,   0.628,   5.125,   1.423,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.215
17:11:10:434, 35360091823988,    8.634,    6.000, 2300,   3.402,  43.891,  12.192,   1.295,  25.903,   7.195, 48,  0,   0.875,   9.188,   2.552,   0.627,   5.188,   1.441,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:10:556, 35360386900163,    8.757,   38.000, 2700,   6.627,  44.706,  12.418,   4.377,  26.441,   7.345, 51,  0,   1.293,   9.347,   2.597,   0.630,   5.265,   1.463,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:10:661, 35360637921384,    8.862,   48.000, 2300,   7.606,  45.501,  12.639,   5.348,  27.001,   7.500, 50,  0,   1.298,   9.483,   2.634,   0.633,   5.331,   1.481,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:10:770, 35360898562422,    8.970,   21.000, 2300,   4.473,  45.987,  12.774,   2.325,  27.253,   7.570, 49,  0,   1.068,   9.599,   2.666,   0.623,   5.399,   1.500,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
17:11:10:893, 35361194293221,    9.093,    5.000, 2300,   3.175,  46.378,  12.883,   1.157,  27.396,   7.610, 47,  0,   0.834,   9.702,   2.695,   0.628,   5.477,   1.521,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:11:001, 35361455148308,    9.202,   15.000,  900,   3.484,  46.757,  12.988,   1.377,  27.546,   7.652, 46,  0,   0.881,   9.798,   2.722,   0.623,   5.544,   1.540,  15.000,  25.000,   0.000,  90.000,  90.000,   28,   0.000
17:11:11:106, 35361706858374,    9.307,   33.000, 1000,   3.602,  47.134,  13.093,   1.424,  27.695,   7.693, 46,  0,   0.858,   9.888,   2.747,   0.709,   5.619,   1.561,  15.000,  25.000,   0.000,  90.000,  90.000,   38,   0.000
17:11:11:237, 35362020085986,    9.437,   27.000, 2300,   6.306,  47.957,  13.322,   4.056,  28.224,   7.840, 48,  0,   1.133,  10.036,   2.788,   0.728,   5.714,   1.587,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   2.725
17:11:11:341, 35362270070095,    9.542,    5.000, 2300,   2.963,  48.266,  13.407,   1.006,  28.329,   7.869, 47,  0,   0.873,  10.127,   2.813,   0.661,   5.782,   1.606,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.596
17:11:11:464, 35362564479292,    9.664,   12.000,  800,   2.530,  48.576,  13.493,   0.619,  28.405,   7.890, 46,  0,   0.782,  10.222,   2.840,   0.626,   5.859,   1.628,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   0.000
17:11:11:569, 35362818317416,    9.770,    6.000,  800,   3.370,  48.933,  13.592,   1.336,  28.546,   7.930, 46,  0,   0.776,  10.305,   2.862,   0.750,   5.939,   1.650,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
17:11:11:679, 35363080301858,    9.879,   34.000, 2000,   3.206,  49.283,  13.690,   1.197,  28.677,   7.966, 46,  0,   0.926,  10.406,   2.890,   0.628,   6.007,   1.669,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:11:786, 35363338342818,    9.987,   14.000,  900,   2.913,  49.596,  13.777,   0.834,  28.767,   7.991, 45,  0,   0.850,  10.497,   2.916,   0.627,   6.074,   1.687,  15.000,  25.000,   0.000,  90.000,  90.000,   28,   0.000
17:11:11:895, 35363598688376,   10.095,   13.000,  900,   3.548,  49.981,  13.884,   1.372,  28.916,   8.032, 46,  0,   0.861,  10.590,   2.942,   0.702,   6.151,   1.709,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.000
17:11:12:001, 35363854268689,   10.202,    9.000, 2200,   3.387,  50.342,  13.984,   1.256,  29.049,   8.069, 46,  0,   0.879,  10.684,   2.968,   0.670,   6.222,   1.728,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
17:11:12:111, 35364118842574,   10.312,    5.000, 2200,   3.199,  50.694,  14.082,   1.088,  29.169,   8.103, 46,  0,   0.855,  10.778,   2.994,   0.627,   6.291,   1.748,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:12:221, 35364380760161,   10.421,   62.000, 2700,   8.324,  51.603,  14.334,   5.998,  29.824,   8.284, 51,  0,   1.485,  10.940,   3.039,   0.664,   6.364,   1.768,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   1.746
17:11:12:328, 35364639794767,   10.529,   37.000, 2700,   7.998,  52.466,  14.574,   5.668,  30.436,   8.454, 51,  0,   1.445,  11.096,   3.082,   0.644,   6.433,   1.787,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.690
17:11:12:449, 35364929793635,   10.650,   34.000, 2700,   6.970,  53.308,  14.808,   4.742,  31.009,   8.614, 50,  0,   1.262,  11.249,   3.125,   0.636,   6.510,   1.808,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.177
17:11:12:572, 35365223390370,   10.772,    5.000, 2300,   3.402,  53.724,  14.923,   1.292,  31.167,   8.657, 47,  0,   0.862,  11.354,   3.154,   0.624,   6.586,   1.829,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:12:677, 35365476978099,   10.878,    5.000, 2300,   3.166,  54.059,  15.016,   1.157,  31.289,   8.691, 47,  0,   0.830,  11.442,   3.178,   0.627,   6.652,   1.848,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
17:11:12:788, 35365742608626,   10.988,   16.000,  900,   2.843,  54.374,  15.104,   0.773,  31.374,   8.715, 46,  0,   0.859,  11.537,   3.205,   0.628,   6.722,   1.867,  15.000,  25.000,   0.000,  90.000,  90.000,   28,   0.000
17:11:12:897, 35366002778508,   11.097,   14.000, 1200,   3.666,  54.771,  15.214,   1.477,  31.535,   8.760, 46,  0,   0.870,  11.631,   3.231,   0.700,   6.798,   1.888,  15.000,  25.000,   0.000,  90.000,  90.000,   39,   0.000
17:11:13:005, 35366262671048,   11.205,   27.000, 1000,   3.786,  55.181,  15.328,   1.626,  31.711,   8.809, 46,  0,   0.871,  11.726,   3.257,   0.699,   6.873,   1.909,  15.000,  25.000,   0.000,  90.000,  90.000,   48,   0.000
17:11:13:113, 35366523474051,   11.314,   19.000, 1200,   4.291,  55.647,  15.458,   2.064,  31.935,   8.871, 46,  0,   0.930,  11.827,   3.285,   0.742,   6.954,   1.932,  15.000,  25.000,   0.000,  90.000,  90.000,   49,   0.000
17:11:13:221, 35366780758372,   11.421,   29.000, 2700,   5.946,  56.285,  15.635,   3.640,  32.325,   8.979, 48,  0,   1.029,  11.937,   3.316,   0.760,   7.036,   1.954,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   2.331
17:11:13:330, 35367043825453,   11.531,   23.000, 2700,   4.484,  56.776,  15.771,   2.406,  32.589,   9.052, 47,  0,   1.077,  12.055,   3.349,   0.635,   7.105,   1.974,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.491
