System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
13:50:30:640, 6464700600204,    0.095,   11.000, 2700,   4.628,   0.438,   0.122,   2.441,   0.231,   0.064, 48,  0,   0.965,   0.091,   0.025,   0.630,   0.060,   0.017,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.668
13:50:30:778, 6465031192235,    0.232,   18.000, 2700,   4.565,   1.067,   0.296,   2.407,   0.562,   0.156, 49,  0,   1.044,   0.235,   0.065,   0.630,   0.146,   0.041,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.209
13:50:30:887, 6465293015022,    0.341,   41.000, 2100,   3.606,   1.460,   0.406,   1.534,   0.730,   0.203, 48,  0,   1.031,   0.348,   0.097,   0.629,   0.215,   0.060,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.109
13:50:30:994, 6465550230968,    0.449,   14.000, 1200,   4.165,   1.906,   0.530,   2.024,   0.947,   0.263, 47,  0,   0.966,   0.451,   0.125,   0.634,   0.283,   0.079,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
13:50:31:099, 6465803021372,    0.554,    4.000, 2300,   3.479,   2.273,   0.631,   1.386,   1.093,   0.304, 47,  0,   0.841,   0.540,   0.150,   0.657,   0.352,   0.098,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:31:210, 6466067782790,    0.664,    5.000, 2300,   3.253,   2.632,   0.731,   1.175,   1.222,   0.340, 47,  0,   0.854,   0.634,   0.176,   0.616,   0.420,   0.117,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:31:321, 6466336420742,    0.776,   51.000, 2700,   8.044,   3.532,   0.981,   5.805,   1.872,   0.520, 51,  0,   1.406,   0.791,   0.220,   0.623,   0.490,   0.136,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:31:421, 6466576140943,    0.876,   35.000, 2300,   6.399,   4.171,   1.159,   4.114,   2.283,   0.634, 49,  0,   1.198,   0.911,   0.253,   0.627,   0.552,   0.153,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:31:531, 6466840479359,    0.986,   36.000,  900,   3.848,   4.595,   1.276,   1.881,   2.490,   0.692, 48,  0,   0.868,   1.007,   0.280,   0.648,   0.624,   0.173,  15.000,  25.000,   0.000,  90.000,  90.000,   33,   0.832
13:50:31:641, 6467104631045,    1.096,    6.000, 2700,   4.007,   5.036,   1.399,   1.773,   2.685,   0.746, 48,  0,   0.968,   1.113,   0.309,   0.703,   0.701,   0.195,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.129
13:50:31:757, 6467381810687,    1.212,    7.000, 2300,   3.538,   5.445,   1.512,   1.451,   2.853,   0.792, 47,  0,   0.877,   1.214,   0.337,   0.633,   0.774,   0.215,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.156
13:50:31:885, 6467688591727,    1.340,    6.000, 2300,   3.405,   5.880,   1.633,   1.314,   3.021,   0.839, 47,  0,   0.869,   1.325,   0.368,   0.623,   0.854,   0.237,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:31:995, 6467953969128,    1.450,   23.000, 1100,   3.148,   6.228,   1.730,   1.096,   3.142,   0.873, 47,  0,   0.832,   1.417,   0.394,   0.622,   0.923,   0.256,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.000
13:50:32:106, 6468219544264,    1.561,   77.000, 2700,   8.793,   7.201,   2.000,   6.529,   3.864,   1.073, 52,  0,   1.596,   1.594,   0.443,   0.682,   0.998,   0.277,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
13:50:32:214, 6468479701547,    1.669,   90.000, 2700,  10.723,   8.363,   2.323,   8.483,   4.784,   1.329, 55,  0,   1.894,   1.799,   0.500,   0.623,   1.065,   0.296,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:32:327, 6468750888252,    1.782,   28.000, 1100,   6.610,   9.110,   2.531,   4.375,   5.278,   1.466, 50,  0,   1.235,   1.939,   0.539,   0.623,   1.136,   0.316,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   0.003
13:50:32:449, 6469043591134,    1.904,   26.000, 2300,   3.865,   9.582,   2.662,   1.666,   5.481,   1.523, 48,  0,   1.005,   2.062,   0.573,   0.671,   1.218,   0.338,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   1.128
13:50:32:560, 6469307745382,    2.014,   20.000, 2700,   5.113,  10.144,   2.818,   2.936,   5.805,   1.612, 49,  0,   0.995,   2.171,   0.603,   0.662,   1.291,   0.359,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   2.053
13:50:32:655, 6469538066232,    2.110,   33.000, 2700,   6.393,  10.758,   2.988,   4.189,   6.207,   1.724, 51,  0,   1.247,   2.291,   0.636,   0.626,   1.351,   0.375,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:32:765, 6469819004252,    2.227,   79.000, 2700,  10.180,  11.950,   3.319,   7.936,   7.136,   1.982, 54,  0,   1.533,   2.470,   0.686,   0.639,   1.426,   0.396,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.334
13:50:32:883, 6470084927303,    2.338,   84.000, 2700,  10.811,  13.147,   3.652,   8.340,   8.060,   2.239, 56,  0,   1.757,   2.665,   0.740,   0.720,   1.505,   0.418,  15.000,  25.000,   0.000,  90.000,  90.000,   27,   5.472
13:50:32:984, 6470357711988,    2.452,   54.000, 2700,   8.811,  14.149,   3.930,   6.693,   8.820,   2.450, 53,  0,   1.639,   2.851,   0.792,   0.330,   1.543,   0.429,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   5.449
13:50:33:100, 6470604438141,    2.555,   12.000, 2300,   4.073,  14.568,   4.047,   2.435,   9.071,   2.520, 49,  0,   1.044,   2.958,   0.822,   0.066,   1.550,   0.430,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.397
13:50:33:214, 6470878218135,    2.669,    9.000, 2300,   2.744,  14.881,   4.133,   1.182,   9.206,   2.557, 48,  0,   1.012,   3.074,   0.854,   0.013,   1.551,   0.431,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:33:317, 6471126800376,    2.772,   15.000,  700,   2.423,  15.132,   4.203,   0.937,   9.303,   2.584, 47,  0,   0.939,   3.171,   0.881,   0.015,   1.553,   0.431,  15.000,  25.000,   0.000,  90.000,  90.000,   21,   0.000
13:50:33:431, 6471399999948,    2.886,   65.000, 2700,   6.407,  15.861,   4.406,   4.766,   9.845,   2.735, 51,  0,   1.169,   3.304,   0.918,   0.239,   1.580,   0.439,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.060
13:50:33:533, 6471643841720,    2.988,   82.000, 2700,  10.320,  16.909,   4.697,   7.954,  10.653,   2.959, 56,  0,   1.599,   3.467,   0.963,   0.682,   1.649,   0.458,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   2.878
13:50:33:646, 6471915051356,    3.101,   97.000, 2700,  11.089,  18.162,   5.045,   8.634,  11.629,   3.230, 56,  0,   1.785,   3.668,   1.019,   0.719,   1.730,   0.481,  15.000,  25.000,   0.000,  90.000,  90.000,   28,   5.137
13:50:33:752, 6472178076926,    3.210,   97.000, 2700,  10.790,  19.345,   5.374,   8.325,  12.541,   3.484, 57,  0,   1.882,   3.875,   1.076,   0.696,   1.807,   0.502,  15.000,  25.000,   0.000,  90.000,  90.000,   55,   9.439
13:50:33:878, 6472473446867,    3.333,   25.000, 2300,   5.119,  19.975,   5.549,   3.433,  12.964,   3.601, 51,  0,   1.169,   4.019,   1.116,   0.068,   1.815,   0.504,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.229
13:50:33:985, 6472730214690,    3.440,   94.000, 2700,   9.433,  20.984,   5.829,   7.883,  13.807,   3.835, 56,  0,   1.582,   4.188,   1.163,   0.018,   1.817,   0.505,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:34:100, 6473005365146,    3.555,   95.000, 2700,  10.450,  22.182,   6.162,   8.552,  14.788,   4.108, 57,  0,   1.903,   4.406,   1.224,   0.040,   1.822,   0.506,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.218
13:50:34:202, 6473249912095,    3.657,   73.000, 2700,   9.612,  23.161,   6.434,   7.712,  15.573,   4.326, 55,  0,   1.778,   4.587,   1.274,   0.075,   1.829,   0.508,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   0.517
13:50:34:327, 6473549510622,    3.782,   30.000, 2300,   6.548,  23.979,   6.661,   4.995,  16.197,   4.499, 52,  0,   0.953,   4.706,   1.307,   0.021,   1.832,   0.509,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:34:422, 6473777131712,    3.876,   20.000, 2300,   3.620,  24.322,   6.756,   2.048,  16.391,   4.553, 50,  0,   1.070,   4.808,   1.335,   0.015,   1.833,   0.509,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:34:543, 6474067845534,    3.998,   38.000, 2700,   5.697,  25.012,   6.948,   4.132,  16.892,   4.692, 51,  0,   1.001,   4.929,   1.369,   0.074,   1.842,   0.512,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.070
13:50:34:642, 6474305827883,    4.097,   46.000, 2700,   7.611,  25.767,   7.157,   6.140,  17.501,   4.861, 53,  0,   1.123,   5.040,   1.400,   0.019,   1.844,   0.512,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:34:751, 6474567801818,    4.206,   45.000, 1600,   3.126,  26.108,   7.252,   1.714,  17.688,   4.913, 48,  0,   0.909,   5.139,   1.428,   0.044,   1.849,   0.514,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.227
13:50:34:870, 6474853381413,    4.325,   19.000, 2700,   5.706,  26.787,   7.441,   3.915,  18.153,   5.043, 50,  0,   1.317,   5.296,   1.471,   0.306,   1.885,   0.524,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.292
13:50:34:972, 6475097780723,    4.427,   59.000, 2700,   4.758,  27.272,   7.575,   2.849,  18.444,   5.123, 50,  0,   1.200,   5.418,   1.505,   0.436,   1.930,   0.536,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.240
13:50:35:082, 6475361947346,    4.537,   32.000, 2700,   7.137,  28.057,   7.794,   5.107,  19.006,   5.279, 51,  0,   0.908,   5.518,   1.533,   0.605,   1.996,   0.555,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:35:189, 6475617602029,    4.643,    5.000, 2300,   3.395,  28.419,   7.894,   1.297,  19.144,   5.318, 48,  0,   0.854,   5.609,   1.558,   0.602,   2.060,   0.572,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
13:50:35:313, 6475915439313,    4.767,    6.000, 2300,   3.350,  28.835,   8.010,   1.272,  19.302,   5.362, 47,  0,   0.865,   5.716,   1.588,   0.616,   2.137,   0.594,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:35:421, 6476174854332,    4.876,   29.000, 2700,   6.301,  29.516,   8.199,   4.327,  19.769,   5.491, 50,  0,   0.853,   5.809,   1.614,   0.618,   2.204,   0.612,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:35:545, 6476473027231,    5.000,   41.000, 2700,   7.472,  30.444,   8.457,   5.419,  20.443,   5.678, 50,  0,   0.956,   5.927,   1.647,   0.658,   2.285,   0.635,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   1.905
13:50:35:652, 6476730627290,    5.107,   21.000, 2700,   6.162,  31.105,   8.640,   4.053,  20.878,   5.799, 51,  0,   1.016,   6.036,   1.677,   0.620,   2.352,   0.653,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:35:772, 6477018156734,    5.227,   15.000, 1100,   3.301,  31.501,   8.750,   1.186,  21.020,   5.839, 48,  0,   0.882,   6.142,   1.706,   0.627,   2.427,   0.674,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   0.151
13:50:35:884, 6477287050788,    5.339,   19.000, 2700,   4.921,  32.052,   8.903,   2.784,  21.331,   5.925, 50,  0,   0.890,   6.242,   1.734,   0.690,   2.504,   0.696,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
13:50:35:990, 6477540807100,    5.445,   32.000, 2700,   7.315,  32.826,   9.118,   5.156,  21.877,   6.077, 51,  0,   0.946,   6.342,   1.762,   0.629,   2.571,   0.714,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:36:107, 6477821971516,    5.562,   23.000, 1000,   4.330,  33.333,   9.259,   2.219,  22.137,   6.149, 47,  0,   0.879,   6.445,   1.790,   0.625,   2.644,   0.734,  15.000,  25.000,   0.000,  90.000,  90.000,   44,   0.000
13:50:36:207, 6478061767186,    5.662,   11.000, 2300,   4.509,  33.783,   9.384,   2.221,  22.358,   6.211, 49,  0,   0.879,   6.533,   1.815,   0.815,   2.726,   0.757,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.000
13:50:36:315, 6478320907823,    5.770,    6.000, 2300,   3.393,  34.150,   9.486,   1.297,  22.498,   6.250, 47,  0,   0.860,   6.625,   1.840,   0.628,   2.793,   0.776,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:36:423, 6478580042806,    5.878,   19.000, 2700,   5.042,  34.694,   9.637,   2.950,  22.817,   6.338, 50,  0,   0.897,   6.722,   1.867,   0.625,   2.861,   0.795,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
13:50:36:532, 6478840769936,    5.986,   52.000, 2700,   8.554,  35.623,   9.895,   6.301,  23.502,   6.528, 52,  0,   1.105,   6.842,   1.901,   0.652,   2.932,   0.814,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.290
13:50:36:654, 6479135813375,    6.109,   16.000, 1000,   3.868,  36.099,  10.027,   1.781,  23.720,   6.589, 47,  0,   0.889,   6.952,   1.931,   0.625,   3.008,   0.836,  15.000,  25.000,   0.000,  90.000,  90.000,   21,   0.000
13:50:36:774, 6479423548783,    6.229,   20.000,  900,   3.438,  36.511,  10.142,   1.262,  23.872,   6.631, 47,  0,   0.894,   7.059,   1.961,   0.693,   3.091,   0.859,  15.000,  25.000,   0.000,  90.000,  90.000,   36,   0.202
13:50:36:886, 6479691625259,    6.341,   18.000, 1100,   3.932,  36.950,  10.264,   1.752,  24.068,   6.685, 47,  0,   0.869,   7.156,   1.988,   0.700,   3.170,   0.880,  15.000,  25.000,   0.000,  90.000,  90.000,   48,   0.000
13:50:36:992, 6479946295930,    6.447,   30.000, 2700,   5.577,  37.542,  10.428,   3.369,  24.425,   6.785, 50,  0,   0.920,   7.254,   2.015,   0.732,   3.247,   0.902,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
13:50:37:116, 6480242901499,    6.571,   31.000, 2700,   7.123,  38.422,  10.673,   5.084,  25.053,   6.959, 51,  0,   0.884,   7.363,   2.045,   0.619,   3.324,   0.923,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:37:225, 6480503971908,    6.679,   21.000, 1000,   4.780,  38.943,  10.817,   2.735,  25.351,   7.042, 48,  0,   1.031,   7.475,   2.076,   0.624,   3.392,   0.942,  15.000,  25.000,   0.000,  90.000,  90.000,   29,   0.000
13:50:37:333, 6480763687487,    6.788,    8.000,  800,   2.989,  39.266,  10.907,   1.033,  25.463,   7.073, 47,  0,   0.759,   7.557,   2.099,   0.702,   3.468,   0.963,  15.000,  25.000,   0.000,  90.000,  90.000,   21,   0.000
13:50:37:445, 6481032301042,    6.899,   16.000,  900,   3.154,  39.619,  11.005,   1.085,  25.584,   7.107, 47,  0,   0.846,   7.652,   2.126,   0.659,   3.542,   0.984,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.000
13:50:37:549, 6481281398309,    7.003,   36.000, 1900,   4.343,  40.070,  11.131,   2.095,  25.802,   7.167, 47,  0,   1.118,   7.768,   2.158,   0.713,   3.616,   1.004,  15.000,  25.000,   0.000,  90.000,  90.000,   28,   4.439
13:50:37:656, 6481540688426,    7.111,   15.000,  900,   3.109,  40.406,  11.224,   0.991,  25.909,   7.197, 47,  0,   0.879,   7.863,   2.184,   0.620,   3.682,   1.023,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   0.000
13:50:37:777, 6481829272626,    7.232,   13.000,  900,   3.454,  40.821,  11.339,   1.326,  26.068,   7.241, 46,  0,   0.876,   7.968,   2.213,   0.672,   3.763,   1.045,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.269
13:50:37:887, 6482095263218,    7.342,   17.000,  900,   3.651,  41.226,  11.452,   1.523,  26.237,   7.288, 47,  0,   0.873,   8.065,   2.240,   0.655,   3.836,   1.066,  15.000,  25.000,   0.000,  90.000,  90.000,   35,   0.000
13:50:37:995, 6482352304042,    7.449,   11.000,  900,   3.797,  41.632,  11.565,   1.601,  26.408,   7.336, 47,  0,   0.886,   8.160,   2.267,   0.715,   3.912,   1.087,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   0.000
13:50:38:119, 6482649284842,    7.573,   19.000,  900,   2.906,  41.992,  11.664,   0.815,  26.509,   7.364, 47,  0,   0.855,   8.266,   2.296,   0.638,   3.991,   1.109,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   0.000
13:50:38:227, 6482909556180,    7.682,   16.000, 1000,   3.895,  42.414,  11.782,   1.694,  26.693,   7.415, 47,  0,   0.867,   8.360,   2.322,   0.728,   4.070,   1.131,  15.000,  25.000,   0.000,  90.000,  90.000,   36,   0.000
13:50:38:335, 6483169828800,    7.790,   16.000,  900,   3.606,  42.805,  11.890,   1.469,  26.852,   7.459, 47,  0,   0.853,   8.452,   2.348,   0.687,   4.145,   1.151,  15.000,  25.000,   0.000,  90.000,  90.000,   43,   0.000
13:50:38:443, 6483427790667,    7.898,   11.000, 1000,   3.832,  43.217,  12.005,   1.633,  27.028,   7.508, 47,  0,   0.863,   8.545,   2.374,   0.714,   4.221,   1.173,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   0.000
13:50:38:551, 6483687847256,    8.006,   39.000, 2300,   3.949,  43.645,  12.124,   1.759,  27.218,   7.561, 48,  0,   1.004,   8.654,   2.404,   0.674,   4.295,   1.193,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   1.681
13:50:38:659, 6483945959408,    8.113,   18.000,  900,   3.453,  44.017,  12.227,   1.341,  27.363,   7.601, 46,  0,   0.890,   8.750,   2.430,   0.619,   4.361,   1.211,  15.000,  25.000,   0.000,  90.000,  90.000,   38,   0.113
13:50:38:779, 6484233269750,    8.233,   12.000, 1800,   3.659,  44.455,  12.348,   1.487,  27.541,   7.650, 47,  0,   0.903,   8.858,   2.460,   0.710,   4.446,   1.235,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.382
13:50:38:882, 6484481457243,    8.337,   10.000, 1800,   3.273,  44.793,  12.442,   1.164,  27.661,   7.684, 46,  0,   0.889,   8.950,   2.486,   0.606,   4.509,   1.252,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:38:997, 6484758539493,    8.452,   34.000, 2700,   4.584,  45.322,  12.590,   2.420,  27.940,   7.761, 48,  0,   1.117,   9.079,   2.522,   0.615,   4.580,   1.272,  15.000,  25.000,   0.000,  90.000,  90.000,  105,   0.000
13:50:39:119, 6485051308730,    8.574,    5.000, 2300,   3.328,  45.728,  12.702,   1.259,  28.094,   7.804, 47,  0,   0.851,   9.182,   2.551,   0.600,   4.653,   1.293,  15.000,  25.000,   0.000,  90.000,  90.000,    0,   0.000
13:50:39:229, 6485313642276,    8.683,    8.000, 2300,   3.577,  46.119,  12.811,   1.487,  28.256,   7.849, 47,  0,   0.875,   9.278,   2.577,   0.610,   4.720,   1.311,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:39:336, 6485570414689,    8.790,   18.000,  900,   3.160,  46.457,  12.905,   1.095,  28.374,   7.882, 47,  0,   0.858,   9.370,   2.603,   0.625,   4.786,   1.330,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   0.000
13:50:39:449, 6485843569558,    8.904,   16.000,  900,   4.150,  46.930,  13.036,   2.154,  28.619,   7.950, 47,  0,   0.952,   9.478,   2.633,   0.655,   4.861,   1.350,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   0.000
13:50:39:566, 6486122003651,    9.020,   20.000, 1200,   4.963,  47.505,  13.196,   2.899,  28.955,   8.043, 48,  0,   0.915,   9.584,   2.662,   0.752,   4.948,   1.375,  15.000,  25.000,   0.000,  90.000,  90.000,   54,   3.184
13:50:39:676, 6486387642776,    9.131,   23.000,  900,   3.482,  47.891,  13.303,   1.457,  29.116,   8.088, 47,  0,   0.802,   9.673,   2.687,   0.692,   5.025,   1.396,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.005
13:50:39:782, 6486641540933,    9.237,    7.000, 2100,   3.494,  48.260,  13.406,   1.324,  29.256,   8.127, 46,  0,   0.913,   9.770,   2.714,   0.677,   5.097,   1.416,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.551
13:50:39:904, 6486935425028,    9.359,   28.000, 2000,   3.452,  48.683,  13.523,   1.344,  29.421,   8.173, 46,  0,   0.999,   9.892,   2.748,   0.586,   5.168,   1.436,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
13:50:39:999, 6487162436223,    9.454,    6.000, 2000,   3.158,  48.982,  13.606,   1.089,  29.524,   8.201, 46,  0,   0.876,   9.975,   2.771,   0.603,   5.225,   1.451,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:40:122, 6487456480166,    9.576,    6.000, 2000,   3.086,  49.360,  13.711,   1.045,  29.652,   8.237, 47,  0,   0.846,  10.079,   2.800,   0.592,   5.298,   1.472,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:40:230, 6487717385182,    9.685,    7.000, 2000,   3.166,  49.704,  13.807,   1.094,  29.771,   8.270, 46,  0,   0.872,  10.173,   2.826,   0.601,   5.363,   1.490,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:40:338, 6487977487194,    9.793,   16.000,  900,   2.681,  49.995,  13.887,   0.720,  29.849,   8.291, 46,  0,   0.829,  10.263,   2.851,   0.608,   5.429,   1.508,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
13:50:40:447, 6488237430614,    9.902,   19.000,  900,   3.713,  50.397,  13.999,   1.554,  30.017,   8.338, 46,  0,   0.881,  10.359,   2.877,   0.694,   5.504,   1.529,  15.000,  25.000,   0.000,  90.000,  90.000,   38,   0.000
13:50:40:554, 6488495533210,   10.009,   36.000,  900,   4.618,  50.893,  14.137,   2.580,  30.295,   8.415, 47,  0,   0.854,  10.450,   2.903,   0.693,   5.579,   1.550,  15.000,  25.000,   0.000,  90.000,  90.000,   41,   1.005
13:50:40:663, 6488755558902,   10.117,   19.000,  900,   3.622,  51.286,  14.246,   1.524,  30.460,   8.461, 47,  0,   0.911,  10.549,   2.930,   0.684,   5.653,   1.570,  15.000,  25.000,   0.000,  90.000,  90.000,   42,   0.003
13:50:40:784, 6489047105664,   10.239,   19.000, 1200,   3.939,  51.764,  14.379,   1.766,  30.674,   8.521, 47,  0,   0.896,  10.658,   2.961,   0.705,   5.739,   1.594,  15.000,  25.000,   0.000,  90.000,  90.000,   50,   0.396
13:50:40:894, 6489311053738,   10.349,    8.000, 1900,   3.753,  52.177,  14.494,   1.549,  30.845,   8.568, 47,  0,   0.870,  10.754,   2.987,   0.738,   5.820,   1.617,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
13:50:41:001, 6489567723372,   10.456,    6.000, 1900,   3.048,  52.503,  14.584,   1.000,  30.952,   8.598, 46,  0,   0.855,  10.845,   3.013,   0.591,   5.883,   1.634,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:41:123, 6489860595587,   10.578,    6.000, 1900,   3.054,  52.876,  14.688,   0.985,  31.072,   8.631, 46,  0,   0.850,  10.949,   3.041,   0.615,   5.958,   1.655,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:41:233, 6490124273084,   10.688,   12.000, 1900,   3.094,  53.216,  14.782,   1.018,  31.184,   8.662, 46,  0,   0.866,  11.044,   3.068,   0.596,   6.023,   1.673,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.000
13:50:41:337, 6490374492507,   10.792,   56.000, 2700,   7.962,  54.046,  15.013,   5.728,  31.781,   8.828, 51,  0,   1.442,  11.194,   3.110,   0.614,   6.087,   1.691,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
13:50:41:452, 6490648782042,   10.906,   37.000, 2300,   6.640,  54.805,  15.224,   4.343,  32.277,   8.966, 48,  0,   1.209,  11.332,   3.148,   0.619,   6.158,   1.711,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:41:550, 6490884346142,   11.004,   20.000, 2700,   4.682,  55.264,  15.351,   2.523,  32.525,   9.035, 48,  0,   0.932,  11.424,   3.173,   0.645,   6.222,   1.728,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.286
13:50:41:666, 6491164216884,   11.121,    7.000, 2300,   3.917,  55.721,  15.478,   1.820,  32.737,   9.094, 47,  0,   0.898,  11.529,   3.202,   0.601,   6.292,   1.748,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:41:786, 6491451856254,   11.241,    6.000, 2300,   3.379,  56.126,  15.591,   1.275,  32.890,   9.136, 46,  0,   0.886,  11.635,   3.232,   0.629,   6.367,   1.769,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.280
13:50:41:903, 6491732925273,   11.358,   14.000, 2300,   4.008,  56.595,  15.721,   1.939,  33.117,   9.199, 47,  0,   0.995,  11.751,   3.264,   0.614,   6.439,   1.789,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:42:003, 6491972653666,   11.458,    6.000, 2300,   3.259,  56.921,  15.811,   1.199,  33.237,   9.233, 47,  0,   0.852,  11.837,   3.288,   0.604,   6.499,   1.805,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:42:119, 6492251039221,   11.574,   23.000, 2700,   5.467,  57.555,  15.988,   3.301,  33.620,   9.339, 49,  0,   1.149,  11.970,   3.325,   0.628,   6.572,   1.826,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.906
13:50:42:230, 6492516192796,   11.684,   57.000, 2300,   8.545,  58.499,  16.250,   6.232,  34.309,   9.530, 50,  0,   1.419,  12.127,   3.369,   0.606,   6.639,   1.844,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
13:50:42:341, 6492782120627,   11.795,    5.000, 2300,   3.416,  58.878,  16.355,   1.358,  34.459,   9.572, 47,  0,   0.857,  12.222,   3.395,   0.615,   6.707,   1.863,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
