System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:39:15:890, 30765191160461,    1.251,   13.000, 1500,   3.369,   4.905,   1.362,   1.186,   2.424,   0.673, 46,  0,   0.941,   1.138,   0.316,   0.679,   0.696,   0.193,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.261
16:39:16:003, 30765461287219,    1.364,   11.000, 1500,   3.075,   5.251,   1.459,   0.951,   2.531,   0.703, 46,  0,   0.929,   1.242,   0.345,   0.629,   0.766,   0.213,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
16:39:16:106, 30765709505451,    1.467,   13.000,  900,   2.618,   5.522,   1.534,   0.686,   2.602,   0.723, 46,  0,   0.793,   1.324,   0.368,   0.637,   0.832,   0.231,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   0.000
16:39:16:219, 30765979916905,    1.580,   11.000, 1100,   4.002,   5.973,   1.659,   1.858,   2.812,   0.781, 46,  0,   0.879,   1.423,   0.395,   0.716,   0.913,   0.254,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.000
16:39:16:328, 30766242351191,    1.689,   20.000,  900,   2.912,   6.291,   1.748,   0.804,   2.900,   0.805, 46,  0,   0.880,   1.520,   0.422,   0.637,   0.983,   0.273,  15.000,  25.000,   0.000,  90.000,  90.000,   38,   0.000
16:39:16:437, 30766502919838,    1.798,   27.000, 2700,   5.557,   6.894,   1.915,   3.254,   3.253,   0.904, 47,  0,   0.972,   1.625,   0.451,   0.780,   1.067,   0.296,  15.000,  25.000,   0.000,  90.000,  90.000,   21,   2.513
16:39:16:546, 30766765747600,    1.907,   78.000, 2700,  10.374,   8.030,   2.231,   8.018,   4.131,   1.148, 53,  0,   1.561,   1.796,   0.499,   0.631,   1.136,   0.316,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:16:657, 30767031484171,    2.018,   97.000, 2700,  11.017,   9.250,   2.569,   8.411,   5.062,   1.406, 56,  0,   2.018,   2.019,   0.561,   0.846,   1.230,   0.342,  15.000,  25.000,   0.000,  90.000,  90.000,   64,  12.699
16:39:16:765, 30767291351328,    2.126,   46.000, 2700,   8.840,  10.207,   2.835,   6.507,   5.767,   1.602, 53,  0,   1.439,   2.175,   0.604,   0.691,   1.305,   0.362,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   2.634
16:39:16:873, 30767550775898,    2.235,   95.000, 2700,  10.784,  11.373,   3.159,   8.405,   6.675,   1.854, 55,  0,   1.842,   2.374,   0.660,   0.657,   1.376,   0.382,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.523
16:39:16:994, 30767839495254,    2.355,   22.000,  900,   4.389,  11.901,   3.306,   2.352,   6.958,   1.933, 49,  0,   0.986,   2.493,   0.693,   0.634,   1.452,   0.403,  15.000,  25.000,   0.000,  90.000,  90.000,   19,   0.158
16:39:17:099, 30768092580149,    2.460,   16.000, 2300,   3.987,  12.322,   3.423,   1.795,   7.148,   1.985, 48,  0,   0.972,   2.596,   0.721,   0.677,   1.524,   0.423,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:39:17:207, 30768351108360,    2.568,    7.000, 1500,   3.025,  12.647,   3.513,   0.916,   7.246,   2.013, 47,  0,   0.876,   2.690,   0.747,   0.626,   1.591,   0.442,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:17:334, 30768657301714,    2.696,   50.000, 2700,   6.372,  13.460,   3.739,   4.226,   7.786,   2.163, 54,  0,   1.355,   2.863,   0.795,   0.626,   1.671,   0.464,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:17:448, 30768930698680,    2.810,   40.000, 2300,   7.947,  14.366,   3.990,   5.718,   8.437,   2.344, 50,  0,   1.317,   3.013,   0.837,   0.662,   1.746,   0.485,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   1.591
16:39:17:576, 30769236313570,    2.937,   12.000, 1100,   3.267,  14.782,   4.106,   1.178,   8.587,   2.385, 47,  0,   0.871,   3.124,   0.868,   0.631,   1.827,   0.507,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   0.000
16:39:17:696, 30769525592424,    3.057,    8.000, 2700,   4.107,  15.277,   4.244,   1.904,   8.816,   2.449, 47,  0,   0.941,   3.237,   0.899,   0.733,   1.915,   0.532,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.112
16:39:17:792, 30769756473314,    3.154,    6.000, 2300,   3.491,  15.613,   4.337,   1.349,   8.946,   2.485, 47,  0,   0.888,   3.323,   0.923,   0.638,   1.976,   0.549,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:17:912, 30770044316098,    3.274,   14.000, 2700,   4.014,  16.094,   4.471,   1.885,   9.172,   2.548, 47,  0,   0.962,   3.438,   0.955,   0.624,   2.051,   0.570,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:18:024, 30770312548456,    3.385,    5.000, 2300,   3.317,  16.465,   4.574,   1.232,   9.310,   2.586, 47,  0,   0.870,   3.535,   0.982,   0.629,   2.122,   0.589,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.028
16:39:18:133, 30770574988015,    3.495,    6.000, 2300,   3.272,  16.822,   4.673,   1.162,   9.437,   2.621, 46,  0,   0.880,   3.631,   1.009,   0.630,   2.190,   0.608,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:18:246, 30770845554002,    3.607,    5.000, 2300,   3.164,  17.179,   4.772,   1.104,   9.562,   2.656, 46,  0,   0.857,   3.728,   1.036,   0.626,   2.261,   0.628,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:18:360, 30771118898466,    3.721,   66.000, 2700,   8.923,  18.195,   5.054,   6.610,  10.314,   2.865, 52,  0,   1.624,   3.913,   1.087,   0.630,   2.333,   0.648,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:18:477, 30771398745158,    3.838,   98.000, 2700,  11.157,  19.496,   5.416,   8.638,  11.322,   3.145, 55,  0,   1.824,   4.126,   1.146,   0.693,   2.414,   0.670,  15.000,  25.000,   0.000,  90.000,  90.000,   23,   2.990
16:39:18:589, 30771668501133,    3.950,   41.000, 2300,   6.999,  20.283,   5.634,   4.805,  11.862,   3.295, 50,  0,   1.240,   4.265,   1.185,   0.636,   2.485,   0.690,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:18:704, 30771944572176,    4.065,   12.000,  800,   2.534,  20.574,   5.715,   0.630,  11.934,   3.315, 47,  0,   0.774,   4.354,   1.209,   0.630,   2.558,   0.710,  15.000,  25.000,   0.000,  90.000,  90.000,   28,   0.000
16:39:18:810, 30772198956272,    4.171,   17.000,  800,   3.097,  20.903,   5.806,   1.062,  12.047,   3.346, 46,  0,   0.808,   4.440,   1.233,   0.728,   2.635,   0.732,  15.000,  25.000,   0.000,  90.000,  90.000,   29,   0.000
16:39:18:934, 30772496690898,    4.295,   17.000, 1000,   3.923,  21.389,   5.942,   1.783,  12.268,   3.408, 47,  0,   0.934,   4.556,   1.265,   0.674,   2.718,   0.755,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
16:39:19:048, 30772769884336,    4.409,   15.000,  900,   3.269,  21.762,   6.045,   1.135,  12.397,   3.444, 46,  0,   0.878,   4.656,   1.293,   0.657,   2.793,   0.776,  15.000,  25.000,   0.000,  90.000,  90.000,   33,   0.000
16:39:19:179, 30773083415244,    4.540,    5.000, 2300,   3.686,  22.243,   6.179,   1.511,  12.595,   3.498, 46,  0,   0.877,   4.770,   1.325,   0.700,   2.885,   0.801,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:19:285, 30773337995627,    4.646,    5.000, 2300,   3.229,  22.586,   6.274,   1.123,  12.714,   3.532, 46,  0,   0.870,   4.862,   1.351,   0.626,   2.951,   0.820,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:19:433, 30773712527662,    4.802,   39.000, 2700,   3.804,  23.179,   6.439,   1.749,  12.987,   3.607, 49,  0,   0.919,   5.006,   1.390,   0.642,   3.051,   0.848,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.961
16:39:19:501, 30773857175200,    4.862,    9.000, 2700,   4.186,  23.431,   6.509,   2.023,  13.109,   3.641, 47,  0,   0.910,   5.061,   1.406,   0.641,   3.090,   0.858,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.607
16:39:19:617, 30774135502863,    4.978,    5.000, 2300,   3.243,  23.808,   6.613,   1.154,  13.242,   3.678, 47,  0,   0.871,   5.162,   1.434,   0.626,   3.162,   0.878,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:19:717, 30774375372257,    5.078,   39.000, 1500,   3.589,  24.166,   6.713,   1.470,  13.389,   3.719, 47,  0,   1.063,   5.268,   1.463,   0.625,   3.225,   0.896,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.000
16:39:19:828, 30774642994328,    5.190,   12.000, 1200,   3.822,  24.592,   6.831,   1.721,  13.581,   3.773, 46,  0,   0.944,   5.373,   1.493,   0.653,   3.298,   0.916,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.000
16:39:19:944, 30774921610558,    5.306,   30.000, 2700,   5.662,  25.250,   7.014,   3.414,  13.978,   3.883, 48,  0,   1.113,   5.502,   1.528,   0.695,   3.378,   0.938,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.770
16:39:20:051, 30775177267857,    5.412,   16.000, 1100,   3.306,  25.602,   7.112,   1.219,  14.107,   3.919, 47,  0,   0.868,   5.595,   1.554,   0.627,   3.445,   0.957,  15.000,  25.000,   0.000,  90.000,  90.000,   41,   0.000
16:39:20:165, 30775452069182,    5.527,   15.000, 1100,   3.963,  26.056,   7.238,   1.723,  14.305,   3.974, 47,  0,   0.889,   5.697,   1.582,   0.759,   3.532,   0.981,  15.000,  25.000,   0.000,  90.000,  90.000,   28,   0.000
16:39:20:271, 30775704889784,    5.632,    9.000, 1800,   3.380,  26.412,   7.337,   1.195,  14.431,   4.009, 46,  0,   0.944,   5.796,   1.610,   0.696,   3.605,   1.002,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.409
16:39:20:438, 30776107248673,    5.800,   59.000, 2700,   4.342,  27.140,   7.539,   2.165,  14.794,   4.109, 50,  0,   1.030,   5.969,   1.658,   0.663,   3.717,   1.032,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.752
16:39:20:485, 30776219196588,    5.846,   50.000, 2700,   9.167,  27.567,   7.658,   6.838,  15.113,   4.198, 52,  0,   1.643,   6.045,   1.679,   0.656,   3.747,   1.041,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.923
16:39:20:593, 30776478232369,    5.954,   65.000, 2700,   9.732,  28.618,   7.949,   7.415,  15.913,   4.420, 54,  0,   1.596,   6.218,   1.727,   0.649,   3.817,   1.060,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.460
16:39:20:704, 30776743502982,    6.065,   14.000, 2300,   4.488,  29.114,   8.087,   2.291,  16.166,   4.491, 48,  0,   1.039,   6.333,   1.759,   0.626,   3.886,   1.080,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.138
16:39:20:815, 30777009879663,    6.176,    5.000, 2300,   3.275,  29.477,   8.188,   1.178,  16.297,   4.527, 47,  0,   0.873,   6.429,   1.786,   0.623,   3.956,   1.099,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:20:920, 30777261847171,    6.281,    5.000, 2300,   3.214,  29.815,   8.282,   1.127,  16.415,   4.560, 46,  0,   0.873,   6.521,   1.811,   0.627,   4.021,   1.117,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:21:031, 30777528689320,    6.392,    5.000, 2300,   3.196,  30.170,   8.381,   1.112,  16.539,   4.594, 46,  0,   0.868,   6.618,   1.838,   0.625,   4.091,   1.136,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:21:140, 30777791317319,    6.501,    5.000, 2300,   3.226,  30.523,   8.479,   1.120,  16.661,   4.628, 46,  0,   0.876,   6.713,   1.865,   0.622,   4.159,   1.155,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:21:253, 30778063084305,    6.615,    5.000, 2300,   3.156,  30.881,   8.578,   1.076,  16.783,   4.662, 46,  0,   0.866,   6.811,   1.892,   0.619,   4.229,   1.175,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:21:357, 30778312279329,    6.719,    5.000, 2300,   3.195,  31.212,   8.670,   1.092,  16.897,   4.694, 46,  0,   0.868,   6.902,   1.917,   0.623,   4.294,   1.193,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:21:474, 30778591257357,    6.835,   24.000, 2700,   5.448,  31.846,   8.846,   3.273,  17.277,   4.799, 48,  0,   1.010,   7.019,   1.950,   0.656,   4.370,   1.214,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.526
16:39:21:585, 30778858643138,    6.946,    5.000, 2300,   3.404,  32.225,   8.951,   1.331,  17.425,   4.840, 47,  0,   0.887,   7.118,   1.977,   0.620,   4.439,   1.233,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:21:690, 30779112127944,    7.052,   11.000,  800,   3.099,  32.552,   9.042,   1.042,  17.536,   4.871, 46,  0,   0.856,   7.208,   2.002,   0.624,   4.505,   1.251,  15.000,  25.000,   0.000,  90.000,  90.000,   29,   0.000
16:39:21:802, 30779378794300,    7.163,    6.000,  800,   3.233,  32.911,   9.142,   1.267,  17.676,   4.910, 46,  0,   0.816,   7.299,   2.027,   0.692,   4.582,   1.273,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
16:39:21:907, 30779631378636,    7.268,   16.000,  800,   2.602,  33.185,   9.218,   0.690,  17.749,   4.930, 46,  0,   0.811,   7.384,   2.051,   0.625,   4.648,   1.291,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   0.000
16:39:22:018, 30779897471470,    7.379,    8.000, 1400,   2.985,  33.516,   9.310,   0.920,  17.851,   4.959, 46,  0,   0.862,   7.480,   2.078,   0.662,   4.721,   1.311,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:39:22:128, 30780160938580,    7.489,   24.000, 2700,   3.876,  33.942,   9.428,   1.827,  18.051,   5.014, 47,  0,   1.066,   7.597,   2.110,   0.617,   4.789,   1.330,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:22:234, 30780415890276,    7.595,    6.000, 2300,   3.284,  34.291,   9.525,   1.189,  18.178,   5.049, 46,  0,   0.869,   7.689,   2.136,   0.626,   4.855,   1.349,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:22:344, 30780679457299,    7.705,    6.000, 2300,   3.355,  34.659,   9.628,   1.213,  18.311,   5.086, 46,  0,   0.933,   7.792,   2.164,   0.654,   4.927,   1.369,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.973
16:39:22:457, 30780951738829,    7.818,   24.000, 2700,   4.872,  35.212,   9.781,   2.738,  18.622,   5.173, 46,  0,   0.968,   7.901,   2.195,   0.670,   5.003,   1.390,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   2.346
16:39:22:560, 30781200045096,    7.922,   14.000,  800,   2.905,  35.512,   9.865,   0.936,  18.719,   5.200, 46,  0,   0.860,   7.990,   2.220,   0.624,   5.068,   1.408,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   0.000
16:39:22:677, 30781479609092,    8.038,    6.000, 2100,   3.389,  35.907,   9.974,   1.248,  18.864,   5.240, 46,  0,   0.874,   8.092,   2.248,   0.683,   5.147,   1.430,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:39:22:788, 30781744678756,    8.149,    6.000, 2100,   3.176,  36.258,  10.072,   1.070,  18.982,   5.273, 46,  0,   0.882,   8.190,   2.275,   0.622,   5.216,   1.449,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:22:894, 30782000331908,    8.255,    5.000, 2100,   3.131,  36.591,  10.164,   1.057,  19.095,   5.304, 46,  0,   0.873,   8.283,   2.301,   0.625,   5.282,   1.467,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:23:004, 30782264580916,    8.365,    5.000, 2100,   3.115,  36.934,  10.260,   1.028,  19.208,   5.336, 46,  0,   0.870,   8.378,   2.327,   0.623,   5.351,   1.486,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:23:110, 30782519669943,    8.472,   10.000,  800,   2.897,  37.242,  10.345,   0.852,  19.298,   5.361, 46,  0,   0.835,   8.467,   2.352,   0.628,   5.418,   1.505,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   0.000
16:39:23:220, 30782783371484,    8.581,   17.000,  900,   3.102,  37.583,  10.440,   0.997,  19.408,   5.391, 46,  0,   0.893,   8.565,   2.379,   0.668,   5.491,   1.525,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   0.000
16:39:23:326, 30783037429723,    8.687,    5.000, 2300,   3.562,  37.960,  10.544,   1.446,  19.561,   5.434, 46,  0,   0.869,   8.657,   2.405,   0.669,   5.562,   1.545,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:23:436, 30783301509063,    8.797,   29.000, 2700,   4.618,  38.468,  10.686,   2.471,  19.833,   5.509, 47,  0,   0.965,   8.764,   2.434,   0.655,   5.634,   1.565,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.434
16:39:23:548, 30783568810967,    8.909,   14.000, 1100,   3.642,  38.874,  10.798,   1.510,  20.001,   5.556, 46,  0,   0.917,   8.866,   2.463,   0.624,   5.703,   1.584,  15.000,  25.000,   0.000,  90.000,  90.000,   26,   0.233
16:39:23:660, 30783839259396,    9.021,   15.000, 1100,   3.635,  39.283,  10.912,   1.459,  20.165,   5.602, 46,  0,   0.887,   8.966,   2.490,   0.687,   5.781,   1.606,  15.000,  25.000,   0.000,  90.000,  90.000,   37,   0.000
16:39:23:764, 30784088795744,    9.125,    6.000, 2700,   3.955,  39.695,  11.026,   1.792,  20.352,   5.653, 46,  0,   0.882,   9.057,   2.516,   0.717,   5.855,   1.626,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:39:23:880, 30784367575891,    9.242,    9.000, 2300,   3.247,  40.072,  11.131,   1.140,  20.484,   5.690, 45,  0,   0.872,   9.159,   2.544,   0.624,   5.928,   1.647,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.000
16:39:23:990, 30784631433544,    9.351,    8.000, 2300,   4.126,  40.525,  11.257,   1.998,  20.704,   5.751, 46,  0,   0.930,   9.261,   2.572,   0.637,   5.998,   1.666,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:24:097, 30784887609534,    9.458,    5.000, 2300,   3.208,  40.868,  11.352,   1.129,  20.824,   5.785, 46,  0,   0.867,   9.353,   2.598,   0.624,   6.064,   1.685,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:24:207, 30785151453826,    9.568,    9.000, 2300,   3.561,  41.259,  11.461,   1.452,  20.984,   5.829, 46,  0,   0.906,   9.453,   2.626,   0.621,   6.133,   1.704,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:24:321, 30785426341656,    9.683,   18.000, 2700,   4.555,  41.781,  11.606,   2.469,  21.267,   5.907, 46,  0,   1.105,   9.579,   2.661,   0.645,   6.207,   1.724,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.104
16:39:24:423, 30785689125214,    9.792,   35.000, 2800,   4.532,  42.277,  11.744,   2.418,  21.532,   5.981, 49,  0,   0.963,   9.685,   2.690,   0.658,   6.279,   1.744,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.766
16:39:24:530, 30785926158910,    9.891,   12.000, 2700,   4.393,  42.711,  11.864,   2.246,  21.753,   6.043, 47,  0,   0.957,   9.779,   2.717,   0.623,   6.340,   1.761,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.332
16:39:24:639, 30786188138799,   10.000,    5.000, 2300,   3.378,  43.080,  11.967,   1.284,  21.894,   6.082, 47,  0,   0.877,   9.875,   2.743,   0.621,   6.408,   1.780,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:24:751, 30786456185838,   10.112,    7.000, 2300,   3.375,  43.457,  12.071,   1.285,  22.037,   6.121, 47,  0,   0.883,   9.974,   2.771,   0.621,   6.477,   1.799,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:24:864, 30786727538042,   10.225,    6.000, 2300,   3.323,  43.833,  12.176,   1.225,  22.176,   6.160, 46,  0,   0.890,  10.074,   2.798,   0.622,   6.548,   1.819,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:24:976, 30786998145535,   10.338,   15.000, 2300,   4.529,  44.343,  12.318,   2.383,  22.444,   6.235, 47,  0,   1.029,  10.190,   2.831,   0.628,   6.618,   1.838,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.589
16:39:25:083, 30787254794767,   10.445,    5.000, 2300,   3.257,  44.692,  12.414,   1.160,  22.568,   6.269, 46,  0,   0.869,  10.283,   2.857,   0.620,   6.685,   1.857,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:25:193, 30787517578926,   10.554,    7.000, 2300,   3.285,  45.051,  12.514,   1.202,  22.700,   6.306, 46,  0,   0.887,  10.381,   2.884,   0.606,   6.751,   1.875,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
16:39:25:300, 30787774806125,   10.661,    5.000, 2300,   3.167,  45.391,  12.609,   1.108,  22.819,   6.339, 46,  0,   0.870,  10.474,   2.909,   0.608,   6.816,   1.893,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:25:425, 30788088370172,   10.792,   32.000, 2800,   4.437,  45.970,  12.770,   2.324,  23.122,   6.423, 49,  0,   0.932,  10.596,   2.943,   0.637,   6.899,   1.916,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.138
16:39:25:516, 30788294399992,   10.878,    9.000, 2300,   3.772,  46.294,  12.860,   1.635,  23.263,   6.462, 47,  0,   0.929,  10.675,   2.965,   0.629,   6.953,   1.931,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.323
16:39:25:625, 30788554940840,   10.986,   15.000,  800,   2.488,  46.564,  12.935,   0.613,  23.329,   6.480, 45,  0,   0.770,  10.759,   2.989,   0.616,   7.020,   1.950,  15.000,  25.000,   0.000,  90.000,  90.000,   33,   0.000
16:39:25:732, 30788811499559,   11.093,   13.000,  900,   3.431,  46.931,  13.036,   1.311,  23.469,   6.519, 45,  0,   0.854,  10.850,   3.014,   0.717,   7.097,   1.971,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   0.000
16:39:25:842, 30789075393895,   11.203,    6.000, 2300,   3.331,  47.297,  13.138,   1.253,  23.607,   6.558, 46,  0,   0.861,  10.945,   3.040,   0.658,   7.169,   1.991,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:25:954, 30789344296883,   11.315,    7.000, 2300,   3.440,  47.683,  13.245,   1.346,  23.758,   6.599, 46,  0,   0.886,  11.044,   3.068,   0.621,   7.239,   2.011,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:26:067, 30789614869362,   11.428,    5.000, 2300,   3.176,  48.041,  13.345,   1.088,  23.881,   6.634, 45,  0,   0.868,  11.142,   3.095,   0.617,   7.308,   2.030,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:39:26:171, 30789864304750,   11.532,    5.000, 2300,   3.172,  48.370,  13.436,   1.082,  23.993,   6.665, 46,  0,   0.871,  11.233,   3.120,   0.618,   7.373,   2.048,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
