System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:39:37:683, 200142922368599,    0.118,   12.000, 2300,   2.208,   0.260,   0.072,   1.228,   0.144,   0.040, 44,  0,   0.916,   0.108,   0.030,   0.099,   0.012,   0.003,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:37:799, 200143199761804,    0.233,   15.000, 2500,   2.761,   0.579,   0.161,   1.799,   0.352,   0.098, 44,  0,   0.872,   0.208,   0.058,   0.087,   0.022,   0.006,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:37:914, 200143477448960,    0.349,    5.000, 1000,   1.292,   0.728,   0.202,   0.524,   0.413,   0.115, 42,  0,   0.828,   0.304,   0.085,   0.019,   0.024,   0.007,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:015, 200143718962405,    0.449,    4.000,  900,   0.875,   0.816,   0.227,   0.223,   0.435,   0.121, 42,  0,   0.787,   0.384,   0.107,   0.000,   0.024,   0.007,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:133, 200144003308472,    0.568,   27.000, 1000,   1.955,   1.048,   0.291,   1.018,   0.556,   0.154, 43,  0,   0.921,   0.493,   0.137,   0.000,   0.024,   0.007,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:231, 200144240363510,    0.667,   15.000,  900,   1.532,   1.199,   0.333,   0.614,   0.617,   0.171, 42,  0,   0.891,   0.581,   0.161,   0.022,   0.026,   0.007,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:346, 200144514295696,    0.781,   16.000, 1000,   1.543,   1.375,   0.382,   0.635,   0.689,   0.191, 42,  0,   0.873,   0.680,   0.189,   0.033,   0.030,   0.008,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:471, 200144812994540,    0.905,   15.000, 1000,   1.622,   1.577,   0.438,   0.645,   0.769,   0.214, 42,  0,   0.868,   0.788,   0.219,   0.035,   0.034,   0.009,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:583, 200145082558739,    1.018,   26.000, 1000,   2.111,   1.814,   0.504,   0.896,   0.870,   0.242, 42,  0,   0.931,   0.893,   0.248,   0.000,   0.034,   0.009,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:685, 200145327155250,    1.120,   22.000, 1000,   1.982,   2.016,   0.560,   0.938,   0.966,   0.268, 42,  0,   0.922,   0.987,   0.274,   0.029,   0.037,   0.010,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:804, 200145612493108,    1.238,   21.000, 2700,   2.789,   2.348,   0.652,   1.678,   1.165,   0.324, 43,  0,   0.919,   1.096,   0.304,   0.074,   0.046,   0.013,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:38:902, 200145849233886,    1.337,    6.000, 1000,   1.578,   2.504,   0.695,   0.816,   1.246,   0.346, 42,  0,   0.838,   1.179,   0.327,   0.000,   0.046,   0.013,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:021, 200146132529329,    1.455,    9.000, 1000,   1.241,   2.650,   0.736,   0.459,   1.300,   0.361, 42,  0,   0.821,   1.276,   0.354,   0.000,   0.046,   0.013,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:126, 200146385009239,    1.560,   23.000, 1000,   1.797,   2.839,   0.789,   0.860,   1.390,   0.386, 42,  0,   0.902,   1.370,   0.381,   0.000,   0.046,   0.013,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:239, 200146657445030,    1.674,   12.000,  900,   1.412,   2.999,   0.833,   0.564,   1.454,   0.404, 42,  0,   0.865,   1.469,   0.408,   0.000,   0.046,   0.013,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:349, 200146920852519,    1.784,   58.000, 2700,   4.130,   3.453,   0.959,   2.862,   1.768,   0.491, 45,  0,   1.195,   1.600,   0.444,   0.131,   0.060,   0.017,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:518, 200147328808906,    1.954,   73.000, 2700,   8.600,   4.914,   1.365,   6.536,   2.879,   0.800, 53,  0,   1.569,   1.866,   0.518,   0.613,   0.164,   0.046,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:576, 200147463740598,    2.010,   89.000, 2700,  10.053,   5.480,   1.522,   7.983,   3.328,   0.924, 51,  0,   1.692,   1.962,   0.545,   0.490,   0.192,   0.053,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:685, 200147725807895,    2.119,   55.000, 2300,   7.374,   6.285,   1.746,   6.009,   3.984,   1.107, 47,  0,   1.217,   2.095,   0.582,   0.067,   0.199,   0.055,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:792, 200148012335929,    2.238,   45.000, 2700,   4.259,   6.793,   1.887,   2.896,   4.330,   1.203, 48,  0,   1.020,   2.216,   0.616,   0.052,   0.205,   0.057,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:39:902, 200148247763737,    2.336,   51.000, 2700,   7.183,   7.498,   2.083,   5.722,   4.891,   1.359, 47,  0,   1.383,   2.352,   0.653,   0.061,   0.211,   0.059,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:025, 200148541860283,    2.459,   19.000, 1500,   2.060,   7.750,   2.153,   0.729,   4.981,   1.384, 44,  0,   0.898,   2.462,   0.684,   0.000,   0.211,   0.059,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:139, 200148817319171,    2.574,   56.000, 2700,   4.929,   8.316,   2.310,   3.491,   5.381,   1.495, 49,  0,   1.212,   2.601,   0.723,   0.000,   0.211,   0.059,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:266, 200149120153074,    2.700,   35.000, 2700,   8.242,   9.356,   2.599,   6.884,   6.250,   1.736, 49,  0,   1.173,   2.749,   0.764,   0.000,   0.211,   0.059,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:372, 200149375809949,    2.806,   44.000, 2700,   7.837,  10.191,   2.831,   6.489,   6.941,   1.928, 51,  0,   1.110,   2.867,   0.796,   0.000,   0.211,   0.059,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:488, 200149652850401,    2.922,   50.000, 2700,   8.886,  11.217,   3.116,   7.534,   7.811,   2.170, 53,  0,   1.210,   3.007,   0.835,   0.000,   0.211,   0.059,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:593, 200149906494359,    3.028,   56.000, 2700,   9.907,  12.264,   3.407,   8.591,   8.719,   2.422, 54,  0,   1.332,   3.148,   0.874,   0.036,   0.215,   0.060,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:703, 200150170481427,    3.138,   54.000, 2700,   8.255,  13.172,   3.659,   6.856,   9.473,   2.631, 51,  0,   1.320,   3.293,   0.915,   0.032,   0.219,   0.061,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:810, 200150463210659,    3.260,   77.000, 2700,   9.360,  14.313,   3.976,   7.816,  10.426,   2.896, 54,  0,   1.324,   3.455,   0.960,   0.047,   0.224,   0.062,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:40:920, 200150690366269,    3.354,   46.000, 2700,   9.182,  15.182,   4.217,   7.549,  11.141,   3.095, 54,  0,   1.336,   3.581,   0.995,   0.023,   0.227,   0.063,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:041, 200150979951463,    3.475,   52.000, 2700,   8.527,  16.211,   4.503,   6.982,  11.983,   3.329, 52,  0,   1.375,   3.747,   1.041,   0.000,   0.227,   0.063,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:143, 200151226153666,    3.577,   38.000, 2300,   7.222,  16.952,   4.709,   5.873,  12.586,   3.496, 48,  0,   1.173,   3.867,   1.074,   0.000,   0.227,   0.063,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:251, 200151484743614,    3.685,   76.000, 2700,   9.649,  17.992,   4.998,   8.085,  13.457,   3.738, 52,  0,   1.694,   4.050,   1.125,   0.000,   0.227,   0.063,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:360, 200151746247043,    3.794,   91.000, 2700,  10.303,  19.114,   5.310,   8.703,  14.405,   4.001, 53,  0,   1.916,   4.258,   1.183,   0.000,   0.227,   0.063,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:467, 200152002659951,    3.901,  100.000, 2700,  10.339,  20.219,   5.616,   8.672,  15.332,   4.259, 53,  0,   1.933,   4.465,   1.240,   0.000,   0.227,   0.063,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:576, 200152265010717,    4.010,   94.000, 2700,  10.714,  21.390,   5.942,   9.164,  16.333,   4.537, 54,  0,   1.734,   4.655,   1.293,   0.031,   0.230,   0.064,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:683, 200152522296645,    4.118,   82.000, 2700,  10.521,  22.518,   6.255,   9.042,  17.303,   4.806, 55,  0,   1.610,   4.827,   1.341,   0.007,   0.231,   0.064,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:809, 200152824566043,    4.243,   98.000, 2700,  10.318,  23.818,   6.616,   8.710,  18.400,   5.111, 55,  0,   1.798,   5.054,   1.404,   0.069,   0.239,   0.066,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:41:931, 200153118205697,    4.366,   74.000, 2700,   9.634,  24.996,   6.943,   8.051,  19.385,   5.385, 53,  0,   1.686,   5.260,   1.461,   0.019,   0.242,   0.067,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:030, 200153355785955,    4.465,   42.000, 2700,   8.241,  25.812,   7.170,   6.749,  20.053,   5.570, 54,  0,   1.230,   5.382,   1.495,   0.000,   0.242,   0.067,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:144, 200153627938367,    4.578,   13.000, 1400,   4.218,  26.290,   7.303,   2.799,  20.370,   5.658, 46,  0,   0.924,   5.487,   1.524,   0.000,   0.242,   0.067,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:247, 200153877052775,    4.682,    3.000,  900,   1.481,  26.444,   7.346,   0.218,  20.393,   5.665, 44,  0,   0.765,   5.566,   1.546,   0.000,   0.242,   0.067,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:361, 200154148057969,    4.795,   17.000, 2700,   2.726,  26.752,   7.431,   1.327,  20.543,   5.706, 46,  0,   0.935,   5.671,   1.575,   0.000,   0.242,   0.067,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:478, 200154430586518,    4.913,   25.000, 2700,   5.900,  27.446,   7.624,   4.436,  21.065,   5.851, 52,  0,   0.983,   5.787,   1.608,   0.000,   0.242,   0.067,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:576, 200154665294155,    5.010,   39.000, 2700,   8.048,  28.233,   7.843,   6.415,  21.692,   6.026, 53,  0,   1.211,   5.906,   1.640,   0.027,   0.244,   0.068,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:694, 200154949239849,    5.129,   29.000, 2700,   7.498,  29.120,   8.089,   6.005,  22.403,   6.223, 52,  0,   0.983,   6.022,   1.673,   0.000,   0.244,   0.068,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:798, 200155197918023,    5.232,   32.000, 2700,   6.954,  29.841,   8.289,   5.431,  22.965,   6.379, 48,  0,   1.051,   6.131,   1.703,   0.061,   0.251,   0.070,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:42:911, 200155468606362,    5.345,    5.000,  800,   1.699,  30.033,   8.342,   0.365,  23.007,   6.391, 44,  0,   0.809,   6.222,   1.728,   0.008,   0.252,   0.070,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:017, 200155723050949,    5.451,   23.000,  800,   2.585,  30.307,   8.419,   1.053,  23.118,   6.422, 45,  0,   1.013,   6.330,   1.758,   0.000,   0.252,   0.070,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:145, 200156031602306,    5.580,   36.000, 2200,   2.670,  30.650,   8.514,   1.070,  23.256,   6.460, 44,  0,   1.101,   6.471,   1.798,   0.000,   0.252,   0.070,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:248, 200156277905529,    5.682,   69.000, 2700,   8.401,  31.512,   8.753,   6.717,  23.945,   6.651, 50,  0,   1.661,   6.642,   1.845,   0.000,   0.252,   0.070,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:362, 200156550473095,    5.796,   83.000, 2700,   9.549,  32.597,   9.055,   7.830,  24.834,   6.898, 51,  0,   1.649,   6.829,   1.897,   0.000,   0.252,   0.070,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:471, 200156812579963,    5.905,   15.000,  900,   2.966,  32.921,   9.145,   1.567,  25.006,   6.946, 46,  0,   0.941,   6.932,   1.925,   0.000,   0.252,   0.070,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:584, 200157083187635,    6.018,   41.000, 2200,   3.217,  33.283,   9.245,   1.622,  25.188,   6.997, 45,  0,   1.148,   7.061,   1.961,   0.027,   0.255,   0.071,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:687, 200157330993517,    6.121,   11.000, 2200,   2.577,  33.549,   9.319,   1.064,  25.298,   7.027, 44,  0,   1.001,   7.164,   1.990,   0.000,   0.255,   0.071,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:800, 200157609203309,    6.237,   43.000, 1700,   2.956,  33.892,   9.414,   1.476,  25.469,   7.075, 44,  0,   0.974,   7.277,   2.021,   0.047,   0.260,   0.072,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:43:913, 200157873929769,    6.347,   13.000, 1700,   3.089,  34.233,   9.509,   1.511,  25.636,   7.121, 44,  0,   1.049,   7.393,   2.054,   0.025,   0.263,   0.073,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:020, 200158130637585,    6.454,   10.000,  800,   1.814,  34.427,   9.563,   0.429,  25.682,   7.134, 44,  0,   0.886,   7.488,   2.080,   0.000,   0.263,   0.073,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:129, 200158393211081,    6.564,   47.000, 2100,   3.541,  34.814,   9.671,   1.930,  25.893,   7.193, 45,  0,   1.202,   7.619,   2.116,   0.000,   0.263,   0.073,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:238, 200158653464230,    6.672,    6.000,  900,   1.918,  35.022,   9.728,   0.552,  25.953,   7.209, 43,  0,   0.866,   7.713,   2.143,   0.000,   0.263,   0.073,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:349, 200158920522925,    6.783,   16.000,  800,   2.181,  35.265,   9.796,   0.669,  26.027,   7.230, 43,  0,   1.002,   7.825,   2.173,   0.000,   0.263,   0.073,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:453, 200159171126774,    6.888,   19.000,  700,   2.295,  35.505,   9.862,   0.704,  26.101,   7.250, 43,  0,   1.049,   7.934,   2.204,   0.000,   0.263,   0.073,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:562, 200159430877281,    6.996,   37.000, 2000,   2.272,  35.751,   9.931,   0.928,  26.201,   7.278, 44,  0,   0.930,   8.035,   2.232,   0.000,   0.263,   0.073,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:670, 200159690413630,    7.104,   18.000, 1500,   2.650,  36.037,  10.010,   1.188,  26.330,   7.314, 44,  0,   0.961,   8.139,   2.261,   0.028,   0.266,   0.074,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:808, 200160021453852,    7.242,   31.000, 1700,   4.110,  36.604,  10.168,   2.648,  26.695,   7.415, 44,  0,   0.962,   8.271,   2.298,   0.044,   0.272,   0.076,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:44:901, 200160244528969,    7.335,   30.000, 2700,   6.137,  37.175,  10.326,   4.620,  27.125,   7.535, 48,  0,   1.038,   8.368,   2.324,   0.024,   0.274,   0.076,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:004, 200160492304829,    7.438,   23.000, 2700,   6.328,  37.828,  10.508,   4.963,  27.637,   7.677, 47,  0,   0.904,   8.461,   2.350,   0.000,   0.274,   0.076,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:121, 200160773515993,    7.556,   47.000, 1900,   3.283,  38.213,  10.615,   1.825,  27.851,   7.736, 46,  0,   1.094,   8.589,   2.386,   0.000,   0.274,   0.076,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:239, 200161056553312,    7.673,   70.000, 2700,   9.190,  39.296,  10.916,   7.569,  28.743,   7.984, 51,  0,   1.616,   8.780,   2.439,   0.000,   0.274,   0.076,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:351, 200161325015111,    7.785,   62.000, 2700,   9.484,  40.357,  11.210,   7.784,  29.614,   8.226, 53,  0,   1.483,   8.946,   2.485,   0.000,   0.274,   0.076,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:455, 200161575290087,    7.890,   29.000, 2700,   7.441,  41.133,  11.426,   5.941,  30.234,   8.398, 53,  0,   1.027,   9.053,   2.515,   0.000,   0.274,   0.076,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:568, 200161845457353,    8.002,   22.000, 2700,   6.050,  41.814,  11.615,   4.552,  30.746,   8.541, 48,  0,   0.980,   9.163,   2.545,   0.000,   0.274,   0.076,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:673, 200162097087766,    8.107,    9.000,  700,   1.986,  42.022,  11.673,   0.597,  30.809,   8.558, 45,  0,   0.883,   9.256,   2.571,   0.026,   0.277,   0.077,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:806, 200162422168729,    8.242,   63.000, 2100,   2.864,  42.410,  11.781,   1.431,  31.003,   8.612, 46,  0,   1.000,   9.391,   2.609,   0.041,   0.282,   0.078,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:45:889, 200162615074033,    8.323,    8.000, 2100,   2.640,  42.623,  11.840,   1.040,  31.086,   8.635, 44,  0,   1.015,   9.473,   2.631,   0.032,   0.285,   0.079,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:006, 200162896094271,    8.440,    9.000, 2100,   2.472,  42.912,  11.920,   0.941,  31.196,   8.666, 44,  0,   1.010,   9.591,   2.664,   0.000,   0.285,   0.079,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:120, 200163171225296,    8.555,   10.000, 2100,   2.634,  43.214,  12.004,   1.078,  31.320,   8.700, 44,  0,   1.043,   9.711,   2.697,   0.000,   0.285,   0.079,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:227, 200163425972865,    8.661,    6.000, 2100,   2.183,  43.446,  12.068,   0.729,  31.397,   8.721, 43,  0,   0.939,   9.810,   2.725,   0.000,   0.285,   0.079,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:332, 200163679649409,    8.766,   29.000, 2300,   2.618,  43.722,  12.145,   1.232,  31.528,   8.758, 44,  0,   0.924,   9.908,   2.752,   0.000,   0.285,   0.079,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:444, 200163946801099,    8.878,   24.000, 2300,   5.489,  44.333,  12.315,   4.162,  31.991,   8.886, 46,  0,   0.839,  10.001,   2.778,   0.000,   0.285,   0.079,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:555, 200164213694590,    8.989,    7.000,  800,   1.796,  44.533,  12.370,   0.501,  32.047,   8.902, 43,  0,   0.810,  10.091,   2.803,   0.000,   0.285,   0.079,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:661, 200164468256778,    9.095,   26.000,  800,   2.017,  44.747,  12.430,   0.655,  32.116,   8.921, 44,  0,   0.926,  10.190,   2.830,   0.028,   0.288,   0.080,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:796, 200164792065619,    9.230,   64.000, 2700,   4.867,  45.404,  12.612,   3.411,  32.576,   9.049, 48,  0,   1.187,  10.350,   2.875,   0.028,   0.292,   0.081,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:886, 200165007178568,    9.320,   51.000, 2700,   7.975,  46.119,  12.811,   6.577,  33.166,   9.213, 49,  0,   1.313,  10.467,   2.908,   0.037,   0.295,   0.082,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:46:995, 200165270340529,    9.429,   54.000, 2700,   8.351,  47.034,  13.065,   6.989,  33.932,   9.426, 50,  0,   1.333,  10.614,   2.948,   0.000,   0.295,   0.082,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:103, 200165529197221,    9.537,   54.000, 2700,   8.475,  47.948,  13.319,   7.124,  34.700,   9.639, 50,  0,   1.342,  10.758,   2.988,   0.000,   0.295,   0.082,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:199, 200165760271688,    9.633,   58.000, 2700,   8.640,  48.780,  13.550,   7.191,  35.393,   9.831, 52,  0,   1.449,  10.898,   3.027,   0.077,   0.303,   0.084,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:323, 200166056228527,    9.757,   66.000, 2700,   8.937,  49.882,  13.856,   7.477,  36.315,  10.087, 51,  0,   1.513,  11.084,   3.079,   0.054,   0.309,   0.086,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:426, 200166303657891,    9.860,   37.000, 2300,   6.728,  50.576,  14.049,   5.216,  36.853,  10.237, 49,  0,   1.217,  11.210,   3.114,   0.000,   0.309,   0.086,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:529, 200166550979827,    9.963,    8.000, 2300,   2.829,  50.867,  14.130,   1.311,  36.988,  10.274, 46,  0,   0.977,  11.310,   3.142,   0.000,   0.309,   0.086,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:646, 200166833421431,   10.080,   12.000, 2300,   3.151,  51.238,  14.233,   1.458,  37.159,  10.322, 46,  0,   1.102,  11.440,   3.178,   0.131,   0.325,   0.090,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:773, 200167166210893,   10.219,   31.000, 2800,   3.730,  51.755,  14.377,   2.077,  37.447,  10.402, 48,  0,   1.073,  11.589,   3.219,   0.108,   0.340,   0.094,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:863, 200167352818447,   10.297,    9.000, 2700,   3.337,  52.015,  14.449,   1.630,  37.574,  10.437, 45,  0,   1.043,  11.670,   3.242,   0.137,   0.350,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:47:974, 200167619863253,   10.408,    8.000, 2300,   2.779,  52.324,  14.535,   1.247,  37.713,  10.476, 44,  0,   1.023,  11.784,   3.273,   0.000,   0.350,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:085, 200167887778201,   10.520,   11.000, 1100,   2.850,  52.642,  14.623,   1.293,  37.857,  10.516, 44,  0,   1.019,  11.898,   3.305,   0.000,   0.350,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:190, 200168138638759,   10.624,   16.000, 1100,   2.332,  52.886,  14.691,   0.778,  37.938,  10.538, 44,  0,   1.020,  12.004,   3.335,   0.000,   0.350,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:296, 200168391376833,   10.730,   13.000, 1100,   2.198,  53.118,  14.755,   0.648,  38.007,  10.557, 44,  0,   1.028,  12.112,   3.365,   0.000,   0.350,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:413, 200168672708869,   10.847,   13.000, 1100,   2.192,  53.375,  14.826,   0.629,  38.080,  10.578, 43,  0,   1.028,  12.233,   3.398,   0.000,   0.350,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:512, 200168911580081,   10.946,   14.000, 1100,   2.216,  53.595,  14.888,   0.665,  38.147,  10.596, 43,  0,   1.031,  12.336,   3.427,   0.000,   0.350,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:633, 200169200834201,   11.067,   13.000, 1700,   2.443,  53.890,  14.969,   0.811,  38.244,  10.623, 44,  0,   1.053,  12.462,   3.462,   0.069,   0.358,   0.100,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:733, 200169440812380,   11.167,   13.000, 1700,   2.575,  54.147,  15.041,   1.019,  38.346,  10.652, 44,  0,   1.041,  12.567,   3.491,   0.000,   0.358,   0.100,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:851, 200169723431899,   11.285,   19.000,  900,   3.493,  54.558,  15.155,   1.773,  38.555,  10.710, 45,  0,   1.032,  12.688,   3.524,   0.197,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:48:960, 200169987094479,   11.395,   12.000, 2300,   2.502,  54.833,  15.231,   0.946,  38.659,  10.739, 44,  0,   1.036,  12.802,   3.556,   0.000,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:49:074, 200170260447878,   11.508,   14.000, 2700,   3.213,  55.199,  15.333,   1.664,  38.849,  10.791, 45,  0,   1.093,  12.926,   3.591,   0.000,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
21:39:49:193, 200170545217777,   11.627,    9.000, 2300,   2.874,  55.540,  15.428,   1.295,  39.002,  10.834, 44,  0,   1.034,  13.049,   3.625,   0.000,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
