System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
23:36:44:562, 217007133276620,    5.905,   98.000, 2700,  10.160,  33.955,   9.432,   8.438,  25.202,   7.001, 53,  0,   1.883,   7.039,   1.955,   0.079,   0.155,   0.043,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:44:674, 217007402397491,    6.017,   31.000, 2700,   7.276,  34.771,   9.659,   5.563,  25.826,   7.174, 51,  0,   1.559,   7.213,   2.004,   0.000,   0.155,   0.043,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:44:789, 217007678855730,    6.132,   29.000, 2700,   7.097,  35.589,   9.886,   5.476,  26.456,   7.349, 50,  0,   1.493,   7.385,   2.051,   0.000,   0.155,   0.043,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:44:900, 217007944772343,    6.243,   30.000, 2700,   7.376,  36.406,  10.113,   5.677,  27.086,   7.524, 50,  0,   1.501,   7.552,   2.098,   0.000,   0.155,   0.043,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:009, 217008206493134,    6.352,   30.000, 2700,   7.226,  37.194,  10.332,   5.605,  27.697,   7.694, 50,  0,   1.447,   7.709,   2.142,   0.000,   0.155,   0.043,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:132, 217008501400389,    6.475,   30.000, 2700,   7.176,  38.076,  10.577,   5.590,  28.384,   7.884, 50,  0,   1.419,   7.884,   2.190,   0.000,   0.155,   0.043,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:240, 217008759184837,    6.582,   37.000, 2700,   7.657,  38.898,  10.805,   5.985,  29.027,   8.063, 51,  0,   1.547,   8.050,   2.236,   0.000,   0.155,   0.043,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:352, 217009029003737,    6.695,   29.000, 2700,   6.953,  39.680,  11.022,   5.324,  29.625,   8.229, 49,  0,   1.368,   8.204,   2.279,   0.000,   0.155,   0.043,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:463, 217009295564433,    6.806,    9.000, 2300,   3.089,  40.023,  11.118,   1.494,  29.791,   8.275, 47,  0,   1.044,   8.320,   2.311,   0.031,   0.159,   0.044,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:578, 217009571219382,    6.921,   26.000, 2700,   4.645,  40.557,  11.266,   3.041,  30.140,   8.372, 48,  0,   1.111,   8.447,   2.346,   0.040,   0.163,   0.045,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:680, 217009815953089,    7.023,   23.000, 2700,   5.152,  41.082,  11.412,   3.742,  30.522,   8.478, 52,  0,   0.989,   8.548,   2.375,   0.000,   0.163,   0.045,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:798, 217010099583249,    7.141,   21.000, 2300,   4.504,  41.614,  11.559,   3.269,  30.908,   8.586, 46,  0,   0.937,   8.659,   2.405,   0.000,   0.163,   0.045,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:45:912, 217010373193186,    7.255,   25.000, 1700,   2.568,  41.907,  11.641,   1.252,  31.051,   8.625, 45,  0,   0.933,   8.765,   2.435,   0.000,   0.163,   0.045,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:019, 217010631177956,    7.362,   48.000, 2700,   4.616,  42.403,  11.779,   3.230,  31.398,   8.722, 48,  0,   1.191,   8.893,   2.470,   0.000,   0.163,   0.045,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:127, 217010889949781,    7.470,   51.000, 2700,   8.123,  43.279,  12.022,   6.767,  32.128,   8.924, 50,  0,   1.331,   9.037,   2.510,   0.000,   0.163,   0.045,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:237, 217011152702835,    7.580,   60.000, 2700,   8.745,  44.236,  12.288,   7.347,  32.932,   9.148, 51,  0,   1.490,   9.200,   2.556,   0.070,   0.171,   0.047,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:344, 217011410099306,    7.687,   54.000, 2700,   8.577,  45.156,  12.543,   7.196,  33.704,   9.362, 52,  0,   1.367,   9.347,   2.596,   0.000,   0.171,   0.047,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:451, 217011667628523,    7.794,   64.000, 2700,   8.953,  46.117,  12.810,   7.465,  34.505,   9.585, 52,  0,   1.436,   9.501,   2.639,   0.044,   0.175,   0.049,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:573, 217011959933074,    7.916,   53.000, 2300,   7.879,  47.076,  13.077,   6.403,  35.285,   9.801, 50,  0,   1.302,   9.659,   2.683,   0.081,   0.185,   0.051,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:684, 217012225720025,    8.027,   55.000, 2300,   6.148,  47.757,  13.266,   4.723,  35.808,   9.947, 50,  0,   1.262,   9.799,   2.722,   0.000,   0.185,   0.051,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:791, 217012483695917,    8.134,   71.000, 2700,   7.865,  48.603,  13.501,   6.425,  36.498,  10.138, 51,  0,   1.358,   9.945,   2.762,   0.000,   0.185,   0.051,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:46:913, 217012775364553,    8.256,   34.000, 2300,   4.596,  49.161,  13.656,   3.266,  36.895,  10.249, 48,  0,   1.053,  10.073,   2.798,   0.000,   0.185,   0.051,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:024, 217013041249479,    8.367,   34.000, 2300,   5.190,  49.736,  13.816,   3.658,  37.301,  10.361, 46,  0,   1.151,  10.200,   2.833,   0.000,   0.185,   0.051,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:152, 217013349995421,    8.495,   40.000, 1900,   2.982,  50.120,  13.922,   1.530,  37.497,  10.416, 46,  0,   1.065,  10.337,   2.872,   0.000,   0.185,   0.051,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:268, 217013627486205,    8.611,   12.000, 1900,   2.702,  50.432,  14.009,   1.169,  37.633,  10.454, 45,  0,   1.054,  10.459,   2.905,   0.000,   0.185,   0.051,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:368, 217013868405604,    8.711,   11.000, 2300,   2.693,  50.703,  14.084,   1.124,  37.746,  10.485, 46,  0,   1.071,  10.567,   2.935,   0.000,   0.185,   0.051,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:499, 217014217421435,    8.857,   29.000, 2800,   3.340,  51.188,  14.219,   1.793,  38.006,  10.557, 48,  0,   1.027,  10.716,   2.977,   0.037,   0.191,   0.053,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:594, 217014409527368,    8.937,    9.000, 2700,   3.347,  51.456,  14.293,   1.738,  38.145,  10.596, 46,  0,   1.028,  10.798,   3.000,   0.037,   0.194,   0.054,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:715, 217014701325088,    9.058,    8.000, 2300,   2.695,  51.784,  14.384,   1.138,  38.284,  10.634, 45,  0,   1.013,  10.922,   3.034,   0.000,   0.194,   0.054,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:826, 217014966251755,    9.169,   12.000, 2700,   3.212,  52.138,  14.483,   1.670,  38.468,  10.686, 46,  0,   1.061,  11.039,   3.066,   0.000,   0.194,   0.054,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:47:932, 217015221974301,    9.275,    8.000, 2300,   2.745,  52.431,  14.564,   1.182,  38.594,  10.721, 45,  0,   1.027,  11.148,   3.097,   0.000,   0.194,   0.054,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:042, 217015484765165,    9.385,    8.000, 2300,   2.573,  52.713,  14.642,   1.046,  38.709,  10.752, 45,  0,   1.004,  11.258,   3.127,   0.000,   0.194,   0.054,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:148, 217015740640489,    9.491,    8.000, 2300,   2.653,  52.995,  14.721,   1.109,  38.827,  10.785, 45,  0,   1.024,  11.367,   3.158,   0.000,   0.194,   0.054,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:271, 217016033959047,    9.614,   12.000, 2300,   3.101,  53.374,  14.826,   1.554,  39.017,  10.838, 45,  0,   1.025,  11.492,   3.192,   0.000,   0.194,   0.054,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:380, 217016297259701,    9.723,    7.000, 2300,   2.426,  53.641,  14.900,   0.930,  39.119,  10.866, 44,  0,   0.971,  11.599,   3.222,   0.000,   0.194,   0.054,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:554, 217016730110716,    9.904,   82.000, 2800,   3.200,  54.218,  15.061,   1.743,  39.433,  10.954, 48,  0,   1.041,  11.787,   3.274,   0.062,   0.205,   0.057,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:586, 217016790241475,    9.929,    9.000, 2700,   3.613,  54.308,  15.086,   1.954,  39.482,  10.967, 46,  0,   1.038,  11.813,   3.281,   0.100,   0.207,   0.058,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:707, 217017081009433,   10.050,    8.000, 2400,   2.918,  54.662,  15.184,   1.357,  39.646,  11.013, 45,  0,   1.022,  11.936,   3.316,   0.000,   0.207,   0.058,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:808, 217017324061177,   10.151,    9.000, 2400,   2.745,  54.940,  15.261,   1.185,  39.766,  11.046, 45,  0,   1.035,  12.041,   3.345,   0.000,   0.207,   0.058,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:48:919, 217017589736257,   10.262,    8.000, 2300,   2.611,  55.229,  15.341,   1.085,  39.887,  11.080, 45,  0,   1.007,  12.153,   3.376,   0.000,   0.207,   0.058,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:029, 217017854783993,   10.372,    8.000, 2300,   2.659,  55.523,  15.423,   1.104,  40.008,  11.113, 45,  0,   1.022,  12.266,   3.407,   0.000,   0.207,   0.058,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:136, 217018110982537,   10.479,    9.000, 2300,   2.601,  55.800,  15.500,   1.063,  40.122,  11.145, 45,  0,   1.007,  12.373,   3.437,   0.000,   0.207,   0.058,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:247, 217018377952405,   10.590,   14.000,  900,   2.346,  56.061,  15.573,   0.994,  40.232,  11.176, 44,  0,   0.899,  12.473,   3.465,   0.000,   0.207,   0.058,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:351, 217018627940469,   10.694,   14.000, 1000,   1.998,  56.269,  15.630,   0.540,  40.289,  11.191, 44,  0,   0.940,  12.571,   3.492,   0.000,   0.207,   0.058,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:473, 217018919918760,   10.816,   13.000, 1700,   2.283,  56.547,  15.707,   0.708,  40.375,  11.215, 44,  0,   1.030,  12.697,   3.527,   0.027,   0.211,   0.059,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:584, 217019185981317,   10.927,   18.000, 1700,   2.818,  56.859,  15.794,   1.272,  40.516,  11.254, 44,  0,   0.978,  12.805,   3.557,   0.060,   0.217,   0.060,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:695, 217019452892161,   11.038,   12.000,  600,   2.071,  57.090,  15.858,   0.576,  40.580,  11.272, 43,  0,   0.971,  12.913,   3.587,   0.000,   0.217,   0.060,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:800, 217019703670033,   11.143,   10.000, 1500,   2.015,  57.300,  15.917,   0.551,  40.638,  11.288, 43,  0,   0.948,  13.012,   3.614,   0.000,   0.217,   0.060,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:49:922, 217019997936062,   11.265,    8.000, 1500,   2.011,  57.547,  15.985,   0.547,  40.705,  11.307, 43,  0,   0.952,  13.129,   3.647,   0.000,   0.217,   0.060,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:50:031, 217020259897141,   11.374,   10.000, 1500,   2.177,  57.784,  16.051,   0.650,  40.776,  11.327, 43,  0,   0.995,  13.237,   3.677,   0.000,   0.217,   0.060,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
23:36:50:139, 217020518173707,   11.482,   11.000, 1500,   2.292,  58.031,  16.120,   0.718,  40.853,  11.348, 43,  0,   1.039,  13.349,   3.708,   0.000,   0.217,   0.060,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
