System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:40:01:827, 74075422340139,    2.545,   97.000, 2700,  11.477,  17.825,   4.951,   9.273,  13.744,   3.818, 58,  0,   1.609,   2.874,   0.798,   0.686,   0.551,   0.153,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.095
21:40:01:939, 74075691628413,    2.657,   66.000, 2700,  10.291,  18.979,   5.272,   8.049,  14.648,   4.069, 59,  0,   1.258,   3.015,   0.837,   0.683,   0.627,   0.174,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.000
21:40:02:050, 74075957116856,    2.768,   27.000,  900,   5.764,  19.617,   5.449,   3.723,  15.059,   4.183, 50,  0,   1.054,   3.131,   0.870,   0.688,   0.703,   0.195,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.000
21:40:02:165, 74076234264308,    2.883,   23.000, 1000,   2.989,  19.962,   5.545,   0.982,  15.173,   4.215, 48,  0,   0.802,   3.224,   0.896,   0.709,   0.785,   0.218,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   0.000
21:40:02:270, 74076485030844,    2.988,   44.000, 1000,   3.698,  20.349,   5.652,   1.530,  15.333,   4.259, 48,  0,   0.966,   3.325,   0.924,   0.675,   0.856,   0.238,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.000
21:40:02:383, 74076756756417,    3.101,    6.000, 2300,   4.130,  20.816,   5.782,   1.923,  15.550,   4.320, 47,  0,   0.990,   3.437,   0.955,   0.685,   0.933,   0.259,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:02:487, 74077005768560,    3.205,    9.000, 1100,   2.949,  21.122,   5.867,   0.901,  15.644,   4.346, 46,  0,   0.828,   3.523,   0.979,   0.625,   0.998,   0.277,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   0.000
21:40:02:611, 74077303999106,    3.329,   16.000, 1000,   3.268,  21.528,   5.980,   1.239,  15.798,   4.388, 46,  0,   0.821,   3.625,   1.007,   0.677,   1.082,   0.301,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.000
21:40:02:735, 74077602613932,    3.453,   18.000, 1100,   3.641,  21.981,   6.106,   1.464,  15.980,   4.439, 47,  0,   0.895,   3.736,   1.038,   0.688,   1.168,   0.324,  15.000,  25.000,   0.000,  90.000,  90.000,   23,   0.258
21:40:02:850, 74077877683678,    3.568,   56.000, 2700,   7.365,  22.825,   6.340,   5.187,  16.574,   4.604, 53,  0,   1.283,   3.883,   1.079,   0.699,   1.248,   0.347,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.347
21:40:02:969, 74078162790986,    3.687,   34.000, 2700,   7.775,  23.749,   6.597,   5.517,  17.230,   4.786, 50,  0,   1.356,   4.044,   1.123,   0.647,   1.325,   0.368,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.395
21:40:03:090, 74078453370637,    3.808,   18.000, 1600,   3.324,  24.151,   6.709,   1.304,  17.388,   4.830, 47,  0,   0.856,   4.148,   1.152,   0.638,   1.402,   0.389,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.000
21:40:03:185, 74078680883044,    3.902,   41.000, 2700,   7.124,  24.827,   6.896,   4.934,  17.856,   4.960, 50,  0,   1.064,   4.249,   1.180,   0.655,   1.464,   0.407,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:03:308, 74078976985251,    4.026,   28.000,  900,   4.168,  25.341,   7.039,   2.089,  18.113,   5.031, 47,  0,   0.843,   4.353,   1.209,   0.656,   1.545,   0.429,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   0.000
21:40:03:417, 74079238765982,    4.135,   33.000, 2700,   6.334,  26.032,   7.231,   4.111,  18.562,   5.156, 50,  0,   0.950,   4.457,   1.238,   0.759,   1.628,   0.452,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:03:537, 74079526529220,    4.255,   20.000, 1300,   5.342,  26.672,   7.409,   3.236,  18.950,   5.264, 48,  0,   0.907,   4.565,   1.268,   0.643,   1.705,   0.474,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
21:40:03:649, 74079795867067,    4.367,   30.000, 2700,   4.936,  27.226,   7.563,   2.877,  19.272,   5.353, 50,  0,   0.844,   4.660,   1.294,   0.665,   1.780,   0.494,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:03:754, 74080046201393,    4.471,   30.000, 2700,   6.875,  27.943,   7.762,   4.737,  19.767,   5.491, 49,  0,   0.973,   4.761,   1.323,   0.662,   1.849,   0.514,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.503
21:40:03:865, 74080314869731,    4.583,   14.000,  900,   5.129,  28.518,   7.922,   3.066,  20.110,   5.586, 48,  0,   0.972,   4.870,   1.353,   0.668,   1.923,   0.534,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.957
21:40:03:969, 74080563861762,    4.687,   33.000, 2700,   4.988,  29.035,   8.065,   3.016,  20.423,   5.673, 49,  0,   0.875,   4.961,   1.378,   0.665,   1.992,   0.553,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:04:082, 74080833178786,    4.799,   29.000, 2700,   6.959,  29.816,   8.282,   5.064,  20.991,   5.831, 52,  0,   0.784,   5.049,   1.402,   0.641,   2.064,   0.573,  15.000,  25.000,   0.000,  90.000,  90.000,  111,   0.000
21:40:04:188, 74081087691580,    4.905,   18.000, 2700,   3.781,  30.217,   8.394,   1.772,  21.179,   5.883, 50,  0,   0.842,   5.138,   1.427,   0.653,   2.134,   0.593,  15.000,  25.000,   0.000,  90.000,  90.000,    0,   0.000
21:40:04:310, 74081381774378,    5.028,   21.000, 2700,   4.663,  30.788,   8.552,   2.731,  21.513,   5.976, 50,  0,   0.810,   5.238,   1.455,   0.643,   2.212,   0.615,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:04:420, 74081644892997,    5.137,   48.000, 2700,   8.669,  31.739,   8.816,   6.538,  22.230,   6.175, 52,  0,   1.079,   5.356,   1.488,   0.641,   2.283,   0.634,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:04:539, 74081931639150,    5.257,   13.000,  900,   4.467,  32.273,   8.965,   2.501,  22.529,   6.258, 48,  0,   0.807,   5.452,   1.515,   0.653,   2.361,   0.656,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.000
21:40:04:652, 74082201647067,    5.369,   20.000,  900,   2.624,  32.568,   9.047,   0.661,  22.603,   6.279, 47,  0,   0.777,   5.540,   1.539,   0.675,   2.437,   0.677,  15.000,  25.000,   0.000,  90.000,  90.000,   29,   0.076
21:40:04:755, 74082450618430,    5.473,   34.000, 2700,   6.232,  33.214,   9.226,   4.196,  23.039,   6.400, 50,  0,   0.847,   5.628,   1.563,   0.725,   2.512,   0.698,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.182
21:40:04:868, 74082719494432,    5.585,   32.000, 2300,   6.990,  33.997,   9.444,   4.983,  23.597,   6.555, 48,  0,   0.917,   5.730,   1.592,   0.662,   2.586,   0.718,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.051
21:40:04:968, 74082959840879,    5.685,   34.000, 2300,   4.158,  34.414,   9.559,   2.050,  23.802,   6.612, 49,  0,   1.031,   5.834,   1.620,   0.645,   2.651,   0.736,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.587
21:40:05:084, 74083238815453,    5.802,   28.000, 2700,   7.960,  35.339,   9.816,   5.855,  24.483,   6.801, 54,  0,   0.995,   5.949,   1.653,   0.636,   2.725,   0.757,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:05:189, 74083492179809,    5.907,   58.000, 2700,   9.394,  36.331,  10.092,   7.085,  25.231,   7.009, 53,  0,   1.242,   6.080,   1.689,   0.647,   2.793,   0.776,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:05:312, 74083787125497,    6.030,   40.000, 2300,   8.087,  37.325,  10.368,   5.861,  25.951,   7.209, 50,  0,   1.117,   6.218,   1.727,   0.650,   2.873,   0.798,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:05:422, 74084049794813,    6.140,   34.000, 2700,   5.023,  37.874,  10.521,   3.103,  26.291,   7.303, 51,  0,   0.836,   6.309,   1.753,   0.630,   2.942,   0.817,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:05:540, 74084334172123,    6.258,   29.000, 2700,   6.465,  38.640,  10.733,   4.448,  26.818,   7.449, 50,  0,   0.866,   6.412,   1.781,   0.628,   3.016,   0.838,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:05:648, 74084593157760,    6.366,   55.000, 2700,   4.629,  39.140,  10.872,   2.506,  27.088,   7.524, 51,  0,   1.126,   6.533,   1.815,   0.627,   3.084,   0.857,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:05:755, 74084850603942,    6.473,   94.000, 2700,  10.901,  40.309,  11.197,   8.675,  28.019,   7.783, 56,  0,   1.666,   6.712,   1.864,   0.641,   3.153,   0.876,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.416
21:40:05:856, 74085092757980,    6.574,   92.000, 2700,  10.435,  41.362,  11.489,   8.615,  28.888,   8.024, 55,  0,   1.628,   6.876,   1.910,   0.214,   3.174,   0.882,  15.000,  25.000,   0.000,  90.000,  90.000,   13,   1.427
21:40:05:970, 74085366131018,    6.688,   52.000, 2700,   7.412,  42.206,  11.724,   6.021,  29.574,   8.215, 52,  0,   0.995,   6.990,   1.942,   0.030,   3.178,   0.883,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.000
21:40:06:078, 74085624657016,    6.796,   69.000, 2700,   9.321,  43.210,  12.003,   7.644,  30.397,   8.444, 54,  0,   1.491,   7.150,   1.986,   0.134,   3.192,   0.887,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.243
21:40:06:186, 74085883547887,    6.904,   85.000, 2700,   9.921,  44.280,  12.300,   8.418,  31.305,   8.696, 56,  0,   1.610,   7.324,   2.034,   0.035,   3.196,   0.888,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:06:299, 74086155151543,    7.017,   92.000, 2700,   9.891,  45.400,  12.611,   8.391,  32.255,   8.960, 54,  0,   1.575,   7.502,   2.084,   0.015,   3.198,   0.888,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:06:408, 74086416093598,    7.125,   86.000, 2700,  10.201,  46.509,  12.919,   8.678,  33.198,   9.222, 56,  0,   1.676,   7.684,   2.135,   0.017,   3.199,   0.889,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:06:518, 74086681244140,    7.236,   61.000, 2300,   9.080,  47.512,  13.198,   7.553,  34.033,   9.454, 54,  0,   1.456,   7.845,   2.179,   0.014,   3.201,   0.889,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:06:633, 74086955479113,    7.350,   34.000, 2700,   5.765,  48.171,  13.381,   4.415,  34.537,   9.594, 53,  0,   0.832,   7.940,   2.206,   0.023,   3.204,   0.890,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:06:741, 74087215906318,    7.459,   44.000, 2700,   7.257,  48.958,  13.600,   5.916,  35.179,   9.772, 53,  0,   0.873,   8.035,   2.232,   0.048,   3.209,   0.891,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.623
21:40:06:841, 74087455295779,    7.558,   79.000, 2700,   9.459,  49.902,  13.862,   7.850,  35.962,   9.990, 57,  0,   1.224,   8.157,   2.266,   0.103,   3.219,   0.894,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   1.868
21:40:06:958, 74087735558464,    7.675,   42.000, 2700,   6.967,  50.715,  14.088,   5.551,  36.611,  10.170, 53,  0,   0.969,   8.270,   2.297,   0.020,   3.221,   0.895,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:07:074, 74088014268563,    7.791,   38.000, 2700,   6.874,  51.514,  14.309,   5.551,  37.255,  10.349, 53,  0,   0.828,   8.366,   2.324,   0.014,   3.223,   0.895,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:07:173, 74088253358446,    7.891,   23.000,  900,   2.390,  51.752,  14.375,   1.002,  37.355,  10.376, 48,  0,   0.857,   8.452,   2.348,   0.015,   3.225,   0.896,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   0.000
21:40:07:289, 74088532091907,    8.007,   21.000,  600,   2.784,  52.075,  14.465,   1.069,  37.479,  10.411, 47,  0,   0.996,   8.567,   2.380,   0.173,   3.245,   0.901,  15.000,  25.000,   0.000,  90.000,  90.000,   26,   0.000
21:40:07:395, 74088784171780,    8.112,   35.000, 2700,   5.328,  52.635,  14.621,   3.148,  37.810,  10.503, 49,  0,   0.932,   8.665,   2.407,   0.698,   3.318,   0.922,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:07:517, 74089077215486,    8.234,   40.000, 2700,   7.816,  53.589,  14.886,   5.670,  38.502,  10.695, 51,  0,   0.980,   8.785,   2.440,   0.626,   3.394,   0.943,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:07:626, 74089340400868,    8.344,   11.000,  900,   2.769,  53.893,  14.970,   0.785,  38.588,  10.719, 47,  0,   0.811,   8.874,   2.465,   0.627,   3.463,   0.962,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.000
21:40:07:744, 74089623036802,    8.462,   13.000,  900,   2.883,  54.232,  15.064,   0.858,  38.689,  10.747, 46,  0,   0.826,   8.971,   2.492,   0.670,   3.542,   0.984,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.198
21:40:07:845, 74089865785356,    8.563,   35.000, 2700,   4.350,  54.672,  15.187,   2.237,  38.916,  10.810, 47,  0,   0.972,   9.070,   2.519,   0.697,   3.613,   1.003,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.331
21:40:07:968, 74090161163844,    8.686,   45.000, 2700,   8.002,  55.657,  15.460,   5.777,  39.627,  11.007, 51,  0,   1.083,   9.203,   2.556,   0.635,   3.691,   1.025,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.151
21:40:08:082, 74090434537792,    8.800,   26.000,  900,   5.118,  56.240,  15.622,   3.173,  39.988,  11.108, 48,  0,   0.829,   9.297,   2.583,   0.626,   3.762,   1.045,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.000
21:40:08:196, 74090707752613,    8.914,   44.000, 2700,   4.412,  56.742,  15.762,   2.264,  40.246,  11.179, 49,  0,   0.983,   9.409,   2.614,   0.656,   3.837,   1.066,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:08:319, 74091003353166,    9.037,   31.000, 2300,   6.739,  57.572,  15.992,   4.576,  40.809,  11.336, 49,  0,   0.946,   9.526,   2.646,   0.624,   3.914,   1.087,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:08:433, 74091277313976,    9.151,   48.000, 2700,   4.608,  58.098,  16.138,   2.493,  41.094,  11.415, 50,  0,   1.108,   9.652,   2.681,   0.641,   3.987,   1.107,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.732
21:40:08:545, 74091546436478,    9.263,   40.000, 2700,   7.760,  58.968,  16.380,   5.634,  41.726,  11.590, 52,  0,   0.979,   9.762,   2.712,   0.630,   4.057,   1.127,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:08:668, 74091839897700,    9.385,   10.000,  900,   3.276,  59.369,  16.491,   1.227,  41.876,  11.632, 48,  0,   0.834,   9.864,   2.740,   0.626,   4.134,   1.148,  15.000,  25.000,   0.000,  90.000,  90.000,   26,   0.000
21:40:08:830, 74092236125680,    9.550,   70.000, 2700,   7.273,  60.570,  16.825,   5.118,  42.721,  11.867, 52,  0,   1.058,  10.039,   2.789,   0.699,   4.249,   1.180,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.930
21:40:08:892, 74092377786069,    9.610,   37.000, 2700,   7.573,  61.017,  16.949,   5.485,  43.044,  11.957, 52,  0,   0.922,  10.093,   2.804,   0.641,   4.287,   1.191,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.402
21:40:08:998, 74092633353418,    9.716,    9.000,  900,   2.590,  61.293,  17.026,   0.694,  43.118,  11.977, 47,  0,   0.754,  10.173,   2.826,   0.629,   4.354,   1.209,  15.000,  25.000,   0.000,  90.000,  90.000,   29,   0.000
21:40:09:121, 74092927960740,    9.839,   29.000, 2700,   5.268,  61.939,  17.205,   3.357,  43.530,  12.092, 50,  0,   0.766,  10.267,   2.852,   0.697,   4.440,   1.233,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:09:230, 74093190440622,    9.948,   40.000, 2700,   7.716,  62.783,  17.440,   5.584,  44.141,  12.261, 51,  0,   0.967,  10.373,   2.881,   0.625,   4.508,   1.252,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:09:347, 74093471522904,   10.065,   15.000, 1200,   3.701,  63.217,  17.560,   1.601,  44.329,  12.314, 47,  0,   0.867,  10.475,   2.910,   0.628,   4.581,   1.273,  15.000,  25.000,   0.000,  90.000,  90.000,   27,   0.000
21:40:09:462, 74093746892076,   10.180,    4.000, 2300,   3.757,  63.648,  17.680,   1.569,  44.509,  12.364, 47,  0,   0.869,  10.574,   2.937,   0.709,   4.663,   1.295,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:09:564, 74093991510676,   10.282,   32.000, 2700,   6.228,  64.282,  17.856,   4.093,  44.926,  12.479, 50,  0,   0.949,  10.671,   2.964,   0.624,   4.726,   1.313,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:09:683, 74094277163034,   10.401,   54.000, 2700,   8.718,  65.320,  18.144,   6.637,  45.716,  12.699, 52,  0,   1.330,  10.829,   3.008,   0.623,   4.801,   1.333,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:09:846, 74094667497530,   10.564,   97.000, 2700,   9.972,  66.942,  18.595,   7.861,  46.994,  13.054, 56,  0,   1.614,  11.092,   3.081,   0.645,   4.905,   1.363,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.837
21:40:09:900, 74094797894646,   10.618,   89.000, 2700,  10.681,  67.522,  18.756,   8.497,  47.456,  13.182, 56,  0,   1.802,  11.190,   3.108,   0.554,   4.935,   1.371,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.364
21:40:10:000, 74095037238821,   10.718,   84.000, 2700,   9.536,  68.473,  19.020,   8.115,  48.265,  13.407, 55,  0,   1.562,  11.346,   3.152,   0.051,   4.941,   1.372,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.605
21:40:10:107, 74095294828484,   10.825,   68.000, 2700,   9.129,  69.453,  19.293,   7.630,  49.084,  13.635, 55,  0,   1.468,  11.503,   3.195,   0.061,   4.947,   1.374,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.183
21:40:10:218, 74095559697012,   10.935,   84.000, 2700,   9.869,  70.542,  19.595,   8.399,  50.011,  13.892, 57,  0,   1.764,  11.698,   3.249,   0.022,   4.950,   1.375,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:40:10:326, 74095819918092,   11.044,   60.000, 2300,   7.936,  71.403,  19.834,   6.443,  50.710,  14.086, 52,  0,   1.474,  11.858,   3.294,   0.017,   4.951,   1.375,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:10:439, 74096090937060,   11.157,    8.000, 2300,   2.887,  71.729,  19.925,   1.340,  50.861,  14.128, 49,  0,   0.996,  11.970,   3.325,   0.014,   4.953,   1.376,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:10:547, 74096349417163,   11.264,   37.000, 2700,   5.489,  72.320,  20.089,   3.855,  51.276,  14.243, 51,  0,   1.318,  12.112,   3.364,   0.016,   4.955,   1.376,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:10:664, 74096630439232,   11.381,   44.000, 2700,   6.520,  73.083,  20.301,   4.839,  51.843,  14.401, 49,  0,   1.312,  12.266,   3.407,   0.015,   4.956,   1.377,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:40:10:765, 74096873943780,   11.483,   12.000, 2300,   3.216,  73.410,  20.392,   1.585,  52.004,  14.445, 48,  0,   1.056,  12.373,   3.437,   0.057,   4.962,   1.378,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.633
21:40:10:883, 74097155853443,   11.600,   18.000, 2700,   4.253,  73.909,  20.530,   2.644,  52.314,  14.532, 47,  0,   1.032,  12.494,   3.471,   0.090,   4.973,   1.381,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.481
