System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
20:58:40:278, 194245545988687,    2.584,   30.000,  900,   2.591,  11.241,   3.122,   1.143,   7.371,   2.047, 45,  0,   0.880,   2.675,   0.743,   0.131,   0.312,   0.087,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:40:389, 194245812057530,    2.695,   38.000, 1900,   2.795,  11.551,   3.208,   1.404,   7.526,   2.091, 46,  0,   1.051,   2.792,   0.775,   0.000,   0.312,   0.087,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:40:499, 194246077384105,    2.805,   71.000, 2700,   8.778,  12.521,   3.478,   7.262,   8.329,   2.314, 52,  0,   1.562,   2.964,   0.823,   0.000,   0.312,   0.087,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:40:608, 194246339630968,    2.915,   33.000,  900,   6.591,  13.241,   3.678,   5.077,   8.884,   2.468, 48,  0,   1.223,   3.098,   0.861,   0.000,   0.312,   0.087,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:40:714, 194246592171335,    3.020,    6.000,  700,   1.604,  13.410,   3.725,   0.323,   8.918,   2.477, 46,  0,   0.802,   3.183,   0.884,   0.000,   0.312,   0.087,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:40:825, 194246858277325,    3.131,   10.000,  700,   1.638,  13.591,   3.775,   0.340,   8.956,   2.488, 45,  0,   0.810,   3.272,   0.909,   0.000,   0.312,   0.087,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:40:944, 194247142756376,    3.249,   25.000, 2700,   2.300,  13.864,   3.851,   0.965,   9.070,   2.519, 46,  0,   0.833,   3.371,   0.936,   0.044,   0.317,   0.088,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:056, 194247414342720,    3.362,   17.000, 1300,   3.055,  14.210,   3.947,   1.730,   9.266,   2.574, 45,  0,   0.916,   3.475,   0.965,   0.000,   0.317,   0.088,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:161, 194247664666444,    3.467,    7.000, 1300,   1.733,  14.391,   3.997,   0.430,   9.311,   2.586, 45,  0,   0.837,   3.562,   0.989,   0.000,   0.317,   0.088,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:272, 194247932715377,    3.578,   21.000, 2100,   2.504,  14.670,   4.075,   1.078,   9.431,   2.620, 45,  0,   0.849,   3.657,   1.016,   0.132,   0.331,   0.092,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:396, 194248228176906,    3.702,    5.000,  900,   1.553,  14.861,   4.128,   0.280,   9.466,   2.629, 44,  0,   0.795,   3.755,   1.043,   0.000,   0.331,   0.092,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:505, 194248490538529,    3.811,    7.000,  700,   1.650,  15.042,   4.178,   0.334,   9.502,   2.639, 44,  0,   0.819,   3.844,   1.068,   0.000,   0.331,   0.092,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:627, 194248784755071,    3.933,    8.000,  600,   1.567,  15.234,   4.232,   0.295,   9.538,   2.649, 44,  0,   0.800,   3.942,   1.095,   0.000,   0.331,   0.092,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:747, 194249070387839,    4.052,    9.000,  800,   1.577,  15.422,   4.284,   0.296,   9.573,   2.659, 44,  0,   0.800,   4.037,   1.122,   0.000,   0.331,   0.092,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:859, 194249341369499,    4.165,   10.000,  800,   1.605,  15.603,   4.334,   0.315,   9.609,   2.669, 44,  0,   0.812,   4.129,   1.147,   0.000,   0.331,   0.092,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:41:963, 194249591137390,    4.269,   10.000,  500,   1.724,  15.782,   4.384,   0.386,   9.649,   2.680, 44,  0,   0.826,   4.215,   1.171,   0.046,   0.336,   0.093,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:076, 194249860253943,    4.382,   22.000,  900,   1.994,  16.006,   4.446,   0.681,   9.725,   2.702, 44,  0,   0.862,   4.312,   1.198,   0.000,   0.336,   0.093,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:180, 194250110794981,    4.486,   11.000,  800,   1.755,  16.189,   4.497,   0.447,   9.772,   2.714, 44,  0,   0.826,   4.398,   1.222,   0.000,   0.336,   0.093,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:291, 194250378001775,    4.597,   23.000, 2100,   2.476,  16.465,   4.574,   1.073,   9.891,   2.748, 44,  0,   0.865,   4.494,   1.248,   0.112,   0.349,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:398, 194250634904327,    4.704,    6.000,  800,   1.686,  16.645,   4.624,   0.403,   9.935,   2.760, 44,  0,   0.803,   4.580,   1.272,   0.000,   0.349,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:508, 194250897969599,    4.814,    5.000,  500,   1.423,  16.801,   4.667,   0.157,   9.952,   2.764, 43,  0,   0.771,   4.665,   1.296,   0.000,   0.349,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:614, 194251153271545,    4.920,    8.000,  700,   1.492,  16.960,   4.711,   0.230,   9.976,   2.771, 44,  0,   0.777,   4.747,   1.319,   0.000,   0.349,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:724, 194251416387491,    5.030,    7.000,  500,   1.529,  17.128,   4.758,   0.249,  10.004,   2.779, 43,  0,   0.798,   4.835,   1.343,   0.000,   0.349,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:846, 194251709184275,    5.152,   11.000,  700,   1.617,  17.325,   4.812,   0.320,  10.043,   2.790, 44,  0,   0.816,   4.935,   1.371,   0.000,   0.349,   0.097,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:42:953, 194251965176425,    5.259,   21.000,  800,   1.944,  17.532,   4.870,   0.584,  10.105,   2.807, 44,  0,   0.870,   5.027,   1.396,   0.044,   0.353,   0.098,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:056, 194252212960986,    5.362,   19.000, 1300,   2.100,  17.749,   4.930,   0.787,  10.186,   2.829, 44,  0,   0.862,   5.116,   1.421,   0.000,   0.353,   0.098,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:169, 194252483417493,    5.475,    9.000,  900,   1.921,  17.965,   4.990,   0.621,  10.256,   2.849, 44,  0,   0.840,   5.211,   1.447,   0.000,   0.353,   0.098,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:279, 194252747987599,    5.585,   31.000, 1900,   2.820,  18.276,   5.077,   1.409,  10.411,   2.892, 45,  0,   0.940,   5.315,   1.476,   0.100,   0.364,   0.101,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:385, 194253002908175,    5.691,    5.000,  900,   1.630,  18.449,   5.125,   0.352,  10.449,   2.902, 44,  0,   0.799,   5.399,   1.500,   0.013,   0.366,   0.102,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:491, 194253257938754,    5.797,    8.000,  600,   1.619,  18.622,   5.173,   0.330,  10.484,   2.912, 44,  0,   0.825,   5.487,   1.524,   0.000,   0.366,   0.102,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:602, 194253524455915,    5.908,   10.000,  700,   1.607,  18.800,   5.222,   0.329,  10.520,   2.922, 44,  0,   0.797,   5.576,   1.549,   0.000,   0.366,   0.102,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:712, 194253787349837,    6.018,   10.000,  600,   1.604,  18.976,   5.271,   0.323,  10.556,   2.932, 43,  0,   0.803,   5.664,   1.573,   0.000,   0.366,   0.102,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:819, 194254044457943,    6.125,   12.000, 1600,   1.791,  19.168,   5.324,   0.516,  10.611,   2.947, 44,  0,   0.802,   5.749,   1.597,   0.000,   0.366,   0.102,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:43:931, 194254312577591,    6.237,   15.000, 1600,   2.180,  19.411,   5.392,   0.854,  10.706,   2.974, 44,  0,   0.909,   5.851,   1.625,   0.000,   0.366,   0.102,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:047, 194254590910073,    6.353,   10.000,  800,   1.768,  19.616,   5.449,   0.456,  10.759,   2.989, 44,  0,   0.815,   5.945,   1.652,   0.035,   0.370,   0.103,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:165, 194254874774531,    6.471,   18.000,  700,   1.936,  19.845,   5.513,   0.637,  10.834,   3.010, 44,  0,   0.838,   6.045,   1.679,   0.000,   0.370,   0.103,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:282, 194255155582286,    6.588,   33.000, 2000,   2.660,  20.156,   5.599,   1.256,  10.981,   3.050, 45,  0,   0.880,   6.148,   1.708,   0.092,   0.381,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:389, 194255412488359,    6.695,   17.000, 2300,   2.410,  20.414,   5.671,   1.137,  11.103,   3.084, 45,  0,   0.847,   6.238,   1.733,   0.011,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:500, 194255677723605,    6.805,    9.000,  700,   1.719,  20.604,   5.723,   0.480,  11.156,   3.099, 45,  0,   0.799,   6.327,   1.757,   0.000,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:605, 194255931839389,    6.911,    9.000,  700,   1.609,  20.775,   5.771,   0.337,  11.192,   3.109, 44,  0,   0.786,   6.410,   1.780,   0.000,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:715, 194256194658561,    7.021,   13.000,  800,   1.772,  20.969,   5.825,   0.477,  11.244,   3.123, 45,  0,   0.818,   6.499,   1.805,   0.000,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:822, 194256450467489,    7.127,    9.000,  600,   1.564,  21.135,   5.871,   0.308,  11.277,   3.132, 44,  0,   0.782,   6.583,   1.829,   0.000,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:44:931, 194256712900223,    7.237,   15.000,  700,   1.810,  21.333,   5.926,   0.498,  11.331,   3.148, 44,  0,   0.841,   6.675,   1.854,   0.000,   0.382,   0.106,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:038, 194256969913931,    7.344,   10.000,  700,   1.678,  21.513,   5.976,   0.365,  11.370,   3.158, 43,  0,   0.816,   6.762,   1.878,   0.035,   0.385,   0.107,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:160, 194257261166987,    7.465,   15.000, 1600,   1.909,  21.745,   6.040,   0.631,  11.447,   3.180, 44,  0,   0.829,   6.863,   1.906,   0.000,   0.385,   0.107,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:255, 194257489257814,    7.560,   38.000, 2700,   3.025,  22.032,   6.120,   1.661,  11.605,   3.224, 46,  0,   0.893,   6.947,   1.930,   0.082,   0.393,   0.109,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:377, 194257782783323,    7.683,   10.000, 1700,   2.033,  22.281,   6.189,   0.749,  11.696,   3.249, 44,  0,   0.808,   7.046,   1.957,   0.008,   0.394,   0.110,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:485, 194258043081067,    7.791,    7.000, 1700,   1.850,  22.482,   6.245,   0.565,  11.758,   3.266, 44,  0,   0.855,   7.139,   1.983,   0.000,   0.394,   0.110,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:592, 194258299517645,    7.898,    6.000,  600,   1.600,  22.653,   6.292,   0.314,  11.791,   3.275, 44,  0,   0.807,   7.225,   2.007,   0.000,   0.394,   0.110,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:703, 194258565481957,    8.009,   11.000,  500,   1.659,  22.836,   6.343,   0.373,  11.833,   3.287, 44,  0,   0.805,   7.314,   2.032,   0.000,   0.394,   0.110,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:811, 194258824776729,    8.117,   10.000,  600,   1.617,  23.011,   6.392,   0.336,  11.869,   3.297, 44,  0,   0.808,   7.402,   2.056,   0.000,   0.394,   0.110,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:45:920, 194259087684758,    8.226,   13.000,  700,   1.714,  23.199,   6.444,   0.421,  11.915,   3.310, 44,  0,   0.822,   7.492,   2.081,   0.000,   0.394,   0.110,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:026, 194259340285620,    8.332,   12.000, 1000,   1.874,  23.396,   6.499,   0.518,  11.970,   3.325, 43,  0,   0.869,   7.583,   2.106,   0.034,   0.398,   0.111,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:135, 194259603110997,    8.441,   11.000,  700,   1.813,  23.595,   6.554,   0.512,  12.026,   3.340, 44,  0,   0.838,   7.675,   2.132,   0.000,   0.398,   0.111,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:289, 194259978999654,    8.598,   36.000, 1900,   2.128,  23.928,   6.647,   0.759,  12.145,   3.373, 44,  0,   0.843,   7.807,   2.169,   0.058,   0.407,   0.113,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:364, 194260151984098,    8.670,    8.000, 1900,   2.019,  24.074,   6.687,   0.691,  12.194,   3.387, 44,  0,   0.849,   7.868,   2.186,   0.040,   0.410,   0.114,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:473, 194260412991386,    8.779,    9.000,  600,   1.742,  24.263,   6.740,   0.467,  12.245,   3.401, 43,  0,   0.813,   7.957,   2.210,   0.000,   0.410,   0.114,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:611, 194260743703069,    8.916,   10.000,  600,   1.637,  24.489,   6.802,   0.348,  12.293,   3.415, 44,  0,   0.804,   8.067,   2.241,   0.000,   0.410,   0.114,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:715, 194260994566831,    9.021,   58.000, 2700,   3.315,  24.835,   6.899,   1.882,  12.490,   3.469, 46,  0,   1.128,   8.185,   2.274,   0.000,   0.410,   0.114,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:827, 194261262395989,    9.132,    9.000, 1900,   2.053,  25.064,   6.962,   0.767,  12.575,   3.493, 44,  0,   0.830,   8.278,   2.299,   0.000,   0.410,   0.114,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:46:936, 194261524060704,    9.241,   11.000, 2300,   2.624,  25.350,   7.042,   1.319,  12.719,   3.533, 44,  0,   0.866,   8.372,   2.326,   0.000,   0.410,   0.114,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:043, 194261781520739,    9.349,    6.000,  700,   1.854,  25.549,   7.097,   0.511,  12.774,   3.548, 44,  0,   0.831,   8.462,   2.350,   0.033,   0.413,   0.115,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:153, 194262044172741,    9.458,   19.000, 1300,   1.954,  25.763,   7.156,   0.664,  12.847,   3.569, 44,  0,   0.840,   8.553,   2.376,   0.000,   0.413,   0.115,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:275, 194262359856743,    9.590,   34.000, 2800,   2.483,  26.090,   7.247,   1.107,  12.992,   3.609, 46,  0,   0.879,   8.669,   2.408,   0.055,   0.421,   0.117,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:369, 194262565065133,    9.675,    9.000, 1000,   1.846,  26.247,   7.291,   0.536,  13.038,   3.622, 44,  0,   0.814,   8.739,   2.427,   0.036,   0.424,   0.118,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:475, 194262819176266,    9.781,    9.000,  700,   1.773,  26.435,   7.343,   0.504,  13.092,   3.637, 43,  0,   0.835,   8.827,   2.452,   0.000,   0.424,   0.118,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:585, 194263081770520,    9.891,   41.000, 1500,   2.477,  26.706,   7.418,   1.144,  13.217,   3.671, 45,  0,   1.011,   8.938,   2.483,   0.000,   0.424,   0.118,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:692, 194263337117335,    9.997,   95.000, 2700,   8.918,  27.655,   7.682,   7.264,  13.990,   3.886, 50,  0,   1.811,   9.130,   2.536,   0.000,   0.424,   0.118,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:815, 194263632402242,   10.120,   92.000, 2700,   9.882,  28.871,   8.020,   8.277,  15.008,   4.169, 52,  0,   1.813,   9.354,   2.598,   0.000,   0.424,   0.118,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:47:917, 194263877897589,   10.222,   18.000, 1700,   2.898,  29.167,   8.102,   1.585,  15.170,   4.214, 47,  0,   0.869,   9.442,   2.623,   0.000,   0.424,   0.118,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:031, 194264150907783,   10.336,   15.000, 1200,   2.234,  29.422,   8.173,   0.883,  15.271,   4.242, 45,  0,   0.883,   9.543,   2.651,   0.030,   0.427,   0.119,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:141, 194264416958287,   10.447,   17.000, 1400,   2.064,  29.650,   8.236,   0.767,  15.356,   4.265, 45,  0,   0.853,   9.637,   2.677,   0.000,   0.427,   0.119,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:278, 194264752381323,   10.587,   31.000, 1300,   3.556,  30.147,   8.374,   2.292,  15.676,   4.354, 46,  0,   0.881,   9.761,   2.711,   0.031,   0.431,   0.120,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:372, 194264970105069,   10.677,    7.000,  600,   1.988,  30.328,   8.424,   0.659,  15.736,   4.371, 44,  0,   0.841,   9.837,   2.732,   0.030,   0.434,   0.121,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:491, 194265256902341,   10.797,   14.000,  600,   1.893,  30.554,   8.487,   0.576,  15.805,   4.390, 44,  0,   0.897,   9.944,   2.762,   0.000,   0.434,   0.121,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:616, 194265555096052,   10.921,   37.000, 1500,   2.324,  30.843,   8.567,   1.040,  15.934,   4.426, 45,  0,   0.939,  10.061,   2.795,   0.000,   0.434,   0.121,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:727, 194265823008041,   11.033,   20.000, 2700,   3.714,  31.257,   8.683,   2.384,  16.200,   4.500, 46,  0,   1.024,  10.175,   2.826,   0.000,   0.434,   0.121,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:841, 194266095437825,   11.146,   26.000,  800,   4.766,  31.798,   8.833,   3.462,  16.593,   4.609, 46,  0,   1.072,  10.297,   2.860,   0.000,   0.434,   0.121,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:48:949, 194266355337988,   11.254,   71.000, 2700,   7.066,  32.563,   9.045,   5.640,  17.204,   4.779, 50,  0,   1.428,  10.451,   2.903,   0.000,   0.434,   0.121,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:49:057, 194266613132823,   11.362,   57.000, 2700,   8.719,  33.500,   9.306,   7.249,  17.982,   4.995, 51,  0,   1.419,  10.604,   2.945,   0.030,   0.437,   0.121,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
20:58:49:168, 194266880496335,   11.473,   56.000, 2700,   8.557,  34.453,   9.570,   7.254,  18.791,   5.220, 52,  0,   1.378,  10.757,   2.988,   0.000,   0.437,   0.121,  15.000,  25.000,   0.000,  90.000,  90.000,99999999,   0.000
