System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:56:08:196, 76394708809980,    2.016,   16.000, 1000,   2.979,  10.417,   2.894,   0.901,   6.476,   1.799, 45,  0,   0.861,   2.290,   0.636,   0.616,   0.826,   0.229,  15.000,  25.000,   0.000,  90.000,  90.000,   35,   0.000
21:56:08:298, 76394952469152,    2.117,   28.000, 2700,   4.756,  10.900,   3.028,   2.530,   6.733,   1.870, 46,  0,   0.953,   2.387,   0.663,   0.740,   0.901,   0.250,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
21:56:08:469, 76395396286680,    2.302,   65.000, 2700,   4.427,  11.719,   3.255,   2.286,   7.155,   1.988, 49,  0,   0.965,   2.565,   0.713,   0.650,   1.021,   0.284,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.356
21:56:08:532, 76395513429218,    2.351,    9.000, 2200,   4.499,  11.938,   3.316,   2.271,   7.266,   2.018, 46,  0,   0.919,   2.610,   0.725,   0.643,   1.052,   0.292,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.521
21:56:08:652, 76395801227804,    2.471,   10.000, 1100,   2.962,  12.294,   3.415,   0.885,   7.372,   2.048, 45,  0,   0.845,   2.711,   0.753,   0.619,   1.127,   0.313,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.000
21:56:08:756, 76396052959348,    2.576,   18.000, 1000,   2.900,  12.598,   3.499,   0.903,   7.467,   2.074, 44,  0,   0.800,   2.795,   0.776,   0.659,   1.196,   0.332,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.000
21:56:08:868, 76396319894442,    2.687,   13.000, 2300,   4.904,  13.143,   3.651,   2.721,   7.770,   2.158, 45,  0,   1.033,   2.910,   0.808,   0.656,   1.269,   0.352,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:56:08:982, 76396594306436,    2.802,   17.000, 2300,   4.276,  13.632,   3.787,   2.147,   8.015,   2.226, 45,  0,   0.994,   3.024,   0.840,   0.628,   1.340,   0.372,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:56:09:099, 76396874781826,    2.918,   15.000, 1100,   2.933,  13.975,   3.882,   0.852,   8.115,   2.254, 44,  0,   0.847,   3.123,   0.867,   0.621,   1.413,   0.392,  15.000,  25.000,   0.000,  90.000,  90.000,   36,   0.000
21:56:09:201, 76397119917659,    3.021,   15.000, 1200,   4.003,  14.384,   3.996,   1.814,   8.300,   2.306, 45,  0,   0.855,   3.210,   0.892,   0.735,   1.488,   0.413,  15.000,  25.000,   0.000,  90.000,  90.000,   40,   0.000
21:56:09:315, 76397392390634,    3.134,    5.000, 2300,   3.629,  14.796,   4.110,   1.481,   8.468,   2.352, 44,  0,   0.856,   3.307,   0.919,   0.674,   1.565,   0.435,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:56:09:484, 76397823979014,    3.314,   40.000, 1100,   3.680,  15.458,   4.294,   1.571,   8.751,   2.431, 45,  0,   0.926,   3.474,   0.965,   0.639,   1.679,   0.467,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.878
21:56:09:531, 76397912176946,    3.351,   43.000, 1100,   3.182,  15.575,   4.326,   1.113,   8.792,   2.442, 45,  0,   0.978,   3.510,   0.975,   0.646,   1.703,   0.473,  15.000,  25.000,   0.000,  90.000,  90.000,   63,   0.936
21:56:09:653, 76398204572361,    3.472,   16.000,  900,   3.889,  16.048,   4.458,   1.688,   8.997,   2.499, 45,  0,   0.973,   3.628,   1.008,   0.684,   1.786,   0.496,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   0.000
21:56:09:765, 76398473976603,    3.585,   14.000, 1200,   3.632,  16.456,   4.571,   1.479,   9.163,   2.545, 45,  0,   0.871,   3.726,   1.035,   0.659,   1.860,   0.517,  15.000,  25.000,   0.000,  90.000,  90.000,   37,   0.000
21:56:09:872, 76398730112346,    3.691,   66.000, 2700,   6.885,  17.191,   4.775,   4.648,   9.659,   2.683, 49,  0,   1.224,   3.857,   1.071,   0.705,   1.936,   0.538,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
21:56:09:995, 76399024800002,    3.814,   80.000, 2700,  10.322,  18.458,   5.127,   7.914,  10.631,   2.953, 51,  0,   1.715,   4.067,   1.130,   0.634,   2.014,   0.559,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.438
21:56:10:101, 76399279838108,    3.920,   15.000,  800,   3.524,  18.833,   5.231,   1.546,  10.795,   2.999, 46,  0,   0.913,   4.164,   1.157,   0.645,   2.082,   0.578,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   0.761
21:56:10:211, 76399542506228,    4.030,   17.000, 1100,   3.371,  19.202,   5.334,   1.233,  10.930,   3.036, 46,  0,   0.846,   4.257,   1.182,   0.695,   2.158,   0.599,  15.000,  25.000,   0.000,  90.000,  90.000,   45,   0.000
21:56:10:317, 76399798776842,    4.137,   22.000, 1300,   3.910,  19.619,   5.450,   1.701,  11.112,   3.087, 46,  0,   0.864,   4.349,   1.208,   0.732,   2.236,   0.621,  15.000,  25.000,   0.000,  90.000,  90.000,   42,   0.000
21:56:10:470, 76400191123120,    4.300,   35.000, 2800,   4.263,  20.316,   5.643,   2.058,  11.448,   3.180, 48,  0,   0.984,   4.510,   1.253,   0.710,   2.352,   0.653,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   1.958
21:56:10:533, 76400315453493,    4.352,    5.000, 2700,   3.750,  20.510,   5.697,   1.586,  11.530,   3.203, 45,  0,   0.880,   4.555,   1.265,   0.642,   2.386,   0.663,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.355
21:56:10:655, 76400607775582,    4.474,   21.000, 1000,   2.908,  20.865,   5.796,   0.858,  11.635,   3.232, 44,  0,   0.829,   4.656,   1.293,   0.634,   2.463,   0.684,  15.000,  25.000,   0.000,  90.000,  90.000,   58,   0.000
21:56:10:788, 76400928354194,    4.607,   27.000, 2800,   4.430,  21.456,   5.960,   2.134,  11.920,   3.311, 50,  0,   0.872,   4.773,   1.326,   0.854,   2.577,   0.716,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.000
21:56:10:872, 76401130846538,    4.692,   11.000, 1000,   3.140,  21.721,   6.034,   1.013,  12.005,   3.335, 45,  0,   0.865,   4.846,   1.346,   0.621,   2.629,   0.730,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   0.000
21:56:10:989, 76401409321151,    4.808,   12.000,  900,   2.803,  22.047,   6.124,   0.887,  12.108,   3.363, 44,  0,   0.773,   4.936,   1.371,   0.659,   2.706,   0.752,  15.000,  25.000,   0.000,  90.000,  90.000,   36,   0.000
21:56:11:102, 76401682141400,    4.921,   21.000,  900,   3.259,  22.417,   6.227,   1.217,  12.247,   3.402, 44,  0,   0.802,   5.027,   1.396,   0.711,   2.787,   0.774,  15.000,  25.000,   0.000,  90.000,  90.000,   48,   0.000
21:56:11:205, 76401929621726,    5.025,   26.000, 1100,   4.126,  22.842,   6.345,   1.911,  12.444,   3.457, 45,  0,   0.887,   5.118,   1.422,   0.740,   2.863,   0.795,  15.000,  25.000,   0.000,  90.000,  90.000,   48,   0.000
21:56:11:319, 76402202853400,    5.138,   23.000,  900,   3.483,  23.239,   6.455,   1.297,  12.591,   3.498, 45,  0,   0.880,   5.218,   1.450,   0.705,   2.943,   0.818,  15.000,  25.000,   0.000,  90.000,  90.000,   41,   0.000
21:56:11:456, 76402563930224,    5.289,   33.000, 2800,   4.200,  23.871,   6.631,   1.988,  12.890,   3.581, 47,  0,   0.938,   5.360,   1.489,   0.710,   3.050,   0.847,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.240
21:56:11:534, 76402719992734,    5.354,   19.000,  900,   2.916,  24.061,   6.683,   0.976,  12.954,   3.598, 45,  0,   0.798,   5.411,   1.503,   0.638,   3.092,   0.859,  15.000,  25.000,   0.000,  90.000,  90.000,   48,   0.298
21:56:11:657, 76403012604742,    5.476,   18.000,  900,   3.001,  24.426,   6.785,   1.006,  13.076,   3.632, 44,  0,   0.804,   5.510,   1.530,   0.702,   3.177,   0.883,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   0.000
21:56:11:767, 76403276875464,    5.586,   17.000,  900,   3.277,  24.787,   6.885,   1.145,  13.203,   3.667, 44,  0,   0.886,   5.607,   1.558,   0.669,   3.251,   0.903,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
21:56:11:873, 76403532530708,    5.692,   13.000, 1300,   3.261,  25.135,   6.982,   1.139,  13.324,   3.701, 45,  0,   0.850,   5.698,   1.583,   0.670,   3.322,   0.923,  15.000,  25.000,   0.000,  90.000,  90.000,   35,   0.000
21:56:11:983, 76403794622547,    5.802,   23.000, 1200,   4.197,  25.593,   7.109,   2.034,  13.546,   3.763, 45,  0,   0.910,   5.797,   1.610,   0.695,   3.398,   0.944,  15.000,  25.000,   0.000,  90.000,  90.000,   48,   0.000
21:56:12:105, 76404088905270,    5.924,   29.000, 2700,   5.163,  26.226,   7.285,   2.920,  13.904,   3.862, 48,  0,   1.033,   5.924,   1.645,   0.717,   3.486,   0.968,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:56:12:206, 76404331413344,    6.025,   67.000, 2700,   9.534,  27.189,   7.553,   7.205,  14.632,   4.064, 51,  0,   1.529,   6.078,   1.688,   0.615,   3.548,   0.986,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:56:12:321, 76404606285549,    6.140,   12.000, 1000,   3.787,  27.623,   7.673,   1.641,  14.820,   4.117, 46,  0,   0.899,   6.181,   1.717,   0.624,   3.620,   1.005,  15.000,  25.000,   0.000,  90.000,  90.000,   23,   0.000
21:56:12:502, 76405047083973,    6.324,   77.000, 2700,   4.518,  28.453,   7.904,   2.410,  15.263,   4.240, 48,  0,   1.068,   6.377,   1.771,   0.675,   3.744,   1.040,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.128
21:56:12:541, 76405135528267,    6.360,   20.000, 2800,   5.891,  28.670,   7.964,   3.804,  15.403,   4.279, 46,  0,   1.111,   6.418,   1.783,   0.626,   3.767,   1.046,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.416
21:56:12:654, 76405405115152,    6.473,   16.000,  900,   3.373,  29.049,   8.069,   1.262,  15.545,   4.318, 45,  0,   0.947,   6.525,   1.812,   0.646,   3.839,   1.066,  15.000,  25.000,   0.000,  90.000,  90.000,   33,   0.784
21:56:12:764, 76405669682184,    6.583,   17.000, 1200,   3.657,  29.452,   8.181,   1.490,  15.709,   4.364, 45,  0,   0.863,   6.620,   1.839,   0.685,   3.915,   1.087,  15.000,  25.000,   0.000,  90.000,  90.000,   47,   0.000
21:56:12:875, 76405936343180,    6.694,    5.000, 2800,   3.826,  29.877,   8.299,   1.630,  15.890,   4.414, 44,  0,   0.873,   6.717,   1.866,   0.727,   3.996,   1.110,  15.000,  25.000,   0.000,  90.000,  90.000,  109,   0.000
21:56:12:992, 76406218758388,    6.812,   15.000, 1200,   3.123,  30.245,   8.401,   1.023,  16.010,   4.447, 44,  0,   0.862,   6.818,   1.894,   0.626,   4.069,   1.130,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.000
21:56:13:106, 76406492086050,    6.926,    8.000,  900,   3.127,  30.601,   8.500,   1.005,  16.125,   4.479, 45,  0,   0.840,   6.914,   1.921,   0.687,   4.147,   1.152,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.000
21:56:13:217, 76406758101270,    7.036,   31.000,  900,   3.030,  30.937,   8.593,   0.926,  16.227,   4.508, 44,  0,   0.889,   7.013,   1.948,   0.630,   4.217,   1.171,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.000
21:56:13:339, 76407050644934,    7.158,    5.000, 2300,   3.798,  31.399,   8.722,   1.632,  16.426,   4.563, 45,  0,   0.924,   7.125,   1.979,   0.671,   4.299,   1.194,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:56:13:477, 76407386050734,    7.298,   30.000, 2800,   4.329,  32.004,   8.890,   2.199,  16.734,   4.648, 49,  0,   0.923,   7.254,   2.015,   0.652,   4.390,   1.220,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.626
21:56:13:555, 76407568783427,    7.374,   13.000, 1000,   3.445,  32.267,   8.963,   1.332,  16.835,   4.676, 45,  0,   0.869,   7.320,   2.033,   0.634,   4.439,   1.233,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.269
21:56:13:661, 76407822109511,    7.480,    9.000, 1200,   3.585,  32.645,   9.068,   1.432,  16.986,   4.718, 45,  0,   0.851,   7.410,   2.058,   0.686,   4.511,   1.253,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   0.000
21:56:13:771, 76408086550666,    7.590,   15.000,  900,   3.012,  32.977,   9.160,   0.896,  17.085,   4.746, 45,  0,   0.866,   7.506,   2.085,   0.644,   4.582,   1.273,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.000
21:56:13:877, 76408343068172,    7.697,   30.000,  900,   3.313,  33.331,   9.259,   1.166,  17.209,   4.780, 45,  0,   0.867,   7.598,   2.111,   0.684,   4.655,   1.293,  15.000,  25.000,   0.000,  90.000,  90.000,   39,   0.000
21:56:13:994, 76408623337370,    7.814,   14.000, 1000,   3.686,  33.762,   9.378,   1.473,  17.382,   4.828, 44,  0,   0.926,   7.706,   2.141,   0.719,   4.739,   1.316,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.000
21:56:14:108, 76408896730415,    7.928,   12.000, 1000,   3.114,  34.116,   9.477,   0.976,  17.493,   4.859, 44,  0,   0.855,   7.804,   2.168,   0.675,   4.816,   1.338,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   0.000
21:56:14:235, 76409201732844,    8.055,   31.000,  900,   3.079,  34.508,   9.585,   0.956,  17.614,   4.893, 44,  0,   0.864,   7.914,   2.198,   0.663,   4.900,   1.361,  15.000,  25.000,   0.000,  90.000,  90.000,   29,   0.000
21:56:14:355, 76409490243976,    8.175,   20.000,  900,   3.839,  34.969,   9.714,   1.607,  17.807,   4.946, 44,  0,   0.949,   8.028,   2.230,   0.698,   4.984,   1.384,  15.000,  25.000,   0.000,  90.000,  90.000,   40,   0.011
21:56:14:522, 76409888403946,    8.341,   46.000, 2700,   4.155,  35.658,   9.905,   1.968,  18.134,   5.037, 46,  0,   0.941,   8.184,   2.273,   0.693,   5.099,   1.416,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.398
21:56:14:560, 76409981505947,    8.380,   71.000, 2700,   9.915,  36.043,  10.012,   7.791,  18.436,   5.121, 50,  0,   1.789,   8.253,   2.293,   0.647,   5.124,   1.423,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.569
21:56:14:679, 76410265695916,    8.498,   13.000, 2300,   5.084,  36.645,  10.179,   2.930,  18.783,   5.218, 46,  0,   1.017,   8.374,   2.326,   0.648,   5.201,   1.445,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.852
21:56:14:782, 76410512805504,    8.601,   20.000, 2700,   4.260,  37.084,  10.301,   2.103,  19.000,   5.278, 47,  0,   1.021,   8.479,   2.355,   0.635,   5.266,   1.463,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:56:14:894, 76410783097682,    8.714,   12.000, 2300,   3.838,  37.516,  10.421,   1.740,  19.196,   5.332, 46,  0,   0.924,   8.583,   2.384,   0.657,   5.340,   1.483,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.901
21:56:15:009, 76411059402638,    8.829,   12.000, 2300,   4.621,  38.048,  10.569,   2.417,  19.474,   5.409, 45,  0,   1.034,   8.702,   2.417,   0.652,   5.415,   1.504,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.912
21:56:15:111, 76411303015413,    8.930,   11.000, 1100,   3.027,  38.355,  10.654,   0.947,  19.570,   5.436, 44,  0,   0.830,   8.786,   2.441,   0.629,   5.479,   1.522,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
21:56:15:237, 76411604568000,    9.056,   21.000, 1100,   3.469,  38.791,  10.775,   1.348,  19.739,   5.483, 45,  0,   0.839,   8.892,   2.470,   0.696,   5.566,   1.546,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
21:56:15:343, 76411860314072,    9.162,   22.000, 1100,   4.205,  39.239,  10.900,   2.026,  19.955,   5.543, 45,  0,   0.916,   8.989,   2.497,   0.692,   5.640,   1.567,  15.000,  25.000,   0.000,  90.000,  90.000,   43,   0.000
21:56:15:512, 76412293501218,    9.343,   36.000, 2100,   4.093,  39.978,  11.105,   1.880,  20.295,   5.637, 46,  0,   0.938,   9.158,   2.544,   0.714,   5.769,   1.603,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.326
21:56:15:574, 76412414594879,    9.393,    5.000, 2700,   3.588,  40.159,  11.155,   1.517,  20.371,   5.659, 45,  0,   0.875,   9.203,   2.556,   0.644,   5.802,   1.612,  15.000,  25.000,   0.000,  90.000,  90.000,   23,   0.008
21:56:15:681, 76412671684668,    9.500,    5.000, 2300,   3.244,  40.506,  11.252,   1.153,  20.495,   5.693, 45,  0,   0.855,   9.294,   2.582,   0.628,   5.869,   1.630,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:56:15:801, 76412958625102,    9.620,    5.000, 2300,   3.115,  40.879,  11.355,   1.032,  20.618,   5.727, 45,  0,   0.846,   9.395,   2.610,   0.628,   5.944,   1.651,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:56:15:913, 76413227100806,    9.732,    4.000, 2300,   3.138,  41.230,  11.453,   1.046,  20.735,   5.760, 44,  0,   0.850,   9.490,   2.636,   0.633,   6.015,   1.671,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:56:16:018, 76413479773656,    9.837,   12.000, 1100,   3.249,  41.572,  11.548,   1.157,  20.857,   5.794, 44,  0,   0.862,   9.581,   2.661,   0.630,   6.081,   1.689,  15.000,  25.000,   0.000,  90.000,  90.000,   21,   0.000
21:56:16:124, 76413734203012,    9.943,   46.000,  800,   3.772,  41.972,  11.659,   1.553,  21.022,   5.839, 45,  0,   0.998,   9.687,   2.691,   0.691,   6.154,   1.710,  15.000,  25.000,   0.000,  90.000,  90.000,   33,   0.000
21:56:16:236, 76414002964876,   10.055,   63.000, 2700,   8.119,  42.881,  11.911,   5.772,  21.668,   6.019, 50,  0,   1.365,   9.840,   2.733,   0.704,   6.233,   1.731,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:56:16:349, 76414273939266,   10.168,   25.000, 2300,   5.369,  43.487,  12.080,   3.167,  22.026,   6.118, 46,  0,   1.080,   9.962,   2.767,   0.635,   6.305,   1.751,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
21:56:16:494, 76414637915017,   10.320,   45.000, 2700,   4.350,  44.147,  12.263,   2.193,  22.358,   6.211, 49,  0,   0.965,  10.108,   2.808,   0.648,   6.403,   1.779,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.988
21:56:16:560, 76414781106614,   10.379,   45.000, 2700,   8.531,  44.656,  12.404,   6.316,  22.735,   6.315, 49,  0,   1.425,  10.193,   2.831,   0.637,   6.441,   1.789,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.496
21:56:16:669, 76415041785567,   10.488,   73.000, 2300,   9.731,  45.713,  12.698,   7.428,  23.542,   6.539, 50,  0,   1.645,  10.372,   2.881,   0.632,   6.510,   1.808,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:56:16:787, 76415325878692,   10.606,   13.000,  900,   2.755,  46.039,  12.789,   0.848,  23.642,   6.567, 45,  0,   0.814,  10.468,   2.908,   0.649,   6.587,   1.830,  15.000,  25.000,   0.000,  90.000,  90.000,   33,   0.765
21:56:16:899, 76415595624680,   10.719,   21.000,  900,   3.378,  46.419,  12.894,   1.290,  23.787,   6.608, 45,  0,   0.822,  10.561,   2.934,   0.728,   6.669,   1.852,  15.000,  25.000,   0.000,  90.000,  90.000,   46,   0.000
21:56:17:004, 76415846102707,   10.823,   18.000, 1100,   3.956,  46.831,  13.009,   1.747,  23.970,   6.658, 45,  0,   0.881,  10.653,   2.959,   0.746,   6.746,   1.874,  15.000,  25.000,   0.000,  90.000,  90.000,   49,   0.000
21:56:17:116, 76416114492100,   10.935,   14.000, 1100,   3.448,  47.217,  13.116,   1.261,  24.111,   6.697, 44,  0,   0.848,  10.747,   2.985,   0.722,   6.827,   1.896,  15.000,  25.000,   0.000,  90.000,  90.000,   37,   0.000
21:56:17:220, 76416365221370,   11.039,    9.000, 1300,   3.711,  47.605,  13.224,   1.566,  24.274,   6.743, 45,  0,   0.845,  10.836,   3.010,   0.708,   6.901,   1.917,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.000
21:56:17:340, 76416653305737,   11.159,   14.000, 2400,   4.073,  48.094,  13.359,   1.936,  24.507,   6.807, 46,  0,   0.926,  10.947,   3.041,   0.646,   6.979,   1.939,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
21:56:17:528, 76417111357964,   11.350,   35.000, 2800,   3.614,  48.783,  13.551,   1.479,  24.789,   6.886, 46,  0,   0.931,  11.125,   3.090,   0.652,   7.103,   1.973,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.230
21:56:17:559, 76417179073700,   11.379,    7.000, 2700,   4.032,  48.897,  13.583,   1.832,  24.841,   6.900, 46,  0,   0.902,  11.150,   3.097,   0.671,   7.122,   1.978,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   0.835
21:56:17:669, 76417443484293,   11.489,    7.000,  900,   2.910,  49.218,  13.672,   0.883,  24.938,   6.927, 44,  0,   0.820,  11.240,   3.122,   0.628,   7.191,   1.998,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.000
21:56:17:779, 76417705992008,   11.598,   15.000,  900,   2.653,  49.508,  13.752,   0.663,  25.010,   6.947, 44,  0,   0.826,  11.331,   3.147,   0.634,   7.261,   2.017,  15.000,  25.000,   0.000,  90.000,  90.000,   26,   0.000
