System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:25:43:520, 28815503894470,    6.780,   19.000, 2700,   4.122,  36.449,  10.125,   2.082,  22.556,   6.266, 49,  0,   0.953,   7.272,   2.020,   0.623,   3.762,   1.045,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:43:640, 28815793425898,    6.900,   55.000, 2700,   8.727,  37.502,  10.417,   6.437,  23.332,   6.481, 51,  0,   1.294,   7.428,   2.063,   0.619,   3.837,   1.066,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.288
16:25:43:751, 28816059393151,    7.011,   11.000, 2300,   4.635,  38.015,  10.560,   2.507,  23.610,   6.558, 48,  0,   0.882,   7.526,   2.091,   0.620,   3.905,   1.085,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:43:869, 28816342527742,    7.129,    7.000, 2300,   3.385,  38.415,  10.671,   1.305,  23.764,   6.601, 46,  0,   0.864,   7.628,   2.119,   0.619,   3.978,   1.105,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:43:972, 28816590645178,    7.233,   47.000, 2700,   6.461,  39.083,  10.856,   4.314,  24.210,   6.725, 50,  0,   1.031,   7.735,   2.149,   0.649,   4.045,   1.124,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.528
16:25:44:086, 28816862809436,    7.346,   34.000, 2700,   7.520,  39.935,  11.093,   5.349,  24.817,   6.894, 52,  0,   0.983,   7.846,   2.180,   0.624,   4.116,   1.143,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:44:188, 28817108594026,    7.448,   15.000, 1100,   3.185,  40.262,  11.184,   1.094,  24.929,   6.925, 47,  0,   0.855,   7.934,   2.204,   0.627,   4.180,   1.161,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
16:25:44:306, 28817390719343,    7.566,   15.000, 1200,   3.601,  40.685,  11.301,   1.415,  25.095,   6.971, 46,  0,   0.875,   8.037,   2.232,   0.696,   4.262,   1.184,  15.000,  25.000,   0.000,  90.000,  90.000,   35,   0.000
16:25:44:405, 28817629379628,    7.665,   28.000, 1200,   3.831,  41.066,  11.407,   1.659,  25.260,   7.017, 47,  0,   0.861,   8.122,   2.256,   0.718,   4.334,   1.204,  15.000,  25.000,   0.000,  90.000,  90.000,   44,   0.000
16:25:44:522, 28817909702358,    7.782,   34.000, 2700,   6.777,  41.857,  11.627,   4.547,  25.791,   7.164, 49,  0,   0.959,   8.234,   2.287,   0.721,   4.418,   1.227,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:25:44:621, 28818147299152,    7.881,   23.000, 2700,   6.208,  42.472,  11.798,   4.059,  26.193,   7.276, 48,  0,   0.940,   8.328,   2.313,   0.639,   4.481,   1.245,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.263
16:25:44:738, 28818428477324,    7.998,    5.000, 2300,   3.348,  42.864,  11.907,   1.268,  26.342,   7.317, 47,  0,   0.850,   8.427,   2.341,   0.625,   4.554,   1.265,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:44:845, 28818684679448,    8.105,   40.000, 2700,   6.598,  43.569,  12.102,   4.400,  26.811,   7.448, 49,  0,   1.324,   8.568,   2.380,   0.627,   4.621,   1.284,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:44:953, 28818943090184,    8.213,   57.000, 2700,   6.568,  44.276,  12.299,   4.421,  27.287,   7.580, 51,  0,   1.103,   8.687,   2.413,   0.653,   4.692,   1.303,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.363
16:25:45:071, 28819227899590,    8.331,   33.000, 2700,   7.550,  45.172,  12.548,   5.408,  27.929,   7.758, 51,  0,   0.990,   8.805,   2.446,   0.650,   4.769,   1.325,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.323
16:25:45:175, 28819475974053,    8.435,    9.000, 2300,   4.214,  45.607,  12.669,   2.058,  28.142,   7.817, 48,  0,   0.896,   8.897,   2.471,   0.627,   4.833,   1.343,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:25:45:288, 28819748511035,    8.548,   14.000, 1000,   3.121,  45.962,  12.767,   1.022,  28.258,   7.849, 47,  0,   0.851,   8.994,   2.498,   0.622,   4.904,   1.362,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
16:25:45:391, 28819995762677,    8.651,    7.000, 2300,   3.535,  46.326,  12.868,   1.326,  28.394,   7.887, 46,  0,   0.881,   9.085,   2.524,   0.714,   4.978,   1.383,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:25:45:508, 28820275692148,    8.768,   22.000, 1000,   2.937,  46.668,  12.963,   0.841,  28.492,   7.915, 46,  0,   0.846,   9.183,   2.551,   0.620,   5.050,   1.403,  15.000,  25.000,   0.000,  90.000,  90.000,   26,   0.000
16:25:45:607, 28820514564447,    8.867,   51.000, 2700,   7.110,  47.376,  13.160,   4.917,  28.982,   8.051, 50,  0,   1.083,   9.291,   2.581,   0.708,   5.120,   1.422,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.154
16:25:45:721, 28820786243828,    8.981,   73.000, 2700,   9.895,  48.496,  13.471,   7.470,  29.827,   8.285, 53,  0,   1.522,   9.463,   2.629,   0.639,   5.193,   1.442,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.556
16:25:45:824, 28821033052600,    9.084,   22.000, 2300,   5.526,  49.064,  13.629,   3.367,  30.174,   8.382, 49,  0,   1.083,   9.575,   2.660,   0.634,   5.258,   1.461,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:45:977, 28821412551138,    9.242,   37.000, 1800,   3.494,  49.617,  13.782,   1.483,  30.408,   8.447, 47,  0,   0.870,   9.712,   2.698,   0.653,   5.361,   1.489,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.332
16:25:46:047, 28821568656608,    9.307,   11.000,  800,   2.352,  49.770,  13.825,   0.573,  30.446,   8.457, 46,  0,   0.771,   9.763,   2.712,   0.500,   5.394,   1.498,  15.000,  25.000,   0.000,  90.000,  90.000,   40,   0.236
16:25:46:157, 28821832171446,    9.416,   28.000, 2700,   5.480,  50.372,  13.992,   3.891,  30.873,   8.576, 49,  0,   0.866,   9.858,   2.738,   0.233,   5.419,   1.505,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:25:46:274, 28822114238096,    9.534,   31.000, 2700,   6.661,  51.154,  14.210,   5.242,  31.489,   8.747, 50,  0,   0.874,   9.960,   2.767,   0.014,   5.421,   1.506,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:25:46:378, 28822363036604,    9.638,   14.000, 1100,   3.321,  51.499,  14.305,   1.218,  31.615,   8.782, 47,  0,   0.880,  10.051,   2.792,   0.631,   5.486,   1.524,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
16:25:46:490, 28822633258952,    9.750,   15.000, 1200,   3.698,  51.915,  14.421,   1.510,  31.785,   8.829, 46,  0,   0.871,  10.149,   2.819,   0.707,   5.566,   1.546,  15.000,  25.000,   0.000,  90.000,  90.000,   39,   0.000
16:25:46:594, 28822882833424,    9.854,    6.000, 2700,   3.823,  52.313,  14.531,   1.638,  31.956,   8.877, 46,  0,   0.863,  10.239,   2.844,   0.716,   5.641,   1.567,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:25:46:711, 28823163023847,    9.971,   20.000, 1000,   3.270,  52.694,  14.637,   1.154,  32.090,   8.914, 46,  0,   0.885,  10.342,   2.873,   0.635,   5.715,   1.587,  15.000,  25.000,   0.000,  90.000,  90.000,   31,   0.162
16:25:46:811, 28823401799384,   10.070,   27.000, 2700,   6.247,  53.316,  14.810,   4.047,  32.493,   9.026, 49,  0,   0.999,  10.442,   2.901,   0.707,   5.785,   1.607,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
16:25:46:943, 28823732178880,   10.208,   66.000, 2700,   8.173,  54.441,  15.122,   5.975,  33.315,   9.254, 53,  0,   1.017,  10.582,   2.939,   0.651,   5.875,   1.632,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.934
16:25:47:026, 28823919875579,   10.286,    5.000, 2300,   3.592,  54.722,  15.201,   1.440,  33.428,   9.286, 48,  0,   0.877,  10.650,   2.958,   0.652,   5.926,   1.646,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.440
16:25:47:144, 28824201243468,   10.404,   34.000, 1900,   3.787,  55.166,  15.324,   1.668,  33.623,   9.340, 48,  0,   1.120,  10.782,   2.995,   0.628,   5.999,   1.666,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:47:248, 28824451739176,   10.508,    6.000, 1800,   3.112,  55.491,  15.414,   1.063,  33.734,   9.371, 47,  0,   0.847,  10.870,   3.019,   0.628,   6.065,   1.685,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:47:362, 28824725395864,   10.622,    7.000, 1800,   3.056,  55.839,  15.511,   0.957,  33.844,   9.401, 46,  0,   0.888,  10.971,   3.048,   0.626,   6.136,   1.704,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:47:476, 28824999779544,   10.736,    7.000, 1800,   2.980,  56.180,  15.606,   0.895,  33.946,   9.429, 45,  0,   0.851,  11.069,   3.075,   0.628,   6.208,   1.724,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:47:582, 28825254070848,   10.842,   38.000, 2700,   5.573,  56.770,  15.770,   3.332,  34.299,   9.527, 50,  0,   1.283,  11.205,   3.112,   0.648,   6.277,   1.744,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.067
16:25:47:691, 28825516027055,   10.951,   90.000, 2700,  10.521,  57.919,  16.089,   8.142,  35.188,   9.774, 52,  0,   1.831,  11.404,   3.168,   0.639,   6.346,   1.763,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.690
16:25:47:793, 28825759889534,   11.053,   60.000, 2300,   8.684,  58.801,  16.334,   6.495,  35.847,   9.958, 51,  0,   1.352,  11.542,   3.206,   0.625,   6.410,   1.781,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:47:983, 28826226457964,   11.247,   51.000, 1900,   3.355,  59.453,  16.515,   1.327,  36.105,  10.029, 48,  0,   0.895,  11.716,   3.254,   0.650,   6.536,   1.816,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.255
16:25:48:014, 28826290127066,   11.274,    9.000, 2300,   3.681,  59.551,  16.542,   1.380,  36.142,  10.039, 47,  0,   0.957,  11.741,   3.261,   0.653,   6.554,   1.820,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   0.913
16:25:48:130, 28826569279367,   11.390,    7.000, 1500,   2.954,  59.895,  16.637,   0.867,  36.243,  10.067, 46,  0,   0.863,  11.842,   3.289,   0.625,   6.626,   1.841,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
16:25:48:230, 28826809304060,   11.490,    6.000, 1500,   2.911,  60.186,  16.718,   0.815,  36.324,  10.090, 46,  0,   0.854,  11.927,   3.313,   0.626,   6.689,   1.858,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
