System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:42:11:456, 22546558802467,    1.221,   10.000, 2100,   4.004,   4.488,   1.247,   1.747,   2.120,   0.589, 48,  0,   0.905,   1.155,   0.321,   0.696,   0.492,   0.137,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.000
15:42:11:568, 22546829478434,    1.334,    6.000, 2100,   3.440,   4.876,   1.354,   1.290,   2.266,   0.629, 48,  0,   0.868,   1.253,   0.348,   0.637,   0.564,   0.157,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:11:683, 22547104001374,    1.449,   64.000, 2700,   7.676,   5.754,   1.598,   5.288,   2.870,   0.797, 55,  0,   1.486,   1.423,   0.395,   0.626,   0.636,   0.177,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:11:796, 22547376394001,    1.562,   51.000, 2700,   9.520,   6.834,   1.898,   7.121,   3.679,   1.022, 54,  0,   1.553,   1.599,   0.444,   0.622,   0.706,   0.196,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:11:915, 22547663134690,    1.682,   20.000, 1000,   4.311,   7.349,   2.042,   2.187,   3.940,   1.094, 50,  0,   0.968,   1.715,   0.476,   0.623,   0.781,   0.217,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   0.000
15:42:12:029, 22547935549715,    1.795,   17.000, 1000,   3.283,   7.722,   2.145,   1.196,   4.076,   1.132, 48,  0,   0.826,   1.809,   0.502,   0.690,   0.859,   0.239,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   0.000
15:42:12:144, 22548212101423,    1.910,   11.000, 1100,   3.234,   8.095,   2.249,   1.167,   4.210,   1.169, 48,  0,   0.847,   1.906,   0.530,   0.693,   0.939,   0.261,  15.000,  25.000,   0.000,  90.000,  90.000,   35,   0.000
15:42:12:329, 22548672125764,    2.102,   68.000, 2700,   4.159,   8.892,   2.470,   2.110,   4.615,   1.282, 50,  0,   0.898,   2.078,   0.577,   0.682,   1.069,   0.297,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.215
15:42:12:377, 22548770041647,    2.143,   59.000, 2700,  10.103,   9.304,   2.584,   7.776,   4.932,   1.370, 54,  0,   1.355,   2.134,   0.593,   0.625,   1.095,   0.304,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.577
15:42:12:481, 22549020673230,    2.247,   96.000, 2700,  10.833,  10.435,   2.899,   8.598,   5.830,   1.619, 56,  0,   1.795,   2.321,   0.645,   0.535,   1.151,   0.320,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   5.721
15:42:12:590, 22549315213648,    2.370,   93.000, 2700,  10.631,  11.740,   3.261,   8.502,   6.873,   1.909, 57,  0,   1.814,   2.544,   0.707,   0.277,   1.185,   0.329,  15.000,  25.000,   0.000,  90.000,  90.000,   49,   9.300
15:42:12:701, 22549548438971,    2.467,   86.000, 2700,  10.483,  12.759,   3.544,   8.602,   7.709,   2.141, 57,  0,   1.845,   2.723,   0.756,   0.222,   1.206,   0.335,  15.000,  25.000,   0.000,  90.000,  90.000,   39,   6.453
15:42:12:810, 22549809753602,    2.576,   66.000, 2700,  10.085,  13.857,   3.849,   8.328,   8.616,   2.393, 59,  0,   1.588,   2.896,   0.804,   0.097,   1.217,   0.338,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   1.317
15:42:12:926, 22550086987040,    2.692,   31.000, 2300,   5.960,  14.545,   4.040,   4.354,   9.119,   2.533, 52,  0,   1.185,   3.033,   0.843,   0.059,   1.224,   0.340,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.281
15:42:13:026, 22550327563624,    2.792,   51.000, 2300,   4.449,  14.991,   4.164,   2.981,   9.418,   2.616, 52,  0,   1.155,   3.149,   0.875,   0.015,   1.225,   0.340,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
15:42:13:151, 22550627926900,    2.917,   18.000,  900,   4.334,  15.534,   4.315,   2.897,   9.780,   2.717, 49,  0,   0.964,   3.269,   0.908,   0.023,   1.228,   0.341,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.000
15:42:13:319, 22551030934984,    3.085,   74.000, 2700,   4.833,  16.345,   4.540,   3.241,  10.324,   2.868, 53,  0,   1.141,   3.461,   0.961,   0.145,   1.253,   0.348,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   2.242
15:42:13:372, 22551158877244,    3.138,   46.000, 2300,   7.139,  16.726,   4.646,   5.531,  10.619,   2.950, 52,  0,   1.212,   3.526,   0.979,   0.071,   1.257,   0.349,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   0.468
15:42:13:483, 22551425450899,    3.249,   54.000, 2700,   8.199,  17.636,   4.899,   6.674,  11.361,   3.156, 54,  0,   1.325,   3.673,   1.020,   0.022,   1.259,   0.350,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:13:601, 22551708379279,    3.367,   41.000, 2300,   7.184,  18.483,   5.134,   5.740,  12.037,   3.344, 52,  0,   1.249,   3.820,   1.061,   0.013,   1.261,   0.350,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:13:724, 22552002500226,    3.490,   13.000,  900,   1.747,  18.697,   5.194,   0.397,  12.086,   3.357, 49,  0,   0.763,   3.913,   1.087,   0.011,   1.262,   0.351,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   0.000
15:42:13:833, 22552264513318,    3.599,    9.000, 1300,   4.033,  19.138,   5.316,   1.792,  12.282,   3.412, 49,  0,   0.880,   4.010,   1.114,   0.713,   1.340,   0.372,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   0.000
15:42:13:953, 22552552248400,    3.719,   15.000, 1300,   3.196,  19.521,   5.422,   1.038,  12.406,   3.446, 48,  0,   0.874,   4.114,   1.143,   0.617,   1.414,   0.393,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.000
15:42:14:077, 22552850365756,    3.843,    9.000, 2300,   3.568,  19.964,   5.546,   1.400,  12.580,   3.494, 48,  0,   0.898,   4.226,   1.174,   0.633,   1.492,   0.415,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:14:186, 22553110880479,    3.951,    5.000, 2300,   3.361,  20.329,   5.647,   1.204,  12.711,   3.531, 48,  0,   0.853,   4.318,   1.200,   0.611,   1.559,   0.433,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:14:309, 22553419379280,    4.080,   31.000, 2800,   4.444,  20.900,   5.806,   2.294,  13.005,   3.613, 51,  0,   0.921,   4.437,   1.232,   0.632,   1.640,   0.456,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.789
15:42:14:402, 22553631041130,    4.168,    6.000, 2300,   3.797,  21.235,   5.899,   1.570,  13.144,   3.651, 49,  0,   0.889,   4.515,   1.254,   0.621,   1.695,   0.471,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.515
15:42:14:525, 22553924903298,    4.291,   15.000, 2700,   4.928,  21.838,   6.066,   2.792,  13.486,   3.746, 53,  0,   0.893,   4.625,   1.285,   0.608,   1.769,   0.491,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:14:634, 22554187244226,    4.400,    6.000, 2300,   3.516,  22.223,   6.173,   1.363,  13.635,   3.787, 49,  0,   0.868,   4.719,   1.311,   0.614,   1.836,   0.510,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:14:755, 22554476307292,    4.520,   11.000, 2400,   4.069,  22.713,   6.309,   1.908,  13.865,   3.851, 49,  0,   0.903,   4.828,   1.341,   0.605,   1.909,   0.530,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:14:879, 22554775776188,    4.645,    5.000, 2300,   3.305,  23.125,   6.424,   1.190,  14.013,   3.893, 48,  0,   0.847,   4.934,   1.371,   0.599,   1.984,   0.551,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:14:987, 22555034757496,    4.753,   24.000, 1000,   4.252,  23.584,   6.551,   2.117,  14.241,   3.956, 48,  0,   0.969,   5.039,   1.400,   0.598,   2.049,   0.569,  15.000,  25.000,   0.000,  90.000,  90.000,   46,   0.000
15:42:15:096, 22555296726918,    4.862,    2.000, 2500,   3.849,  24.004,   6.668,   1.704,  14.427,   4.008, 48,  0,   0.820,   5.128,   1.424,   0.769,   2.132,   0.592,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
15:42:15:204, 22555556192067,    4.970,    7.000,  900,   2.435,  24.267,   6.741,   0.531,  14.485,   4.024, 48,  0,   0.741,   5.208,   1.447,   0.603,   2.198,   0.610,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.004
15:42:15:328, 22555867420518,    5.100,   44.000, 2800,   4.019,  24.788,   6.886,   1.985,  14.742,   4.095, 50,  0,   0.879,   5.322,   1.478,   0.668,   2.284,   0.635,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.516
15:42:15:436, 22556112404658,    5.202,   19.000, 1000,   3.470,  25.143,   6.984,   1.270,  14.872,   4.131, 48,  0,   0.886,   5.413,   1.503,   0.627,   2.348,   0.652,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.204
15:42:15:556, 22556400374284,    5.322,    6.000, 2300,   4.098,  25.634,   7.121,   1.878,  15.097,   4.194, 48,  0,   0.891,   5.520,   1.533,   0.679,   2.430,   0.675,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:15:682, 22556701797300,    5.448,   10.000, 1000,   3.422,  26.064,   7.240,   1.255,  15.255,   4.237, 49,  0,   0.894,   5.632,   1.564,   0.614,   2.507,   0.696,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   0.000
15:42:15:789, 22556958253713,    5.555,    6.000, 1900,   3.304,  26.417,   7.338,   1.108,  15.373,   4.270, 48,  0,   0.857,   5.723,   1.590,   0.653,   2.577,   0.716,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:15:899, 22557222185800,    5.665,   10.000,  900,   2.905,  26.737,   7.427,   0.793,  15.460,   4.295, 48,  0,   0.830,   5.815,   1.615,   0.620,   2.645,   0.735,  15.000,  25.000,   0.000,  90.000,  90.000,   15,   0.000
15:42:16:021, 22557516675087,    5.787,   18.000,  800,   2.905,  27.093,   7.526,   0.869,  15.567,   4.324, 47,  0,   0.806,   5.914,   1.643,   0.642,   2.724,   0.757,  15.000,  25.000,   0.000,  90.000,  90.000,   36,   0.000
15:42:16:131, 22557780499236,    5.897,   17.000, 2700,   4.779,  27.618,   7.672,   2.610,  15.854,   4.404, 51,  0,   0.905,   6.013,   1.670,   0.716,   2.802,   0.778,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:16:230, 22558018175008,    5.996,   35.000, 2700,   7.854,  28.396,   7.888,   5.985,  16.447,   4.569, 53,  0,   1.029,   6.115,   1.699,   0.605,   2.862,   0.795,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.104
15:42:16:343, 22558289084156,    6.109,   70.000, 2700,   8.906,  29.402,   8.167,   6.791,  17.213,   4.781, 55,  0,   1.431,   6.277,   1.744,   0.632,   2.934,   0.815,  15.000,  25.000,   0.000,  90.000,  90.000,   12,   1.444
15:42:16:451, 22558548455180,    6.217,   51.000, 2700,   9.001,  30.374,   8.437,   7.021,  17.972,   4.992, 55,  0,   1.298,   6.417,   1.782,   0.598,   2.998,   0.833,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.227
15:42:16:559, 22558807673966,    6.325,   52.000, 2700,   9.038,  31.350,   8.708,   7.037,  18.732,   5.203, 55,  0,   1.287,   6.556,   1.821,   0.610,   3.064,   0.851,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:16:667, 22559065420529,    6.433,   47.000, 2300,   8.878,  32.304,   8.973,   6.786,  19.461,   5.406, 54,  0,   1.301,   6.696,   1.860,   0.608,   3.129,   0.869,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:16:775, 22559325336202,    6.541,    7.000, 2300,   3.562,  32.690,   9.080,   1.433,  19.616,   5.449, 50,  0,   0.905,   6.794,   1.887,   0.611,   3.195,   0.888,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.352
15:42:16:884, 22559586920161,    6.650,    5.000, 2300,   3.358,  33.056,   9.182,   1.212,  19.748,   5.486, 49,  0,   0.866,   6.888,   1.913,   0.620,   3.263,   0.906,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.547
15:42:17:007, 22559883056699,    6.773,    5.000, 2300,   3.400,  33.475,   9.299,   1.242,  19.901,   5.528, 49,  0,   0.861,   6.994,   1.943,   0.613,   3.339,   0.927,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:17:131, 22560179353696,    6.897,    7.000, 2300,   3.451,  33.901,   9.417,   1.331,  20.066,   5.574, 48,  0,   0.866,   7.101,   1.973,   0.604,   3.413,   0.948,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:17:239, 22560439717057,    7.005,    6.000, 2300,   3.403,  34.270,   9.520,   1.264,  20.203,   5.612, 48,  0,   0.862,   7.195,   1.999,   0.614,   3.480,   0.967,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.092
15:42:17:360, 22560729870743,    7.126,   18.000, 2700,   4.701,  34.839,   9.677,   2.475,  20.502,   5.695, 49,  0,   0.945,   7.309,   2.030,   0.659,   3.560,   0.989,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   2.052
15:42:17:486, 22561030908359,    7.251,    5.000, 2300,   3.370,  35.261,   9.795,   1.223,  20.656,   5.738, 48,  0,   0.851,   7.416,   2.060,   0.606,   3.636,   1.010,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:17:592, 22561285370550,    7.358,    6.000, 2300,   3.377,  35.620,   9.894,   1.247,  20.788,   5.774, 48,  0,   0.873,   7.508,   2.086,   0.608,   3.700,   1.028,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:17:702, 22561551156389,    7.468,    5.000, 2300,   3.372,  35.993,   9.998,   1.227,  20.924,   5.812, 48,  0,   0.868,   7.604,   2.112,   0.600,   3.766,   1.046,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:17:809, 22561807709713,    7.575,    5.000, 2300,   3.230,  36.338,  10.094,   1.135,  21.045,   5.846, 48,  0,   0.835,   7.694,   2.137,   0.598,   3.830,   1.064,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:17:933, 22562104039758,    7.699,    7.000, 2300,   3.504,  36.771,  10.214,   1.351,  21.212,   5.892, 48,  0,   0.884,   7.803,   2.167,   0.605,   3.905,   1.085,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:18:046, 22562375185088,    7.812,   63.000, 2700,   9.208,  37.811,  10.503,   6.829,  21.983,   6.106, 55,  0,   1.514,   7.974,   2.215,   0.611,   3.974,   1.104,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:18:161, 22562652533848,    7.927,   25.000, 2300,   5.630,  38.462,  10.684,   3.392,  22.375,   6.215, 50,  0,   1.096,   8.101,   2.250,   0.618,   4.045,   1.124,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:18:258, 22562884572336,    8.024,    6.000, 2300,   3.509,  38.801,  10.778,   1.330,  22.504,   6.251, 49,  0,   0.891,   8.187,   2.274,   0.630,   4.106,   1.141,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.266
15:42:18:378, 22563173634186,    8.144,   30.000, 1000,   4.062,  39.290,  10.914,   1.813,  22.722,   6.312, 49,  0,   0.961,   8.303,   2.306,   0.655,   4.185,   1.163,  15.000,  25.000,   0.000,  90.000,  90.000,   34,   1.122
15:42:18:488, 22563436269876,    8.254,   12.000, 1000,   3.866,  39.713,  11.031,   1.637,  22.901,   6.361, 48,  0,   0.866,   8.397,   2.333,   0.692,   4.261,   1.184,  15.000,  25.000,   0.000,  90.000,  90.000,   22,   0.000
15:42:18:594, 22563691589667,    8.360,    8.000, 1600,   3.226,  40.056,  11.127,   1.053,  23.013,   6.393, 48,  0,   0.876,   8.490,   2.358,   0.649,   4.330,   1.203,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:18:697, 22563939187273,    8.463,   28.000, 2700,   5.017,  40.574,  11.271,   2.945,  23.317,   6.477, 52,  0,   1.040,   8.598,   2.388,   0.620,   4.394,   1.221,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:18:806, 22564198900415,    8.571,   62.000, 2700,   9.850,  41.640,  11.567,   7.747,  24.155,   6.710, 54,  0,   1.756,   8.788,   2.441,   0.604,   4.459,   1.239,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:18:914, 22564458207184,    8.680,   80.000, 2700,  10.439,  42.768,  11.880,   8.231,  25.045,   6.957, 56,  0,   1.924,   8.996,   2.499,   0.615,   4.526,   1.257,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:19:037, 22564753767363,    8.803,   73.000, 2700,  10.192,  44.023,  12.229,   7.961,  26.025,   7.229, 57,  0,   1.763,   9.213,   2.559,   0.618,   4.602,   1.278,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:19:143, 22565009525783,    8.909,   81.000, 2700,  10.799,  45.174,  12.548,   8.486,  26.929,   7.480, 58,  0,   1.824,   9.407,   2.613,   0.624,   4.668,   1.297,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:19:251, 22565267394064,    9.017,   72.000, 2700,  10.114,  46.260,  12.850,   7.989,  27.788,   7.719, 57,  0,   1.700,   9.590,   2.664,   0.625,   4.736,   1.315,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.101
15:42:19:365, 22565542465138,    9.131,   95.000, 2700,  11.044,  47.526,  13.202,   8.719,  28.787,   7.996, 58,  0,   1.933,   9.811,   2.725,   0.678,   4.813,   1.337,  15.000,  25.000,   0.000,  90.000,  90.000,   20,   2.965
15:42:19:474, 22565803289797,    9.240,   94.000, 2700,  10.861,  48.706,  13.530,   8.420,  29.702,   8.251, 58,  0,   1.901,  10.018,   2.783,   0.624,   4.881,   1.356,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:19:570, 22566032650868,    9.336,   80.000, 2700,   9.911,  49.654,  13.793,   7.856,  30.453,   8.459, 57,  0,   1.699,  10.180,   2.828,   0.186,   4.899,   1.361,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:19:694, 22566331544644,    9.460,   44.000, 2700,   8.262,  50.683,  14.079,   6.506,  31.263,   8.684, 57,  0,   1.556,  10.374,   2.882,   0.017,   4.901,   1.361,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:19:795, 22566573590315,    9.561,   85.000, 2700,  10.056,  51.697,  14.360,   8.177,  32.088,   8.913, 58,  0,   1.725,  10.548,   2.930,   0.030,   4.904,   1.362,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:19:906, 22566840727442,    9.672,   99.000, 2700,  10.463,  52.861,  14.684,   8.519,  33.036,   9.177, 58,  0,   1.827,  10.751,   2.987,   0.016,   4.906,   1.363,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:20:015, 22567101399997,    9.781,   99.000, 2700,  10.343,  53.985,  14.996,   8.509,  33.960,   9.433, 58,  0,   1.813,  10.948,   3.041,   0.019,   4.908,   1.363,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:20:126, 22567368271148,    9.892,   92.000, 2700,  10.035,  55.101,  15.306,   8.181,  34.870,   9.686, 57,  0,   1.727,  11.140,   3.095,   0.017,   4.910,   1.364,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:20:235, 22567630422025,   10.001,   70.000, 2700,   9.333,  56.120,  15.589,   7.489,  35.688,   9.913, 57,  0,   1.477,  11.302,   3.139,   0.015,   4.911,   1.364,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:20:339, 22567878452562,   10.105,   98.000, 2700,   9.912,  57.145,  15.873,   8.135,  36.529,  10.147, 59,  0,   1.437,  11.450,   3.181,   0.127,   4.925,   1.368,  15.000,  25.000,   0.000,  90.000,  90.000,   18,   2.714
15:42:20:449, 22568141969226,   10.214,   44.000, 2700,   7.716,  57.992,  16.109,   6.123,  37.201,  10.334, 55,  0,   0.983,  11.558,   3.211,   0.034,   4.928,   1.369,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.195
15:42:20:568, 22568428405957,   10.334,   21.000, 2700,   4.540,  58.534,  16.259,   2.978,  37.556,  10.432, 54,  0,   0.937,  11.670,   3.242,   0.011,   4.930,   1.369,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:20:664, 22568659141716,   10.430,   83.000, 2700,   9.459,  59.443,  16.512,   7.693,  38.296,  10.638, 57,  0,   1.485,  11.813,   3.281,   0.023,   4.932,   1.370,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:20:785, 22568948961925,   10.551,   52.000, 2700,   7.995,  60.408,  16.780,   6.317,  39.059,  10.850, 55,  0,   1.080,  11.943,   3.318,   0.014,   4.934,   1.370,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:20:893, 22569208226121,   10.659,   23.000,  900,   2.637,  60.693,  16.859,   1.103,  39.178,  10.883, 50,  0,   0.894,  12.040,   3.344,   0.012,   4.935,   1.371,  15.000,  25.000,   0.000,  90.000,  90.000,   26,   0.000
15:42:21:001, 22569466769334,   10.766,   61.000, 2700,   6.752,  61.421,  17.061,   5.078,  39.725,  11.035, 55,  0,   0.896,  12.136,   3.371,   0.259,   4.963,   1.379,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:21:108, 22569725515852,   10.874,   68.000, 2700,   9.162,  62.409,  17.336,   7.012,  40.481,  11.245, 56,  0,   1.138,  12.259,   3.405,   0.620,   5.030,   1.397,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
15:42:21:218, 22569987963362,   10.984,   16.000, 1400,   4.643,  62.916,  17.477,   2.476,  40.752,  11.320, 51,  0,   0.951,  12.363,   3.434,   0.623,   5.098,   1.416,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
15:42:21:341, 22570296122270,   11.112,   71.000, 2700,   7.078,  63.825,  17.729,   4.837,  41.373,  11.492, 55,  0,   1.091,  12.503,   3.473,   0.648,   5.181,   1.439,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.082
15:42:21:450, 22570545498712,   11.216,   46.000, 2700,   8.319,  64.689,  17.969,   6.046,  42.001,  11.667, 54,  0,   1.035,  12.611,   3.503,   0.632,   5.247,   1.457,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.438
15:42:21:570, 22570832768792,   11.336,   36.000, 2300,   7.511,  65.588,  18.219,   5.260,  42.631,  11.842, 53,  0,   0.977,  12.728,   3.535,   0.625,   5.322,   1.478,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:21:686, 22571111692188,   11.452,   62.000, 2700,   7.898,  66.506,  18.474,   5.751,  43.299,  12.028, 56,  0,   1.453,  12.896,   3.582,   0.623,   5.394,   1.498,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:21:795, 22571373073782,   11.561,   96.000, 2700,  10.849,  67.688,  18.802,   8.707,  44.247,  12.291, 59,  0,   1.651,  13.076,   3.632,   0.623,   5.462,   1.517,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
15:42:21:916, 22571664179966,   11.682,   99.000, 2700,  10.500,  68.961,  19.156,   8.877,  45.324,  12.590, 60,  0,   1.556,  13.265,   3.685,   0.101,   5.474,   1.521,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
