System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:15:28:491, 10059501290310,    3.871,   37.000, 2700,   6.403,  21.303,   5.917,   4.272,  13.903,   3.862, 49,  0,   1.202,   4.016,   1.116,   0.650,   1.665,   0.463,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:28:599, 10059760252451,    3.978,   17.000,  900,   5.138,  21.857,   6.071,   3.148,  14.242,   3.956, 48,  0,   0.992,   4.123,   1.145,   0.626,   1.733,   0.481,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   0.000
14:15:28:708, 10060023924334,    4.088,   15.000,  900,   2.845,  22.170,   6.158,   0.815,  14.332,   3.981, 47,  0,   0.877,   4.220,   1.172,   0.668,   1.806,   0.502,  15.000,  25.000,   0.000,  90.000,  90.000,   33,   0.827
14:15:28:819, 10060287700001,    4.198,    6.000, 2300,   3.890,  22.597,   6.277,   1.714,  14.520,   4.033, 47,  0,   0.871,   4.316,   1.199,   0.701,   1.883,   0.523,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:28:931, 10060572694482,    4.317,   30.000, 2800,   4.927,  23.182,   6.440,   2.801,  14.853,   4.126, 49,  0,   0.974,   4.431,   1.231,   0.667,   1.962,   0.545,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   1.917
14:15:29:035, 10060808077579,    4.415,   14.000, 1200,   3.637,  23.539,   6.539,   1.534,  15.003,   4.168, 47,  0,   0.852,   4.515,   1.254,   0.632,   2.024,   0.562,  15.000,  25.000,   0.000,  90.000,  90.000,   24,   0.192
14:15:29:155, 10061094249619,    4.534,   21.000, 1100,   3.656,  23.975,   6.660,   1.517,  15.184,   4.218, 46,  0,   0.876,   4.619,   1.283,   0.670,   2.104,   0.585,  15.000,  25.000,   0.000,  90.000,  90.000,   30,   0.000
14:15:29:251, 10061326770229,    4.631,   29.000, 2700,   6.819,  24.636,   6.843,   4.547,  15.625,   4.340, 52,  0,   1.172,   4.733,   1.315,   0.713,   2.173,   0.604,  15.000,  25.000,   0.000,  90.000,  90.000,  110,   0.000
14:15:29:371, 10061613934073,    4.751,   27.000, 2700,   7.540,  25.538,   7.094,   5.464,  16.279,   4.522, 56,  0,   1.169,   4.873,   1.354,   0.630,   2.249,   0.625,  15.000,  25.000,   0.000,  90.000,  90.000,    0,   0.000
14:15:29:483, 10061883555361,    4.863,   38.000, 2700,   8.813,  26.528,   7.369,   6.551,  17.014,   4.726, 52,  0,   1.312,   5.020,   1.394,   0.625,   2.319,   0.644,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:29:587, 10062132031046,    4.967,   50.000, 2700,  10.023,  27.566,   7.657,   7.829,  17.825,   4.951, 58,  0,   1.318,   5.156,   1.432,   0.626,   2.384,   0.662,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:29:699, 10062401638540,    5.079,   31.000, 2700,   7.691,  28.430,   7.897,   6.057,  18.505,   5.140, 56,  0,   1.174,   5.288,   1.469,   0.073,   2.392,   0.664,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:29:799, 10062640012394,    5.178,   27.000, 2700,   6.989,  29.124,   8.090,   5.509,  19.052,   5.292, 54,  0,   1.047,   5.392,   1.498,   0.014,   2.393,   0.665,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:29:922, 10062942088445,    5.304,   30.000, 2800,   6.375,  29.926,   8.313,   4.794,  19.656,   5.460, 52,  0,   1.123,   5.534,   1.537,   0.066,   2.402,   0.667,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   0.826
14:15:30:021, 10063174596833,    5.401,    9.000, 2300,   3.140,  30.230,   8.397,   1.582,  19.809,   5.503, 49,  0,   0.997,   5.630,   1.564,   0.039,   2.405,   0.668,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.219
14:15:30:132, 10063439132837,    5.511,    9.000, 2300,   2.926,  30.553,   8.487,   1.347,  19.958,   5.544, 48,  0,   1.024,   5.743,   1.595,   0.013,   2.407,   0.669,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:30:239, 10063695825063,    5.618,   12.000, 2300,   3.098,  30.884,   8.579,   1.536,  20.122,   5.589, 48,  0,   1.059,   5.856,   1.627,   0.014,   2.408,   0.669,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:30:357, 10063980696408,    5.737,    9.000, 2300,   2.764,  31.212,   8.670,   1.216,  20.266,   5.630, 47,  0,   0.993,   5.974,   1.659,   0.013,   2.410,   0.669,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:30:455, 10064214471126,    5.834,    9.000, 2300,   2.836,  31.489,   8.747,   1.261,  20.389,   5.664, 47,  0,   1.013,   6.073,   1.687,   0.017,   2.412,   0.670,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:30:575, 10064503482779,    5.955,   13.000,  800,   2.365,  31.773,   8.826,   0.916,  20.499,   5.694, 46,  0,   0.922,   6.184,   1.718,   0.012,   2.413,   0.670,  15.000,  25.000,   0.000,  90.000,  90.000,   25,   0.000
14:15:30:687, 10064773096884,    6.067,   41.000,  700,   2.420,  32.045,   8.901,   0.839,  20.594,   5.720, 46,  0,   0.812,   6.275,   1.743,   0.254,   2.442,   0.678,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
14:15:30:790, 10065018497909,    6.169,   36.000, 2700,   5.449,  32.602,   9.056,   3.478,  20.949,   5.819, 49,  0,   1.319,   6.410,   1.781,   0.336,   2.476,   0.688,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:30:935, 10065375454438,    6.318,   29.000, 2800,   6.485,  33.567,   9.324,   4.268,  21.584,   5.996, 51,  0,   1.119,   6.576,   1.827,   0.643,   2.572,   0.714,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.721
14:15:31:005, 10065536342782,    6.385,    6.000, 2300,   3.862,  33.826,   9.396,   1.785,  21.704,   6.029, 48,  0,   0.869,   6.635,   1.843,   0.626,   2.614,   0.726,  15.000,  25.000,   0.000,  90.000,  90.000,    6,   0.288
14:15:31:119, 10065808546188,    6.499,   14.000,  900,   2.451,  34.104,   9.473,   0.579,  21.769,   6.047, 47,  0,   0.753,   6.720,   1.867,   0.625,   2.685,   0.746,  15.000,  25.000,   0.000,  90.000,  90.000,   32,   0.000
14:15:31:225, 10066063128679,    6.605,   16.000, 2300,   3.968,  34.525,   9.590,   1.730,  21.953,   6.098, 47,  0,   0.937,   6.819,   1.894,   0.730,   2.762,   0.767,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:31:344, 10066347709398,    6.723,   13.000, 2300,   3.910,  34.989,   9.719,   1.856,  22.173,   6.159, 47,  0,   0.971,   6.934,   1.926,   0.614,   2.835,   0.787,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:31:441, 10066582587975,    6.821,    5.000, 2300,   3.312,  35.313,   9.809,   1.252,  22.295,   6.193, 47,  0,   0.834,   7.016,   1.949,   0.609,   2.894,   0.804,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:31:559, 10066866175120,    6.939,   26.000, 2700,   5.614,  35.976,   9.993,   3.523,  22.712,   6.309, 50,  0,   0.927,   7.126,   1.979,   0.616,   2.967,   0.824,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:31:658, 10067101900447,    7.037,   40.000, 2700,   7.725,  36.735,  10.204,   5.672,  23.269,   6.464, 51,  0,   0.931,   7.217,   2.005,   0.621,   3.028,   0.841,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:31:776, 10067387259548,    7.156,   25.000,  900,   2.788,  37.066,  10.296,   0.852,  23.370,   6.492, 47,  0,   0.825,   7.315,   2.032,   0.640,   3.104,   0.862,  15.000,  25.000,   0.000,  90.000,  90.000,   23,   0.764
14:15:31:889, 10067656806292,    7.269,   45.000, 2700,   7.188,  37.874,  10.520,   4.972,  23.928,   6.647, 51,  0,   1.100,   7.439,   2.066,   0.699,   3.183,   0.884,  15.000,  25.000,   0.000,  90.000,  90.000,   17,   1.720
14:15:31:992, 10067904907767,    7.372,   30.000, 2300,   6.787,  38.575,  10.715,   4.566,  24.400,   6.778, 50,  0,   1.043,   7.547,   2.096,   0.668,   3.252,   0.903,  15.000,  25.000,   0.000,  90.000,  90.000,   16,   2.117
14:15:32:105, 10068175327174,    7.485,   36.000, 2700,   6.344,  39.290,  10.914,   4.186,  24.872,   6.909, 51,  0,   1.023,   7.662,   2.128,   0.639,   3.324,   0.923,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   0.406
14:15:32:208, 10068422957212,    7.588,   38.000, 2700,   7.681,  40.083,  11.134,   5.464,  25.436,   7.066, 51,  0,   1.059,   7.771,   2.159,   0.645,   3.390,   0.942,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.469
14:15:32:321, 10068693594745,    7.701,    7.000, 2300,   3.762,  40.507,  11.252,   1.623,  25.619,   7.116, 48,  0,   0.909,   7.874,   2.187,   0.649,   3.463,   0.962,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   0.373
14:15:32:427, 10068947231703,    7.806,   30.000, 2700,   5.936,  41.134,  11.426,   3.868,  26.028,   7.230, 51,  0,   0.941,   7.973,   2.215,   0.647,   3.532,   0.981,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.351
14:15:32:537, 10069212667786,    7.917,   41.000, 2700,   7.817,  41.999,  11.666,   5.708,  26.659,   7.405, 52,  0,   1.004,   8.084,   2.246,   0.627,   3.601,   1.000,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.175
14:15:32:649, 10069481107558,    8.029,   48.000, 2700,   8.160,  42.911,  11.920,   5.881,  27.317,   7.588, 53,  0,   1.384,   8.239,   2.289,   0.625,   3.671,   1.020,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:32:762, 10069752344764,    8.142,   52.000, 2700,   7.911,  43.805,  12.168,   5.659,  27.956,   7.766, 52,  0,   1.236,   8.379,   2.327,   0.626,   3.742,   1.039,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:32:867, 10070004959744,    8.247,   42.000, 2700,   7.912,  44.638,  12.399,   5.780,  28.565,   7.935, 52,  0,   0.980,   8.482,   2.356,   0.616,   3.807,   1.057,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:32:978, 10070271036654,    8.358,   19.000, 2700,   6.129,  45.318,  12.588,   3.925,  29.000,   8.056, 50,  0,   0.974,   8.590,   2.386,   0.650,   3.879,   1.077,  15.000,  25.000,   0.000,  90.000,  90.000,   10,   1.113
14:15:33:091, 10070541431244,    8.471,    6.000, 2300,   3.574,  45.720,  12.700,   1.475,  29.166,   8.102, 49,  0,   0.869,   8.688,   2.413,   0.622,   3.949,   1.097,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:33:194, 10070789407992,    8.574,   19.000, 2700,   4.715,  46.207,  12.835,   2.649,  29.440,   8.178, 50,  0,   0.888,   8.779,   2.439,   0.630,   4.014,   1.115,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
14:15:33:307, 10071059567226,    8.686,   43.000, 2700,   7.978,  47.105,  13.085,   5.780,  30.090,   8.358, 52,  0,   0.998,   8.892,   2.470,   0.632,   4.085,   1.135,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:33:411, 10071308514576,    8.790,   14.000, 2300,   4.887,  47.612,  13.226,   2.763,  30.377,   8.438, 49,  0,   0.887,   8.984,   2.495,   0.626,   4.150,   1.153,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:33:523, 10071577231324,    8.902,   40.000, 2700,   7.188,  48.417,  13.449,   5.047,  30.942,   8.595, 52,  0,   1.019,   9.098,   2.527,   0.629,   4.220,   1.172,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:33:634, 10071844174295,    9.013,   62.000, 2700,   8.783,  49.394,  13.721,   6.716,  31.689,   8.802, 53,  0,   1.272,   9.239,   2.566,   0.627,   4.290,   1.192,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:33:740, 10072099189053,    9.120,   94.000, 2700,  10.354,  50.494,  14.026,   8.125,  32.552,   9.042, 55,  0,   1.630,   9.413,   2.615,   0.647,   4.359,   1.211,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   1.056
14:15:33:846, 10072352437405,    9.225,   65.000, 2700,   9.155,  51.460,  14.295,   6.837,  33.274,   9.243, 54,  0,   1.318,   9.552,   2.653,   0.638,   4.426,   1.230,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:33:962, 10072633139320,    9.342,   78.000, 2700,   7.118,  52.293,  14.526,   4.791,  33.834,   9.398, 53,  0,   1.383,   9.713,   2.698,   0.662,   4.504,   1.251,  15.000,  25.000,   0.000,  90.000,  90.000,   11,   1.690
14:15:34:067, 10072884601014,    9.447,   83.000, 2700,  10.353,  53.378,  14.827,   7.989,  34.671,   9.631, 56,  0,   1.836,   9.906,   2.752,   0.639,   4.571,   1.270,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.280
14:15:34:182, 10073159224438,    9.561,   98.000, 2700,  10.523,  54.582,  15.162,   8.378,  35.630,   9.897, 56,  0,   1.902,  10.123,   2.812,   0.276,   4.602,   1.278,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:34:292, 10073424925192,    9.672,   98.000, 2700,  10.266,  55.718,  15.477,   8.501,  36.571,  10.159, 57,  0,   1.889,  10.333,   2.870,   0.018,   4.604,   1.279,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:34:403, 10073691522656,    9.783,   71.000, 2700,   9.328,  56.754,  15.765,   7.505,  37.404,  10.390, 56,  0,   1.602,  10.510,   2.920,   0.014,   4.606,   1.279,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:34:511, 10073950858226,    9.891,   43.000, 2700,   7.900,  57.608,  16.002,   6.177,  38.072,  10.576, 54,  0,   1.528,  10.676,   2.965,   0.019,   4.608,   1.280,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:34:618, 10074207114793,    9.998,   39.000, 2700,   7.719,  58.432,  16.231,   6.053,  38.718,  10.755, 54,  0,   1.559,  10.842,   3.012,   0.015,   4.609,   1.280,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:34:734, 10074483593490,   10.113,   98.000, 2700,  10.192,  59.606,  16.557,   8.344,  39.679,  11.022, 56,  0,   1.711,  11.039,   3.066,   0.016,   4.611,   1.281,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.000
14:15:34:843, 10074746059703,   10.222,   53.000, 2700,   8.480,  60.534,  16.815,   6.740,  40.416,  11.227, 55,  0,   1.542,  11.208,   3.113,   0.045,   4.616,   1.282,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:34:960, 10075030825972,   10.341,   73.000, 2700,   8.891,  61.589,  17.108,   7.074,  41.256,  11.460, 56,  0,   1.608,  11.399,   3.166,   0.052,   4.623,   1.284,  15.000,  25.000,   0.000,  90.000,  90.000,    7,   0.824
14:15:35:048, 10075239660828,   10.428,   70.000, 2700,   9.427,  62.409,  17.336,   7.657,  41.922,  11.645, 55,  0,   1.559,  11.534,   3.204,   0.045,   4.626,   1.285,  15.000,  25.000,   0.000,  90.000,  90.000,    5,   0.392
14:15:35:158, 10075502546703,   10.538,   74.000, 2700,   9.430,  63.442,  17.623,   7.743,  42.770,  11.881, 56,  0,   1.536,  11.702,   3.251,   0.016,   4.628,   1.286,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:35:280, 10075795963606,   10.660,   82.000, 2700,   9.886,  64.651,  17.959,   8.089,  43.759,  12.155, 55,  0,   1.812,  11.924,   3.312,   0.022,   4.631,   1.286,  15.000,  25.000,   0.000,  90.000,  90.000,    1,   0.000
14:15:35:385, 10076046641030,   10.764,   37.000, 2300,   5.496,  65.225,  18.118,   3.881,  44.164,  12.268, 53,  0,   1.096,  12.038,   3.344,   0.015,   4.632,   1.287,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.000
14:15:35:489, 10076295885577,   10.868,   70.000, 2700,   8.474,  66.105,  18.362,   6.793,  44.870,  12.464, 54,  0,   1.169,  12.160,   3.378,   0.076,   4.640,   1.289,  15.000,  25.000,   0.000,  90.000,  90.000,    2,   0.000
14:15:35:601, 10076565405749,   10.981,   28.000, 1300,   5.037,  66.670,  18.520,   3.496,  45.263,  12.573, 50,  0,   0.962,  12.268,   3.408,   0.017,   4.642,   1.290,  15.000,  25.000,   0.000,  90.000,  90.000,    9,   0.000
14:15:35:711, 10076829239956,   11.090,   48.000, 2700,   5.946,  67.324,  18.701,   4.372,  45.743,  12.706, 52,  0,   0.997,  12.378,   3.438,   0.084,   4.652,   1.292,  15.000,  25.000,   0.000,  90.000,  90.000,    3,   0.000
14:15:35:833, 10077122805530,   11.213,   54.000, 2700,   7.874,  68.287,  18.969,   6.264,  46.509,  12.919, 53,  0,   1.248,  12.530,   3.481,   0.069,   4.660,   1.294,  15.000,  25.000,   0.000,  90.000,  90.000,    8,   1.155
14:15:35:954, 10077449302652,   11.349,   86.000, 2700,   8.970,  69.508,  19.308,   7.289,  47.501,  13.195, 55,  0,   1.234,  12.698,   3.527,   0.096,   4.673,   1.298,  15.000,  25.000,   0.000,  90.000,  90.000,   14,   1.715
14:15:36:050, 10077643133310,   11.430,   31.000, 2300,   6.315,  70.018,  19.449,   4.900,  47.897,  13.305, 52,  0,   0.830,  12.765,   3.546,   0.048,   4.677,   1.299,  15.000,  25.000,   0.000,  90.000,  90.000,    4,   0.266
